entity_id,entity_name,sector,fiscal_year,statement,line_item,line_order,value,is_ratio
E10,Bid Corporation,consumer,FY2026,contingent_note,Total trade finance notional,3,1878698744.5,False
E10,Bid Corporation,consumer,FY2024,contingent_note,Of which export,4,715643501.97,False
E10,Bid Corporation,consumer,FY2025,contingent_note,Of which export,4,726943945.52,False
E10,Bid Corporation,consumer,FY2026,contingent_note,Of which export,4,873790148.97,False
E10,Bid Corporation,consumer,FY2024,contingent_note,Of which import,5,892101521.57,False
E10,Bid Corporation,consumer,FY2025,contingent_note,Of which import,5,1237255869.94,False
E10,Bid Corporation,consumer,FY2026,contingent_note,Of which import,5,1004908595.53,False
E10,Bid Corporation,consumer,FY2024,contingent_note,Open exposure at period end,6,894421124.26,False
E10,Bid Corporation,consumer,FY2025,contingent_note,Open exposure at period end,6,880114701.14,False
E10,Bid Corporation,consumer,FY2026,contingent_note,Open exposure at period end,6,1032874310.9,False
E10,Bid Corporation,consumer,FY2024,contingent_note,Settled during period,7,558709207.6899999,False
E10,Bid Corporation,consumer,FY2025,contingent_note,Settled during period,7,963516970.93,False
E10,Bid Corporation,consumer,FY2026,contingent_note,Settled during period,7,742107848.6899999,False
E10,Bid Corporation,consumer,FY2024,contingent_note,Weighted average tenor (days),8,102.63618682803813,True
E10,Bid Corporation,consumer,FY2025,contingent_note,Weighted average tenor (days),8,108.01939700114526,True
E10,Bid Corporation,consumer,FY2026,contingent_note,Weighted average tenor (days),8,101.25430141476842,True
E10,Bid Corporation,consumer,FY2024,contingent_note,Instrument count,9,824.0,True
E10,Bid Corporation,consumer,FY2025,contingent_note,Instrument count,9,953.0,True
E10,Bid Corporation,consumer,FY2026,contingent_note,Instrument count,9,974.0,True
E10,Bid Corporation,consumer,FY2024,contingent_note,Counterparty countries,10,16.0,True
E10,Bid Corporation,consumer,FY2025,contingent_note,Counterparty countries,10,16.0,True
E10,Bid Corporation,consumer,FY2026,contingent_note,Counterparty countries,10,16.0,True
E10,Bid Corporation,consumer,FY2024,income_statement,Revenue - domestic collections,0,2408472142.97,False
E10,Bid Corporation,consumer,FY2025,income_statement,Revenue - domestic collections,0,2855783865.67,False
E10,Bid Corporation,consumer,FY2026,income_statement,Revenue - domestic collections,0,3389831081.32,False
E10,Bid Corporation,consumer,FY2024,income_statement,Revenue - cross-border trade receipts,1,916251609.41,False
E10,Bid Corporation,consumer,FY2025,income_statement,Revenue - cross-border trade receipts,1,1109840754.3,False
E10,Bid Corporation,consumer,FY2026,income_statement,Revenue - cross-border trade receipts,1,1336014878.16,False
E10,Bid Corporation,consumer,FY2024,income_statement,Other operating income,2,183096241.7,False
E10,Bid Corporation,consumer,FY2025,income_statement,Other operating income,2,206944772.2,False
E10,Bid Corporation,consumer,FY2026,income_statement,Other operating income,2,282843036.29,False
E10,Bid Corporation,consumer,FY2024,income_statement,Total revenue,3,3507819994.0799994,False
E10,Bid Corporation,consumer,FY2025,income_statement,Total revenue,3,4172569392.17,False
E10,Bid Corporation,consumer,FY2026,income_statement,Total revenue,3,5008688995.77,False
E10,Bid Corporation,consumer,FY2024,income_statement,Cost of sales - domestic suppliers,4,-1531100598.93,False
E10,Bid Corporation,consumer,FY2025,income_statement,Cost of sales - domestic suppliers,4,-1880510078.14,False
E10,Bid Corporation,consumer,FY2026,income_statement,Cost of sales - domestic suppliers,4,-2256503435.11,False
E10,Bid Corporation,consumer,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-965233391.7,False
E10,Bid Corporation,consumer,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-1205500239.01,False
E10,Bid Corporation,consumer,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-1388055248.89,False
E10,Bid Corporation,consumer,FY2024,income_statement,Cost of sales and supplier payments,6,-2496333990.63,False
E10,Bid Corporation,consumer,FY2025,income_statement,Cost of sales and supplier payments,6,-3086010317.15,False
E10,Bid Corporation,consumer,FY2026,income_statement,Cost of sales and supplier payments,6,-3644558684.0,False
E10,Bid Corporation,consumer,FY2024,income_statement,Gross profit proxy,7,1011486003.4499993,False
E10,Bid Corporation,consumer,FY2025,income_statement,Gross profit proxy,7,1086559075.02,False
E10,Bid Corporation,consumer,FY2026,income_statement,Gross profit proxy,7,1364130311.7700005,False
E10,Bid Corporation,consumer,FY2024,income_statement,Employee costs,8,-8827630.38,False
E10,Bid Corporation,consumer,FY2025,income_statement,Employee costs,8,-8288811.33,False
E10,Bid Corporation,consumer,FY2026,income_statement,Employee costs,8,-8602992.63,False
E10,Bid Corporation,consumer,FY2024,income_statement,Other operating expenses,9,-169656962.19,False
E10,Bid Corporation,consumer,FY2025,income_statement,Other operating expenses,9,-271430535.39,False
E10,Bid Corporation,consumer,FY2026,income_statement,Other operating expenses,9,-311139987.7,False
E10,Bid Corporation,consumer,FY2024,income_statement,EBITDA proxy,10,833001410.8799994,False
E10,Bid Corporation,consumer,FY2025,income_statement,EBITDA proxy,10,806839728.3000001,False
E10,Bid Corporation,consumer,FY2026,income_statement,EBITDA proxy,10,1044387331.4400003,False
E10,Bid Corporation,consumer,FY2024,income_statement,Taxation paid,11,-20837826.91,False
E10,Bid Corporation,consumer,FY2025,income_statement,Taxation paid,11,-22062195.97,False
E10,Bid Corporation,consumer,FY2026,income_statement,Taxation paid,11,-24155588.78,False
E10,Bid Corporation,consumer,FY2024,income_statement,Net cash earnings proxy,12,812163583.9699994,False
E10,Bid Corporation,consumer,FY2025,income_statement,Net cash earnings proxy,12,784777532.33,False
E10,Bid Corporation,consumer,FY2026,income_statement,Net cash earnings proxy,12,1020231742.6600003,False
E10,Bid Corporation,consumer,FY2024,income_statement,Gross margin proxy,13,0.28835174129717084,True
E10,Bid Corporation,consumer,FY2025,income_statement,Gross margin proxy,13,0.2604052738005923,True
E10,Bid Corporation,consumer,FY2026,income_statement,Gross margin proxy,13,0.27235276794427693,True
E10,Bid Corporation,consumer,FY2024,income_statement,EBITDA margin proxy,14,0.2374698280658132,True
E10,Bid Corporation,consumer,FY2025,income_statement,EBITDA margin proxy,14,0.19336759978493548,True
E10,Bid Corporation,consumer,FY2026,income_statement,EBITDA margin proxy,14,0.20851510890814326,True
E10,Bid Corporation,consumer,FY2024,income_statement,Employee cost ratio,15,0.002516557404569796,True
E10,Bid Corporation,consumer,FY2025,income_statement,Employee cost ratio,15,0.0019865005350310767,True
E10,Bid Corporation,consumer,FY2026,income_statement,Employee cost ratio,15,0.0017176136584374686,True
E10,Bid Corporation,consumer,FY2024,income_statement,Export revenue share,16,0.2612025733807092,True
E10,Bid Corporation,consumer,FY2025,income_statement,Export revenue share,16,0.26598497232488505,True
E10,Bid Corporation,consumer,FY2026,income_statement,Export revenue share,16,0.26673943606566664,True
E10,Bid Corporation,consumer,FY2024,income_statement,Effective cash tax rate,17,0.025015356082034125,True
E10,Bid Corporation,consumer,FY2025,income_statement,Effective cash tax rate,17,0.02734396336244465,True
E10,Bid Corporation,consumer,FY2026,income_statement,Effective cash tax rate,17,0.023128956138039607,True
E10,Bid Corporation,consumer,FY2024,income_statement,Revenue growth,18,,True
E10,Bid Corporation,consumer,FY2025,income_statement,Revenue growth,18,0.18950499147957145,True
E10,Bid Corporation,consumer,FY2026,income_statement,Revenue growth,18,0.20038482887043507,True
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Receipts from customers,0,11282527419.97,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Receipts from customers,0,11407537510.270002,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Receipts from customers,0,11257437378.69,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Payments to suppliers,1,-8091054508.819999,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Payments to suppliers,1,-8239040781.94,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Payments to suppliers,1,-8218470169.97,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Payments to employees,2,-11194894.7,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Payments to employees,2,-10918415.72,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Payments to employees,2,-11383454.24,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Taxation paid,3,-33539894.94,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Taxation paid,3,-26922075.17,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Taxation paid,3,-30332692.65,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Net cash from operating activities,4,3146738121.5100007,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Net cash from operating activities,4,3130656237.440003,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Net cash from operating activities,4,2997251061.8300004,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Intragroup sweeps received,5,9284355344.56,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Intragroup sweeps received,5,9048708519.34,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Intragroup sweeps received,5,9093119133.42,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Intragroup sweeps paid,6,-9363069781.95,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Intragroup sweeps paid,6,-9298741530.07,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Intragroup sweeps paid,6,-9250321789.28,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Cross-border intragroup received,7,1410729688.62,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Cross-border intragroup received,7,1543832988.26,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Cross-border intragroup received,7,1445449315.75,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Cross-border intragroup paid,8,-1499889909.31,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Cross-border intragroup paid,8,-1628541760.56,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Cross-border intragroup paid,8,-1547180446.6200001,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Net intragroup and financing flows,9,-167874658.08000135,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Net intragroup and financing flows,9,-334741783.0299995,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Net intragroup and financing flows,9,-258933786.73000073,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Net movement in cash,10,2978863463.4299994,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Net movement in cash,10,2795914454.4100037,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Net movement in cash,10,2738317275.0999994,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Memo - gross cash inflows,11,21977612453.149998,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Memo - gross cash inflows,11,22000079017.87,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Memo - gross cash inflows,11,21796005827.86,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Memo - gross cash outflows,12,-18998748989.72,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Memo - gross cash outflows,12,-19204164563.460003,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Memo - gross cash outflows,12,-19057688552.76,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Memo - foreign currency gross flows,13,6367431874.15,False
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Memo - foreign currency gross flows,13,6970919069.68,False
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Memo - foreign currency gross flows,13,6655520139.919999,False
E11,Pepkor Holdings,consumer,FY2024,cash_flow,Operating cash conversion,14,0.27890365379837634,True
E11,Pepkor Holdings,consumer,FY2025,cash_flow,Operating cash conversion,14,0.27443751419809304,True
E11,Pepkor Holdings,consumer,FY2026,cash_flow,Operating cash conversion,14,0.26624630109013164,True
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Letters of credit - notional,0,524850121.27,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Letters of credit - notional,0,442623133.3,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Letters of credit - notional,0,548265392.29,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Guarantees - notional,1,255099717.65,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Guarantees - notional,1,264563917.75,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Guarantees - notional,1,184739836.57,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Export collections - notional,2,732334180.08,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Export collections - notional,2,773735822.78,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Export collections - notional,2,800072177.59,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Total trade finance notional,3,1512284019.0,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Total trade finance notional,3,1480922873.83,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Total trade finance notional,3,1533077406.4499998,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Of which export,4,660622123.49,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Of which export,4,774046574.47,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Of which export,4,713681474.42,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Of which import,5,851661895.51,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Of which import,5,706876299.36,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Of which import,5,819395932.03,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Open exposure at period end,6,740990932.02,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Open exposure at period end,6,811578436.15,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Open exposure at period end,6,746444749.54,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Settled during period,7,651436803.02,False
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Settled during period,7,555393326.5,False
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Settled during period,7,651340794.84,False
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Weighted average tenor (days),8,108.6839768671456,True
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Weighted average tenor (days),8,111.51736194778226,True
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Weighted average tenor (days),8,111.34015498500337,True
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Instrument count,9,1073.0,True
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Instrument count,9,1001.0,True
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Instrument count,9,1077.0,True
E11,Pepkor Holdings,consumer,FY2024,contingent_note,Counterparty countries,10,22.0,True
E11,Pepkor Holdings,consumer,FY2025,contingent_note,Counterparty countries,10,22.0,True
E11,Pepkor Holdings,consumer,FY2026,contingent_note,Counterparty countries,10,22.0,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,Revenue - domestic collections,0,9622931154.71,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Revenue - domestic collections,0,9595027198.94,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Revenue - domestic collections,0,9581097431.6,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Revenue - cross-border trade receipts,1,1360886321.36,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Revenue - cross-border trade receipts,1,1469166992.96,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Revenue - cross-border trade receipts,1,1388927076.84,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Other operating income,2,298709943.9,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Other operating income,2,343343318.37,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Other operating income,2,287412870.25,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Total revenue,3,11282527419.97,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Total revenue,3,11407537510.270002,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Total revenue,3,11257437378.69,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Cost of sales - domestic suppliers,4,-6293838497.86,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Cost of sales - domestic suppliers,4,-6253006772.41,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Cost of sales - domestic suppliers,4,-6231919739.51,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-1469519323.1,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-1617705814.81,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-1638549005.09,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Cost of sales and supplier payments,6,-7763357820.959999,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Cost of sales and supplier payments,6,-7870712587.219999,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Cost of sales and supplier payments,6,-7870468744.6,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Gross profit proxy,7,3519169599.01,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Gross profit proxy,7,3536824923.050003,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Gross profit proxy,7,3386968634.09,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Employee costs,8,-11194894.7,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Employee costs,8,-10918415.72,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Employee costs,8,-11383454.24,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Other operating expenses,9,-327696687.86,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Other operating expenses,9,-368328194.71999997,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Other operating expenses,9,-348001425.37,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,EBITDA proxy,10,3180278016.4500003,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,EBITDA proxy,10,3157578312.6100035,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,EBITDA proxy,10,3027583754.4800005,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Taxation paid,11,-33539894.94,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Taxation paid,11,-26922075.17,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Taxation paid,11,-30332692.65,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Net cash earnings proxy,12,3146738121.51,False
E11,Pepkor Holdings,consumer,FY2025,income_statement,Net cash earnings proxy,12,3130656237.4400034,False
E11,Pepkor Holdings,consumer,FY2026,income_statement,Net cash earnings proxy,12,2997251061.8300004,False
E11,Pepkor Holdings,consumer,FY2024,income_statement,Gross margin proxy,13,0.31191323256002845,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,Gross margin proxy,13,0.31004280458125716,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,Gross margin proxy,13,0.30086497665103007,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,EBITDA margin proxy,14,0.2818763826641298,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,EBITDA margin proxy,14,0.27679753932584417,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,EBITDA margin proxy,14,0.2689407591297046,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,Employee cost ratio,15,0.000992232882163008,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,Employee cost ratio,15,0.0009571229294815244,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,Employee cost ratio,15,0.001011194098361013,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,Export revenue share,16,0.12061892435122648,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,Export revenue share,16,0.1287891441634389,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,Export revenue share,16,0.12337861896253567,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,Effective cash tax rate,17,0.01054621475434373,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,Effective cash tax rate,17,0.008526178135466939,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,Effective cash tax rate,17,0.010018779036291189,True
E11,Pepkor Holdings,consumer,FY2024,income_statement,Revenue growth,18,,True
E11,Pepkor Holdings,consumer,FY2025,income_statement,Revenue growth,18,0.011079972212497013,True
E11,Pepkor Holdings,consumer,FY2026,income_statement,Revenue growth,18,-0.013157978349391253,True
E12,Clicks Group,consumer,FY2024,cash_flow,Receipts from customers,0,355507963.12,False
E12,Clicks Group,consumer,FY2025,cash_flow,Receipts from customers,0,333704383.08,False
E12,Clicks Group,consumer,FY2026,cash_flow,Receipts from customers,0,330276515.25,False
E12,Clicks Group,consumer,FY2024,cash_flow,Payments to suppliers,1,-343137075.29999995,False
E12,Clicks Group,consumer,FY2025,cash_flow,Payments to suppliers,1,-385802908.79,False
E12,Clicks Group,consumer,FY2026,cash_flow,Payments to suppliers,1,-358550444.4,False
E12,Clicks Group,consumer,FY2024,cash_flow,Payments to employees,2,-43699.71000000001,False
E12,Clicks Group,consumer,FY2025,cash_flow,Payments to employees,2,-45215.71,False
E12,Clicks Group,consumer,FY2026,cash_flow,Payments to employees,2,-8004.65,False
E12,Clicks Group,consumer,FY2024,cash_flow,Taxation paid,3,-2320854.7800000003,False
E12,Clicks Group,consumer,FY2025,cash_flow,Taxation paid,3,-2392495.65,False
E12,Clicks Group,consumer,FY2026,cash_flow,Taxation paid,3,-3109436.12,False
E12,Clicks Group,consumer,FY2024,cash_flow,Net cash from operating activities,4,10006333.33000005,False
E12,Clicks Group,consumer,FY2025,cash_flow,Net cash from operating activities,4,-54536237.07000004,False
E12,Clicks Group,consumer,FY2026,cash_flow,Net cash from operating activities,4,-31391369.919999976,False
E12,Clicks Group,consumer,FY2024,cash_flow,Intragroup sweeps received,5,19508060.990000002,False
E12,Clicks Group,consumer,FY2025,cash_flow,Intragroup sweeps received,5,24051657.58,False
E12,Clicks Group,consumer,FY2026,cash_flow,Intragroup sweeps received,5,29028539.419999998,False
E12,Clicks Group,consumer,FY2024,cash_flow,Intragroup sweeps paid,6,-27489343.52,False
E12,Clicks Group,consumer,FY2025,cash_flow,Intragroup sweeps paid,6,-31675058.52,False
E12,Clicks Group,consumer,FY2026,cash_flow,Intragroup sweeps paid,6,-16421893.28,False
E12,Clicks Group,consumer,FY2024,cash_flow,Cross-border intragroup received,7,215527050.16,False
E12,Clicks Group,consumer,FY2025,cash_flow,Cross-border intragroup received,7,231814047.5,False
E12,Clicks Group,consumer,FY2026,cash_flow,Cross-border intragroup received,7,216664424.51,False
E12,Clicks Group,consumer,FY2024,cash_flow,Cross-border intragroup paid,8,-236857412.57,False
E12,Clicks Group,consumer,FY2025,cash_flow,Cross-border intragroup paid,8,-208310647.64,False
E12,Clicks Group,consumer,FY2026,cash_flow,Cross-border intragroup paid,8,-249152051.98,False
E12,Clicks Group,consumer,FY2024,cash_flow,Net intragroup and financing flows,9,-29311644.939999998,False
E12,Clicks Group,consumer,FY2025,cash_flow,Net intragroup and financing flows,9,15879998.920000017,False
E12,Clicks Group,consumer,FY2026,cash_flow,Net intragroup and financing flows,9,-19880981.330000013,False
E12,Clicks Group,consumer,FY2024,cash_flow,Net movement in cash,10,-19305311.609999947,False
E12,Clicks Group,consumer,FY2025,cash_flow,Net movement in cash,10,-38656238.15000002,False
E12,Clicks Group,consumer,FY2026,cash_flow,Net movement in cash,10,-51272351.249999985,False
E12,Clicks Group,consumer,FY2024,cash_flow,Memo - gross cash inflows,11,590543074.27,False
E12,Clicks Group,consumer,FY2025,cash_flow,Memo - gross cash inflows,11,589570088.16,False
E12,Clicks Group,consumer,FY2026,cash_flow,Memo - gross cash inflows,11,575969479.1800001,False
E12,Clicks Group,consumer,FY2024,cash_flow,Memo - gross cash outflows,12,-609848385.8799999,False
E12,Clicks Group,consumer,FY2025,cash_flow,Memo - gross cash outflows,12,-628226326.31,False
E12,Clicks Group,consumer,FY2026,cash_flow,Memo - gross cash outflows,12,-627241830.43,False
E12,Clicks Group,consumer,FY2024,cash_flow,Memo - foreign currency gross flows,13,1013158662.74,False
E12,Clicks Group,consumer,FY2025,cash_flow,Memo - foreign currency gross flows,13,1012883874.2299999,False
E12,Clicks Group,consumer,FY2026,cash_flow,Memo - foreign currency gross flows,13,1005496789.56,False
E12,Clicks Group,consumer,FY2024,cash_flow,Operating cash conversion,14,0.028146580015206188,True
E12,Clicks Group,consumer,FY2025,cash_flow,Operating cash conversion,14,-0.16342679279979938,True
E12,Clicks Group,consumer,FY2026,cash_flow,Operating cash conversion,14,-0.09504572220715889,True
E12,Clicks Group,consumer,FY2024,contingent_note,Letters of credit - notional,0,32189562.6,False
E12,Clicks Group,consumer,FY2025,contingent_note,Letters of credit - notional,0,23447286.65,False
E12,Clicks Group,consumer,FY2026,contingent_note,Letters of credit - notional,0,18807700.99,False
E12,Clicks Group,consumer,FY2024,contingent_note,Guarantees - notional,1,5914812.63,False
E12,Clicks Group,consumer,FY2025,contingent_note,Guarantees - notional,1,8241160.31,False
E12,Clicks Group,consumer,FY2026,contingent_note,Guarantees - notional,1,6203885.96,False
E12,Clicks Group,consumer,FY2024,contingent_note,Export collections - notional,2,35987515.1,False
E12,Clicks Group,consumer,FY2025,contingent_note,Export collections - notional,2,66062269.72,False
E12,Clicks Group,consumer,FY2026,contingent_note,Export collections - notional,2,38855955.68,False
E12,Clicks Group,consumer,FY2024,contingent_note,Total trade finance notional,3,74091890.33000001,False
E12,Clicks Group,consumer,FY2025,contingent_note,Total trade finance notional,3,97750716.67999999,False
E12,Clicks Group,consumer,FY2026,contingent_note,Total trade finance notional,3,63867542.629999995,False
E12,Clicks Group,consumer,FY2024,contingent_note,Of which export,4,38116706.72,False
E12,Clicks Group,consumer,FY2025,contingent_note,Of which export,4,38756518.379999995,False
E12,Clicks Group,consumer,FY2026,contingent_note,Of which export,4,23083081.02,False
E12,Clicks Group,consumer,FY2024,contingent_note,Of which import,5,35975183.61,False
E12,Clicks Group,consumer,FY2025,contingent_note,Of which import,5,58994198.3,False
E12,Clicks Group,consumer,FY2026,contingent_note,Of which import,5,40784461.61,False
E12,Clicks Group,consumer,FY2024,contingent_note,Open exposure at period end,6,40583535.92,False
E12,Clicks Group,consumer,FY2025,contingent_note,Open exposure at period end,6,37919486.33,False
E12,Clicks Group,consumer,FY2026,contingent_note,Open exposure at period end,6,29010349.95,False
E12,Clicks Group,consumer,FY2024,contingent_note,Settled during period,7,27461740.27,False
E12,Clicks Group,consumer,FY2025,contingent_note,Settled during period,7,43510443.01,False
E12,Clicks Group,consumer,FY2026,contingent_note,Settled during period,7,30554601.26,False
E12,Clicks Group,consumer,FY2024,contingent_note,Weighted average tenor (days),8,93.98538972800966,True
E12,Clicks Group,consumer,FY2025,contingent_note,Weighted average tenor (days),8,108.29117671181046,True
E12,Clicks Group,consumer,FY2026,contingent_note,Weighted average tenor (days),8,118.34656884465134,True
E12,Clicks Group,consumer,FY2024,contingent_note,Instrument count,9,78.0,True
E12,Clicks Group,consumer,FY2025,contingent_note,Instrument count,9,63.0,True
E12,Clicks Group,consumer,FY2026,contingent_note,Instrument count,9,60.0,True
E12,Clicks Group,consumer,FY2024,contingent_note,Counterparty countries,10,19.0,True
E12,Clicks Group,consumer,FY2025,contingent_note,Counterparty countries,10,18.0,True
E12,Clicks Group,consumer,FY2026,contingent_note,Counterparty countries,10,18.0,True
E12,Clicks Group,consumer,FY2024,income_statement,Revenue - domestic collections,0,64252029.78,False
E12,Clicks Group,consumer,FY2025,income_statement,Revenue - domestic collections,0,70686010.19,False
E12,Clicks Group,consumer,FY2026,income_statement,Revenue - domestic collections,0,70289732.94,False
E12,Clicks Group,consumer,FY2024,income_statement,Revenue - cross-border trade receipts,1,238820265.72,False
E12,Clicks Group,consumer,FY2025,income_statement,Revenue - cross-border trade receipts,1,219258777.55,False
E12,Clicks Group,consumer,FY2026,income_statement,Revenue - cross-border trade receipts,1,208101602.71,False
