entity_id,fiscal_year,leg_type,channel,direction,txn_count,value_zar
E10,FY2026,tax,RTC,outbound,42,4231657.42
E10,FY2026,tax,SWIFT,outbound,21,2925372.38
E11,FY2024,collections,Debit Order,inbound,12775,980890881.2
E11,FY2024,collections,EFT,inbound,56506,4289649822.13
E11,FY2024,collections,Internal Transfer,inbound,19388,1477248307.49
E11,FY2024,collections,RTC,inbound,25644,1903638977.17
E11,FY2024,collections,SWIFT,inbound,12727,971503166.72
E11,FY2024,intercompany_sweeps,Debit Order,inbound,3648,964992074.1
E11,FY2024,intercompany_sweeps,Debit Order,outbound,3569,935606970.47
E11,FY2024,intercompany_sweeps,EFT,inbound,16392,4133334971.3
E11,FY2024,intercompany_sweeps,EFT,outbound,16309,4201181225.37
E11,FY2024,intercompany_sweeps,Internal Transfer,inbound,5517,1441342614.31
E11,FY2024,intercompany_sweeps,Internal Transfer,outbound,5426,1401854101.52
E11,FY2024,intercompany_sweeps,RTC,inbound,7313,1850804700.86
E11,FY2024,intercompany_sweeps,RTC,outbound,7202,1848180268.85
E11,FY2024,intercompany_sweeps,SWIFT,inbound,3543,893880983.99
E11,FY2024,intercompany_sweeps,SWIFT,outbound,3741,976247215.74
E11,FY2024,payroll,Debit Order,outbound,118,1093796.68
E11,FY2024,payroll,EFT,outbound,549,5101093.97
E11,FY2024,payroll,Internal Transfer,outbound,174,1606708.61
E11,FY2024,payroll,RTC,outbound,239,2126687.97
E11,FY2024,payroll,SWIFT,outbound,138,1266607.47
E11,FY2024,supplier_payments,Debit Order,outbound,10941,627375557.77
E11,FY2024,supplier_payments,EFT,outbound,49388,2847792329.21
E11,FY2024,supplier_payments,Internal Transfer,outbound,16499,949694358.51
E11,FY2024,supplier_payments,RTC,outbound,21550,1245736582.92
E11,FY2024,supplier_payments,SWIFT,outbound,10948,623239669.45
E11,FY2024,tax,Debit Order,outbound,46,4313639.29
E11,FY2024,tax,EFT,outbound,171,14558925.31
E11,FY2024,tax,Internal Transfer,outbound,50,4077380.8000000003
E11,FY2024,tax,RTC,outbound,61,6234117.4
E11,FY2024,tax,SWIFT,outbound,47,4355832.14
E11,FY2025,collections,Debit Order,inbound,12714,951234296.47
E11,FY2025,collections,EFT,inbound,57401,4344413397.65
E11,FY2025,collections,Internal Transfer,inbound,18902,1433848927.28
E11,FY2025,collections,RTC,inbound,25443,1915443866.34
E11,FY2025,collections,SWIFT,inbound,12593,950086711.2
E11,FY2025,intercompany_sweeps,Debit Order,inbound,3419,838988954.37
E11,FY2025,intercompany_sweeps,Debit Order,outbound,3581,953771917.83
E11,FY2025,intercompany_sweeps,EFT,inbound,16418,4084870617.23
E11,FY2025,intercompany_sweeps,EFT,outbound,16400,4152821476.17
E11,FY2025,intercompany_sweeps,Internal Transfer,inbound,5340,1392013703.16
E11,FY2025,intercompany_sweeps,Internal Transfer,outbound,5328,1463172720.84
E11,FY2025,intercompany_sweeps,RTC,inbound,7264,1826822663.22
E11,FY2025,intercompany_sweeps,RTC,outbound,7261,1858797839.98
E11,FY2025,intercompany_sweeps,SWIFT,inbound,3525,906012581.36
E11,FY2025,intercompany_sweeps,SWIFT,outbound,3637,870177575.25
E11,FY2025,payroll,Debit Order,outbound,115,995316.76
E11,FY2025,payroll,EFT,outbound,510,4699276.59
E11,FY2025,payroll,Internal Transfer,outbound,194,1829569.93
E11,FY2025,payroll,RTC,outbound,241,2242424.16
E11,FY2025,payroll,SWIFT,outbound,121,1151828.28
E11,FY2025,supplier_payments,Debit Order,outbound,11185,637540592.05
E11,FY2025,supplier_payments,EFT,outbound,48710,2803222457.99
E11,FY2025,supplier_payments,Internal Transfer,outbound,16450,952784803.34
E11,FY2025,supplier_payments,RTC,outbound,21580,1249100160.21
E11,FY2025,supplier_payments,SWIFT,outbound,10640,610358758.82
E11,FY2025,tax,Debit Order,outbound,37,3137588.76
E11,FY2025,tax,EFT,outbound,175,12438991.34
E11,FY2025,tax,Internal Transfer,outbound,40,2950977.65
E11,FY2025,tax,RTC,outbound,61,4818651.25
E11,FY2025,tax,SWIFT,outbound,46,3575866.17
E11,FY2026,collections,Debit Order,inbound,12705,950489197.91
E11,FY2026,collections,EFT,inbound,57238,4305968986.41
E11,FY2026,collections,Internal Transfer,inbound,19037,1459163057.88
E11,FY2026,collections,RTC,inbound,25341,1920870384.85
E11,FY2026,collections,SWIFT,inbound,12541,944605804.55
E11,FY2026,intercompany_sweeps,Debit Order,inbound,3706,909581241.52
E11,FY2026,intercompany_sweeps,Debit Order,outbound,3509,892569129.39
E11,FY2026,intercompany_sweeps,EFT,inbound,16297,4113023723.98
E11,FY2026,intercompany_sweeps,EFT,outbound,16345,4173412229.63
E11,FY2026,intercompany_sweeps,Internal Transfer,inbound,5521,1365110838.34
E11,FY2026,intercompany_sweeps,Internal Transfer,outbound,5425,1394252924.62
E11,FY2026,intercompany_sweeps,RTC,inbound,7245,1813237201.97
E11,FY2026,intercompany_sweeps,RTC,outbound,7262,1866562823.33
E11,FY2026,intercompany_sweeps,SWIFT,inbound,3553,892166127.61
E11,FY2026,intercompany_sweeps,SWIFT,outbound,3699,923524682.31
E11,FY2026,payroll,Debit Order,outbound,135,1232680.28
E11,FY2026,payroll,EFT,outbound,556,5184007.47
E11,FY2026,payroll,Internal Transfer,outbound,179,1642942.21
E11,FY2026,payroll,RTC,outbound,248,2287370.5
E11,FY2026,payroll,SWIFT,outbound,113,1036453.78
E11,FY2026,supplier_payments,Debit Order,outbound,10820,611831959.44
E11,FY2026,supplier_payments,EFT,outbound,48870,2793239010.19
E11,FY2026,supplier_payments,Internal Transfer,outbound,16303,947605242.86
E11,FY2026,supplier_payments,RTC,outbound,21906,1251483780.68
E11,FY2026,supplier_payments,SWIFT,outbound,11010,627759746.34
E11,FY2026,tax,Debit Order,outbound,41,3214385.7800000003
E11,FY2026,tax,EFT,outbound,153,12513597.709999999
E11,FY2026,tax,Internal Transfer,outbound,41,3685229.58
E11,FY2026,tax,RTC,outbound,75,7188793.2
E11,FY2026,tax,SWIFT,outbound,45,3730686.38
E12,FY2024,collections,Debit Order,inbound,104,6402912.48
E12,FY2024,collections,EFT,inbound,523,28613132.89
E12,FY2024,collections,Internal Transfer,inbound,157,8755850.06
E12,FY2024,collections,RTC,inbound,230,14437130.63
E12,FY2024,collections,SWIFT,inbound,113,6043003.72
E12,FY2024,intercompany_sweeps,Debit Order,inbound,13,1762903.31
E12,FY2024,intercompany_sweeps,Debit Order,outbound,14,2684789.7399999998
E12,FY2024,intercompany_sweeps,EFT,inbound,52,9609322.75
E12,FY2024,intercompany_sweeps,EFT,outbound,62,16919199.54
E12,FY2024,intercompany_sweeps,Internal Transfer,inbound,16,2193271.06
E12,FY2024,intercompany_sweeps,Internal Transfer,outbound,18,3202018.52
E12,FY2024,intercompany_sweeps,RTC,inbound,23,3616507.46
E12,FY2024,intercompany_sweeps,RTC,outbound,21,2170526.89
E12,FY2024,intercompany_sweeps,SWIFT,inbound,11,2326056.41
E12,FY2024,intercompany_sweeps,SWIFT,outbound,13,2512808.83
E12,FY2024,payroll,EFT,outbound,1,8586.86
E12,FY2024,payroll,RTC,outbound,2,17927.77
E12,FY2024,payroll,SWIFT,outbound,2,17185.08
E12,FY2024,supplier_payments,Debit Order,outbound,138,6635071.01
E12,FY2024,supplier_payments,EFT,outbound,714,33048046.24
E12,FY2024,supplier_payments,Internal Transfer,outbound,259,12395836.98
E12,FY2024,supplier_payments,RTC,outbound,326,14684167.65
E12,FY2024,supplier_payments,SWIFT,outbound,141,6855686.75
E12,FY2024,tax,Debit Order,outbound,5,184168.07
E12,FY2024,tax,EFT,outbound,25,1375933.23
E12,FY2024,tax,Internal Transfer,outbound,3,253271.04
E12,FY2024,tax,RTC,outbound,5,425235.76
E12,FY2024,tax,SWIFT,outbound,2,82246.68
E12,FY2025,collections,Debit Order,inbound,109,9783969.28
E12,FY2025,collections,EFT,inbound,484,32109842.68
E12,FY2025,collections,Internal Transfer,inbound,185,11204158.6
E12,FY2025,collections,RTC,inbound,213,11850931.28
E12,FY2025,collections,SWIFT,inbound,115,5737108.35
E12,FY2025,intercompany_sweeps,Debit Order,inbound,11,1918486.98
E12,FY2025,intercompany_sweeps,Debit Order,outbound,14,5163192.91
E12,FY2025,intercompany_sweeps,EFT,inbound,66,11924152.35
E12,FY2025,intercompany_sweeps,EFT,outbound,59,16226047.66
E12,FY2025,intercompany_sweeps,Internal Transfer,inbound,14,2582139.31
E12,FY2025,intercompany_sweeps,Internal Transfer,outbound,22,3716793.4000000004
E12,FY2025,intercompany_sweeps,RTC,inbound,28,4625875.61
E12,FY2025,intercompany_sweeps,RTC,outbound,19,2267218.55
E12,FY2025,intercompany_sweeps,SWIFT,inbound,12,3001003.33
E12,FY2025,intercompany_sweeps,SWIFT,outbound,15,4301806.0
E12,FY2025,payroll,Debit Order,outbound,1,5443.19
E12,FY2025,payroll,EFT,outbound,2,9177.7
E12,FY2025,payroll,Internal Transfer,outbound,1,10931.59
E12,FY2025,payroll,RTC,outbound,2,11995.01
E12,FY2025,payroll,SWIFT,outbound,1,7668.22
E12,FY2025,supplier_payments,Debit Order,outbound,145,6578389.2
E12,FY2025,supplier_payments,EFT,outbound,730,36173972.15
E12,FY2025,supplier_payments,Internal Transfer,outbound,230,10606593.59
E12,FY2025,supplier_payments,RTC,outbound,306,14084687.68
E12,FY2025,supplier_payments,SWIFT,outbound,188,8618459.97
E12,FY2025,tax,Debit Order,outbound,8,414170.85
E12,FY2025,tax,EFT,outbound,11,682886.3200000001
E12,FY2025,tax,Internal Transfer,outbound,7,252022.57
E12,FY2025,tax,RTC,outbound,13,824222.54
E12,FY2025,tax,SWIFT,outbound,4,219193.37
E12,FY2026,collections,Debit Order,inbound,126,7226314.55
E12,FY2026,collections,EFT,inbound,507,29808003.13
E12,FY2026,collections,Internal Transfer,inbound,157,8867296.87
E12,FY2026,collections,RTC,inbound,223,17531482.51
E12,FY2026,collections,SWIFT,inbound,114,6856635.88
E12,FY2026,intercompany_sweeps,Debit Order,inbound,11,860210.48
E12,FY2026,intercompany_sweeps,Debit Order,outbound,10,667410.95
E12,FY2026,intercompany_sweeps,EFT,inbound,77,15706730.43
E12,FY2026,intercompany_sweeps,EFT,outbound,57,7721872.41
E12,FY2026,intercompany_sweeps,Internal Transfer,inbound,19,4012456.5300000003
E12,FY2026,intercompany_sweeps,Internal Transfer,outbound,17,4118880.95
E12,FY2026,intercompany_sweeps,RTC,inbound,34,6615479.75
E12,FY2026,intercompany_sweeps,RTC,outbound,20,2416194.23
E12,FY2026,intercompany_sweeps,SWIFT,inbound,11,1833662.23
E12,FY2026,intercompany_sweeps,SWIFT,outbound,11,1497534.74
E12,FY2026,payroll,Debit Order,outbound,1,8004.65
E12,FY2026,supplier_payments,Debit Order,outbound,176,9044459.66
E12,FY2026,supplier_payments,EFT,outbound,675,31315693.92
E12,FY2026,supplier_payments,Internal Transfer,outbound,235,10716474.85
E12,FY2026,supplier_payments,RTC,outbound,323,17787215.93
E12,FY2026,supplier_payments,SWIFT,outbound,180,9993069.28
E12,FY2026,tax,Debit Order,outbound,6,885004.66
E12,FY2026,tax,EFT,outbound,14,1179237.8499999999
E12,FY2026,tax,Internal Transfer,outbound,4,448825.56
E12,FY2026,tax,RTC,outbound,9,578172.36
E12,FY2026,tax,SWIFT,outbound,1,18195.69
E13,FY2024,collections,Debit Order,inbound,25,814903.4
E13,FY2024,collections,EFT,inbound,98,3650189.35
E13,FY2024,collections,Internal Transfer,inbound,31,1312817.75
E13,FY2024,collections,RTC,inbound,51,1914159.78
E13,FY2024,collections,SWIFT,inbound,28,1858534.77
E13,FY2024,intercompany_sweeps,Debit Order,inbound,4,121594.48000000001
E13,FY2024,intercompany_sweeps,Debit Order,outbound,4,1736738.1099999999
E13,FY2024,intercompany_sweeps,EFT,inbound,11,2211689.77
E13,FY2024,intercompany_sweeps,EFT,outbound,12,1390804.92
E13,FY2024,intercompany_sweeps,Internal Transfer,inbound,7,488482.24
E13,FY2024,intercompany_sweeps,Internal Transfer,outbound,4,156114.03
E13,FY2024,intercompany_sweeps,RTC,inbound,5,638161.93
E13,FY2024,intercompany_sweeps,RTC,outbound,9,611448.89
E13,FY2024,intercompany_sweeps,SWIFT,inbound,3,227139.94
E13,FY2024,intercompany_sweeps,SWIFT,outbound,2,203195.46000000002
E13,FY2024,payroll,EFT,outbound,2,7497.33
E13,FY2024,supplier_payments,Debit Order,outbound,31,927334.49
E13,FY2024,supplier_payments,EFT,outbound,156,4920314.2
E13,FY2024,supplier_payments,Internal Transfer,outbound,41,1300029.95
E13,FY2024,supplier_payments,RTC,outbound,77,2780223.25
E13,FY2024,supplier_payments,SWIFT,outbound,29,962325.54
E13,FY2024,tax,EFT,outbound,4,192575.66999999998
E13,FY2024,tax,RTC,outbound,6,172399.75
E13,FY2024,tax,SWIFT,outbound,1,16210.96
E13,FY2025,collections,Debit Order,inbound,36,1041298.26
E13,FY2025,collections,EFT,inbound,158,6832244.54
E13,FY2025,collections,Internal Transfer,inbound,50,2170211.6
E13,FY2025,collections,RTC,inbound,74,2356632.26
E13,FY2025,collections,SWIFT,inbound,36,1631550.33
E13,FY2025,intercompany_sweeps,Debit Order,inbound,7,540920.26
E13,FY2025,intercompany_sweeps,Debit Order,outbound,4,213648.38
E13,FY2025,intercompany_sweeps,EFT,inbound,21,2597949.21
E13,FY2025,intercompany_sweeps,EFT,outbound,15,2323632.31
E13,FY2025,intercompany_sweeps,Internal Transfer,inbound,2,134693.21000000002
E13,FY2025,intercompany_sweeps,Internal Transfer,outbound,7,429048.54
E13,FY2025,intercompany_sweeps,RTC,inbound,2,172871.53
E13,FY2025,intercompany_sweeps,RTC,outbound,14,1833875.28
E13,FY2025,intercompany_sweeps,SWIFT,inbound,3,112964.08
E13,FY2025,intercompany_sweeps,SWIFT,outbound,3,387952.59
E13,FY2025,supplier_payments,Debit Order,outbound,53,1491026.78
E13,FY2025,supplier_payments,EFT,outbound,231,7750825.03
E13,FY2025,supplier_payments,Internal Transfer,outbound,87,2385516.6
E13,FY2025,supplier_payments,RTC,outbound,103,3291640.39
E13,FY2025,supplier_payments,SWIFT,outbound,43,1319286.1
E13,FY2025,tax,Debit Order,outbound,2,264424.13
E13,FY2025,tax,EFT,outbound,7,195184.64
E13,FY2025,tax,Internal Transfer,outbound,2,66561.79000000001
E13,FY2025,tax,RTC,outbound,1,78024.03
E13,FY2025,tax,SWIFT,outbound,2,62374.01
E13,FY2026,collections,Debit Order,inbound,49,2661476.46
E13,FY2026,collections,EFT,inbound,188,6368040.04
E13,FY2026,collections,Internal Transfer,inbound,70,2497130.87
E13,FY2026,collections,RTC,inbound,81,3166649.07
E13,FY2026,collections,SWIFT,inbound,46,1674721.5999999999
E13,FY2026,intercompany_sweeps,Debit Order,inbound,3,276806.97
E13,FY2026,intercompany_sweeps,Debit Order,outbound,4,988236.99
E13,FY2026,intercompany_sweeps,EFT,inbound,22,3490830.88
E13,FY2026,intercompany_sweeps,EFT,outbound,27,2222559.23
E13,FY2026,intercompany_sweeps,Internal Transfer,inbound,10,1240776.46
E13,FY2026,intercompany_sweeps,Internal Transfer,outbound,9,399996.83
E13,FY2026,intercompany_sweeps,RTC,inbound,9,1048594.78
E13,FY2026,intercompany_sweeps,RTC,outbound,8,298072.57
E13,FY2026,intercompany_sweeps,SWIFT,inbound,3,569190.27
E13,FY2026,intercompany_sweeps,SWIFT,outbound,5,376338.78
E13,FY2026,payroll,EFT,outbound,2,7559.67
E13,FY2026,supplier_payments,Debit Order,outbound,60,2212627.18
E13,FY2026,supplier_payments,EFT,outbound,297,9598301.31
E13,FY2026,supplier_payments,Internal Transfer,outbound,80,2630920.1
E13,FY2026,supplier_payments,RTC,outbound,132,3911420.58
E13,FY2026,supplier_payments,SWIFT,outbound,68,2330036.82
E13,FY2026,tax,Debit Order,outbound,2,146111.38999999998
E13,FY2026,tax,EFT,outbound,6,129482.3
E13,FY2026,tax,Internal Transfer,outbound,1,25096.3
E13,FY2026,tax,RTC,outbound,1,68210.31
E13,FY2026,tax,SWIFT,outbound,1,29099.54
E14,FY2024,collections,Debit Order,inbound,646,57854805.589999996
E14,FY2024,collections,EFT,inbound,2901,235133639.61
E14,FY2024,collections,Internal Transfer,inbound,908,69685826.67
E14,FY2024,collections,RTC,inbound,1336,113126336.43
E14,FY2024,collections,SWIFT,inbound,638,48733595.1
E14,FY2024,intercompany_sweeps,Debit Order,inbound,207,52247844.03
E14,FY2024,intercompany_sweeps,Debit Order,outbound,203,42481600.79
E14,FY2024,intercompany_sweeps,EFT,inbound,981,264523064.28
E14,FY2024,intercompany_sweeps,EFT,outbound,932,269345427.36
E14,FY2024,intercompany_sweeps,Internal Transfer,inbound,305,74504050.14
E14,FY2024,intercompany_sweeps,Internal Transfer,outbound,347,108093439.5
E14,FY2024,intercompany_sweeps,RTC,inbound,431,106136909.66
E14,FY2024,intercompany_sweeps,RTC,outbound,434,109805961.94
E14,FY2024,intercompany_sweeps,SWIFT,inbound,184,50760544.33
E14,FY2024,intercompany_sweeps,SWIFT,outbound,220,51202885.04
E14,FY2024,payroll,Debit Order,outbound,14,131874.87
E14,FY2024,payroll,EFT,outbound,73,673540.89
E14,FY2024,payroll,Internal Transfer,outbound,25,256262.16
E14,FY2024,payroll,RTC,outbound,26,263053.87
E14,FY2024,payroll,SWIFT,outbound,14,131901.7
E14,FY2024,supplier_payments,Debit Order,outbound,535,29918671.04
E14,FY2024,supplier_payments,EFT,outbound,2564,150037472.79
E14,FY2024,supplier_payments,Internal Transfer,outbound,790,54329239.93
E14,FY2024,supplier_payments,RTC,outbound,1127,71046127.57
E14,FY2024,supplier_payments,SWIFT,outbound,554,38212437.72
E14,FY2024,tax,Debit Order,outbound,7,339998.81
E14,FY2024,tax,EFT,outbound,26,2321187.9899999998
E14,FY2024,tax,Internal Transfer,outbound,12,1067611.17
E14,FY2024,tax,RTC,outbound,13,999980.86
E14,FY2024,tax,SWIFT,outbound,4,255182.37
E14,FY2025,collections,Debit Order,inbound,612,42466804.160000004
E14,FY2025,collections,EFT,inbound,2960,242313091.69
E14,FY2025,collections,Internal Transfer,inbound,1002,74214005.57000001
E14,FY2025,collections,RTC,inbound,1267,102043026.34
E14,FY2025,collections,SWIFT,inbound,648,45648678.75
E14,FY2025,intercompany_sweeps,Debit Order,inbound,234,72624392.21
E14,FY2025,intercompany_sweeps,Debit Order,outbound,225,43916561.98
E14,FY2025,intercompany_sweeps,EFT,inbound,940,237051366.41
E14,FY2025,intercompany_sweeps,EFT,outbound,969,226865398.12
E14,FY2025,intercompany_sweeps,Internal Transfer,inbound,308,91937102.28
E14,FY2025,intercompany_sweeps,Internal Transfer,outbound,325,78611391.97
E14,FY2025,intercompany_sweeps,RTC,inbound,457,113980348.72
E14,FY2025,intercompany_sweeps,RTC,outbound,430,112162340.17
E14,FY2025,intercompany_sweeps,SWIFT,inbound,226,68299254.11
E14,FY2025,intercompany_sweeps,SWIFT,outbound,210,57040639.95
E14,FY2025,payroll,Debit Order,outbound,16,166766.74
E14,FY2025,payroll,EFT,outbound,79,743671.31
E14,FY2025,payroll,Internal Transfer,outbound,25,257455.14
E14,FY2025,payroll,RTC,outbound,29,299564.81
E14,FY2025,payroll,SWIFT,outbound,9,66713.12
E14,FY2025,supplier_payments,Debit Order,outbound,547,35215823.58
E14,FY2025,supplier_payments,EFT,outbound,2550,146909533.4
E14,FY2025,supplier_payments,Internal Transfer,outbound,817,48379881.37
E14,FY2025,supplier_payments,RTC,outbound,1042,63908428.47
E14,FY2025,supplier_payments,SWIFT,outbound,581,32628743.03
E14,FY2025,tax,EFT,outbound,21,1826676.75
E14,FY2025,tax,Internal Transfer,outbound,6,729560.51
E14,FY2025,tax,RTC,outbound,4,173327.95
E14,FY2025,tax,SWIFT,outbound,4,329742.11000000004
E14,FY2026,collections,Debit Order,inbound,644,53154428.27
E14,FY2026,collections,EFT,inbound,3036,234368411.82
E14,FY2026,collections,Internal Transfer,inbound,982,67922132.5
E14,FY2026,collections,RTC,inbound,1357,107791224.02
E14,FY2026,collections,SWIFT,inbound,691,54403398.32
E14,FY2026,intercompany_sweeps,Debit Order,inbound,236,71036826.54
E14,FY2026,intercompany_sweeps,Debit Order,outbound,188,51785798.34
E14,FY2026,intercompany_sweeps,EFT,inbound,934,252888500.95
E14,FY2026,intercompany_sweeps,EFT,outbound,971,232898815.06
E14,FY2026,intercompany_sweeps,Internal Transfer,inbound,328,74316759.2
E14,FY2026,intercompany_sweeps,Internal Transfer,outbound,319,76981657.79
E14,FY2026,intercompany_sweeps,RTC,inbound,448,131442159.25999999
E14,FY2026,intercompany_sweeps,RTC,outbound,397,90849996.42
E14,FY2026,intercompany_sweeps,SWIFT,inbound,186,47718752.32
E14,FY2026,intercompany_sweeps,SWIFT,outbound,190,54062165.17
E14,FY2026,payroll,Debit Order,outbound,22,220394.26
E14,FY2026,payroll,EFT,outbound,73,723314.39
E14,FY2026,payroll,Internal Transfer,outbound,25,269657.19
E14,FY2026,payroll,RTC,outbound,30,277758.79
E14,FY2026,payroll,SWIFT,outbound,16,162016.94
E14,FY2026,supplier_payments,Debit Order,outbound,529,34196611.6
E14,FY2026,supplier_payments,EFT,outbound,2440,141815827.9
E14,FY2026,supplier_payments,Internal Transfer,outbound,828,48927709.2
E14,FY2026,supplier_payments,RTC,outbound,1162,66048465.74
E14,FY2026,supplier_payments,SWIFT,outbound,625,35824763.36
E14,FY2026,tax,Debit Order,outbound,4,251021.51
E14,FY2026,tax,EFT,outbound,19,1272327.72
E14,FY2026,tax,Internal Transfer,outbound,8,572275.9299999999
E14,FY2026,tax,RTC,outbound,8,608257.05
E14,FY2026,tax,SWIFT,outbound,7,250923.12
E15,FY2024,collections,Debit Order,inbound,429,33070652.48
E15,FY2024,collections,EFT,inbound,1965,158143677.72
E15,FY2024,collections,Internal Transfer,inbound,655,52027396.28
E15,FY2024,collections,RTC,inbound,884,70576529.46
E15,FY2024,collections,SWIFT,inbound,445,34084168.99
E15,FY2024,intercompany_sweeps,Debit Order,inbound,130,30733508.18
E15,FY2024,intercompany_sweeps,Debit Order,outbound,126,25203768.31
E15,FY2024,intercompany_sweeps,EFT,inbound,589,168694003.26
E15,FY2024,intercompany_sweeps,EFT,outbound,616,185574026.48
E15,FY2024,intercompany_sweeps,Internal Transfer,inbound,210,56200501.96
E15,FY2024,intercompany_sweeps,Internal Transfer,outbound,221,89366052.51
E15,FY2024,intercompany_sweeps,RTC,inbound,273,64605068.09
E15,FY2024,intercompany_sweeps,RTC,outbound,297,98184096.23
E15,FY2024,intercompany_sweeps,SWIFT,inbound,149,47318329.36
E15,FY2024,intercompany_sweeps,SWIFT,outbound,132,34818272.949999996
E15,FY2024,payroll,Debit Order,outbound,10,110309.84
E15,FY2024,payroll,EFT,outbound,49,501861.43
E15,FY2024,payroll,Internal Transfer,outbound,13,126204.88
E15,FY2024,payroll,RTC,outbound,25,221055.47
E15,FY2024,payroll,SWIFT,outbound,11,92643.20999999999
E15,FY2024,supplier_payments,Debit Order,outbound,370,22525168.87
E15,FY2024,supplier_payments,EFT,outbound,1616,105121558.61
E15,FY2024,supplier_payments,Internal Transfer,outbound,557,37690765.51
E15,FY2024,supplier_payments,RTC,outbound,712,43448298.089999996
E15,FY2024,supplier_payments,SWIFT,outbound,350,22410924.31
E15,FY2024,tax,Debit Order,outbound,3,334047.19
E15,FY2024,tax,EFT,outbound,16,901502.61
E15,FY2024,tax,Internal Transfer,outbound,6,234873.92
E15,FY2024,tax,RTC,outbound,4,470443.9
E15,FY2024,tax,SWIFT,outbound,1,122699.97
E15,FY2025,collections,Debit Order,inbound,418,37330474.36
E15,FY2025,collections,EFT,inbound,1921,154730568.2
E15,FY2025,collections,Internal Transfer,inbound,661,46971755.48
E15,FY2025,collections,RTC,inbound,854,77027641.95
E15,FY2025,collections,SWIFT,inbound,482,39759109.42
E15,FY2025,intercompany_sweeps,Debit Order,inbound,145,46438276.07
E15,FY2025,intercompany_sweeps,Debit Order,outbound,133,33226523.58
E15,FY2025,intercompany_sweeps,EFT,inbound,648,192801938.1
E15,FY2025,intercompany_sweeps,EFT,outbound,627,171787069.02
E15,FY2025,intercompany_sweeps,Internal Transfer,inbound,213,48450859.73
E15,FY2025,intercompany_sweeps,Internal Transfer,outbound,200,56366714.59
E15,FY2025,intercompany_sweeps,RTC,inbound,264,67662012.25
E15,FY2025,intercompany_sweeps,RTC,outbound,271,79595287.79
E15,FY2025,intercompany_sweeps,SWIFT,inbound,138,43752924.95
E15,FY2025,intercompany_sweeps,SWIFT,outbound,133,30955941.02
E15,FY2025,payroll,Debit Order,outbound,11,109463.12
E15,FY2025,payroll,EFT,outbound,54,563405.85
E15,FY2025,payroll,Internal Transfer,outbound,12,156470.25
E15,FY2025,payroll,RTC,outbound,14,147114.56
E15,FY2025,payroll,SWIFT,outbound,11,111022.55
E15,FY2025,supplier_payments,Debit Order,outbound,365,23055417.18
E15,FY2025,supplier_payments,EFT,outbound,1641,99207787.67
E15,FY2025,supplier_payments,Internal Transfer,outbound,545,32504598.84
E15,FY2025,supplier_payments,RTC,outbound,755,44705819.14
E15,FY2025,supplier_payments,SWIFT,outbound,366,24517210.01
E15,FY2025,tax,Debit Order,outbound,2,60094.48
E15,FY2025,tax,EFT,outbound,9,889619.48
E15,FY2025,tax,Internal Transfer,outbound,7,464670.67
E15,FY2025,tax,RTC,outbound,5,418572.97
E15,FY2025,tax,SWIFT,outbound,4,264397.51
E15,FY2026,collections,Debit Order,inbound,474,37485010.86
E15,FY2026,collections,EFT,inbound,1924,165044224.58
E15,FY2026,collections,Internal Transfer,inbound,641,55015759.45
E15,FY2026,collections,RTC,inbound,855,72936634.59
E15,FY2026,collections,SWIFT,inbound,436,38176984.08
E15,FY2026,intercompany_sweeps,Debit Order,inbound,134,35387077.11
E15,FY2026,intercompany_sweeps,Debit Order,outbound,139,32497397.85
E15,FY2026,intercompany_sweeps,EFT,inbound,659,188330533.39000002
E15,FY2026,intercompany_sweeps,EFT,outbound,591,208154006.23
E15,FY2026,intercompany_sweeps,Internal Transfer,inbound,212,51687644.84
E15,FY2026,intercompany_sweeps,Internal Transfer,outbound,231,61524207.12
E15,FY2026,intercompany_sweeps,RTC,inbound,282,73487399.32
E15,FY2026,intercompany_sweeps,RTC,outbound,301,116297101.59
E15,FY2026,intercompany_sweeps,SWIFT,inbound,123,39707793.66
E15,FY2026,intercompany_sweeps,SWIFT,outbound,128,42630428.589999996
E15,FY2026,payroll,Debit Order,outbound,14,121826.79000000001
E15,FY2026,payroll,EFT,outbound,37,357536.13
E15,FY2026,payroll,Internal Transfer,outbound,19,181570.41
E15,FY2026,payroll,RTC,outbound,19,185027.99
E15,FY2026,payroll,SWIFT,outbound,16,166171.38
E15,FY2026,supplier_payments,Debit Order,outbound,356,19992739.41
E15,FY2026,supplier_payments,EFT,outbound,1668,111054427.13
E15,FY2026,supplier_payments,Internal Transfer,outbound,540,32049112.54
E15,FY2026,supplier_payments,RTC,outbound,756,48861593.74
E15,FY2026,supplier_payments,SWIFT,outbound,345,24457635.669999998
E15,FY2026,tax,Debit Order,outbound,1,20366.52
E15,FY2026,tax,EFT,outbound,14,972142.2999999999
E15,FY2026,tax,Internal Transfer,outbound,8,886684.2
E15,FY2026,tax,RTC,outbound,10,1881534.54
E15,FY2026,tax,SWIFT,outbound,4,193832.19
E16,FY2024,collections,Debit Order,inbound,2825,270553674.79
E16,FY2024,collections,EFT,inbound,12510,1219522183.92
E16,FY2024,collections,Internal Transfer,inbound,4197,409954303.35
E16,FY2024,collections,RTC,inbound,5527,540680852.68
E16,FY2024,collections,SWIFT,inbound,2703,260901731.88
E16,FY2024,intercompany_sweeps,Debit Order,inbound,910,306300873.49
