entity_id,fiscal_year,instrument_type,status,direction,tenor_days,commodity_or_contract_type,instrument_count,value_zar
E09,FY2026,guarantees,active,export,60,bid_bond,3,7208997.93
E09,FY2026,guarantees,active,export,90,bid_bond,1,6893524.67
E09,FY2026,guarantees,active,export,120,advance_payment_guarantee,1,3656140.26
E09,FY2026,guarantees,active,export,180,advance_payment_guarantee,2,1763388.01
E09,FY2026,guarantees,active,export,180,bid_bond,1,40150.44
E09,FY2026,guarantees,active,export,180,performance_guarantee,1,153669.74
E09,FY2026,guarantees,active,export,270,performance_guarantee,1,872015.39
E09,FY2026,guarantees,active,export,365,advance_payment_guarantee,1,11344974.36
E09,FY2026,guarantees,active,import,30,advance_payment_guarantee,2,1973451.4
E09,FY2026,guarantees,active,import,30,bid_bond,5,27603274.479999997
E09,FY2026,guarantees,active,import,30,performance_guarantee,2,6213419.82
E09,FY2026,guarantees,active,import,60,advance_payment_guarantee,2,3662412.92
E09,FY2026,guarantees,active,import,60,bid_bond,3,1477156.47
E09,FY2026,guarantees,active,import,60,performance_guarantee,1,1714021.18
E09,FY2026,guarantees,active,import,90,advance_payment_guarantee,3,4090938.03
E09,FY2026,guarantees,active,import,90,bid_bond,3,6124641.0
E09,FY2026,guarantees,active,import,90,performance_guarantee,2,1030709.81
E09,FY2026,guarantees,active,import,120,bid_bond,1,468619.93
E09,FY2026,guarantees,active,import,180,advance_payment_guarantee,2,9581631.870000001
E09,FY2026,guarantees,active,import,180,bid_bond,2,2495198.58
E09,FY2026,guarantees,active,import,180,performance_guarantee,3,5870552.2299999995
E09,FY2026,guarantees,active,import,365,performance_guarantee,1,3600478.52
E09,FY2026,guarantees,expired,export,30,advance_payment_guarantee,1,1132829.68
E09,FY2026,guarantees,expired,export,30,bid_bond,1,443422.39
E09,FY2026,guarantees,expired,export,60,performance_guarantee,1,2315251.02
E09,FY2026,guarantees,expired,export,90,bid_bond,1,838267.26
E09,FY2026,guarantees,expired,export,120,performance_guarantee,2,1059990.19
E09,FY2026,guarantees,expired,export,180,advance_payment_guarantee,1,483743.24
E09,FY2026,guarantees,expired,export,270,advance_payment_guarantee,2,297103.13
E09,FY2026,guarantees,expired,import,60,advance_payment_guarantee,1,317549.97
E09,FY2026,guarantees,expired,import,120,advance_payment_guarantee,1,824276.66
E09,FY2026,guarantees,expired,import,120,bid_bond,1,93801.29
E09,FY2026,guarantees,issued,export,30,bid_bond,1,3228898.07
E09,FY2026,guarantees,issued,export,90,advance_payment_guarantee,1,208262.81
E09,FY2026,guarantees,issued,export,90,bid_bond,1,1175972.83
E09,FY2026,guarantees,issued,export,120,advance_payment_guarantee,1,2926136.3
E09,FY2026,guarantees,issued,export,120,performance_guarantee,1,1371136.51
E09,FY2026,guarantees,issued,export,180,bid_bond,1,852558.68
E09,FY2026,guarantees,issued,export,180,performance_guarantee,1,1499744.98
E09,FY2026,guarantees,issued,export,270,advance_payment_guarantee,1,1930279.88
E09,FY2026,guarantees,issued,import,30,performance_guarantee,1,626180.31
E09,FY2026,guarantees,issued,import,60,advance_payment_guarantee,2,5365761.24
E09,FY2026,guarantees,issued,import,90,advance_payment_guarantee,2,2395562.22
E09,FY2026,guarantees,issued,import,90,bid_bond,2,2076908.04
E09,FY2026,guarantees,issued,import,120,advance_payment_guarantee,2,6402453.79
E09,FY2026,guarantees,issued,import,120,bid_bond,2,1891682.72
E09,FY2026,guarantees,issued,import,180,performance_guarantee,1,5508729.36
E09,FY2026,guarantees,issued,import,270,advance_payment_guarantee,1,530434.42
E09,FY2026,guarantees,settled,export,60,advance_payment_guarantee,1,1449457.98
E09,FY2026,guarantees,settled,export,60,bid_bond,1,1888555.36
E09,FY2026,guarantees,settled,export,90,advance_payment_guarantee,1,1588894.13
E09,FY2026,guarantees,settled,export,90,bid_bond,3,6922923.21
E09,FY2026,guarantees,settled,export,120,performance_guarantee,1,394826.31
E09,FY2026,guarantees,settled,export,365,performance_guarantee,2,3576700.9
E09,FY2026,guarantees,settled,import,30,advance_payment_guarantee,2,4486997.08
E09,FY2026,guarantees,settled,import,30,bid_bond,1,4737085.48
E09,FY2026,guarantees,settled,import,30,performance_guarantee,2,647776.0499999999
E09,FY2026,guarantees,settled,import,60,advance_payment_guarantee,2,1360144.31
E09,FY2026,guarantees,settled,import,60,bid_bond,2,2582065.59
E09,FY2026,guarantees,settled,import,60,performance_guarantee,1,3082705.72
E09,FY2026,guarantees,settled,import,90,advance_payment_guarantee,3,2079660.99
E09,FY2026,guarantees,settled,import,90,bid_bond,1,727448.8
E09,FY2026,guarantees,settled,import,90,performance_guarantee,1,639530.96
E09,FY2026,guarantees,settled,import,180,advance_payment_guarantee,2,2875071.57
E09,FY2026,guarantees,settled,import,270,performance_guarantee,2,1594739.56
E09,FY2026,guarantees,settled,import,365,advance_payment_guarantee,1,611662.79
E09,FY2026,letters_of_credit,active,export,30,chemicals,3,1825193.3599999999
E09,FY2026,letters_of_credit,active,export,30,coal,1,50212.21
E09,FY2026,letters_of_credit,active,export,30,copper,1,2552313.2
E09,FY2026,letters_of_credit,active,export,30,gold,1,2230985.18
E09,FY2026,letters_of_credit,active,export,30,iron_ore,1,630279.44
E09,FY2026,letters_of_credit,active,export,30,manufactured_goods,1,193433.19
E09,FY2026,letters_of_credit,active,export,60,consumer_goods,1,3007292.3
E09,FY2026,letters_of_credit,active,export,60,copper,1,536422.54
E09,FY2026,letters_of_credit,active,export,60,electronics,2,3019817.69
E09,FY2026,letters_of_credit,active,export,60,iron_ore,1,12966669.14
E09,FY2026,letters_of_credit,active,export,90,chemicals,2,10444751.64
E09,FY2026,letters_of_credit,active,export,90,coal,1,317275.47
E09,FY2026,letters_of_credit,active,export,90,consumer_goods,2,3276073.0
E09,FY2026,letters_of_credit,active,export,90,copper,1,793066.37
E09,FY2026,letters_of_credit,active,export,90,electronics,1,209974.13
E09,FY2026,letters_of_credit,active,export,90,gold,3,8211221.2
E09,FY2026,letters_of_credit,active,export,90,manufactured_goods,1,2844278.79
E09,FY2026,letters_of_credit,active,export,90,platinum_group_metals,2,11390305.49
E09,FY2026,letters_of_credit,active,export,90,telecom_equipment,1,498188.34
E09,FY2026,letters_of_credit,active,export,120,coal,2,1755554.01
E09,FY2026,letters_of_credit,active,export,120,consumer_goods,2,3005056.09
E09,FY2026,letters_of_credit,active,export,120,manufactured_goods,1,4879325.32
E09,FY2026,letters_of_credit,active,export,120,pharmaceuticals,1,992614.34
E09,FY2026,letters_of_credit,active,export,180,iron_ore,1,3100204.04
E09,FY2026,letters_of_credit,active,export,270,consumer_goods,1,633449.39
E09,FY2026,letters_of_credit,active,export,270,electronics,1,3174087.34
E09,FY2026,letters_of_credit,active,export,270,telecom_equipment,1,8849003.62
E09,FY2026,letters_of_credit,active,export,365,manufactured_goods,1,369345.59
E09,FY2026,letters_of_credit,active,import,30,consumer_goods,3,6702434.0
E09,FY2026,letters_of_credit,active,import,30,copper,1,578909.54
E09,FY2026,letters_of_credit,active,import,30,electronics,1,1475839.13
E09,FY2026,letters_of_credit,active,import,30,gold,1,1300063.28
E09,FY2026,letters_of_credit,active,import,30,manufactured_goods,1,1731554.48
E09,FY2026,letters_of_credit,active,import,30,pharmaceuticals,1,7326308.57
E09,FY2026,letters_of_credit,active,import,30,platinum_group_metals,1,980168.03
E09,FY2026,letters_of_credit,active,import,60,agri_produce,1,2554458.59
E09,FY2026,letters_of_credit,active,import,60,chemicals,1,1648620.34
E09,FY2026,letters_of_credit,active,import,60,coal,1,244599.2
E09,FY2026,letters_of_credit,active,import,60,copper,2,2370017.96
E09,FY2026,letters_of_credit,active,import,60,electronics,2,22545068.14
E09,FY2026,letters_of_credit,active,import,60,gold,1,1223519.28
E09,FY2026,letters_of_credit,active,import,60,manufactured_goods,2,2927706.64
E09,FY2026,letters_of_credit,active,import,90,copper,2,1416902.66
E09,FY2026,letters_of_credit,active,import,90,iron_ore,3,1713298.81
E09,FY2026,letters_of_credit,active,import,90,manufactured_goods,1,3332455.49
E09,FY2026,letters_of_credit,active,import,90,pharmaceuticals,1,1266453.03
E09,FY2026,letters_of_credit,active,import,90,platinum_group_metals,1,1418554.14
E09,FY2026,letters_of_credit,active,import,120,coal,1,3001835.45
E09,FY2026,letters_of_credit,active,import,120,copper,2,3263381.24
E09,FY2026,letters_of_credit,active,import,120,electronics,1,1025476.03
E09,FY2026,letters_of_credit,active,import,120,manufactured_goods,1,933616.26
E09,FY2026,letters_of_credit,active,import,120,pharmaceuticals,2,8200708.6
E09,FY2026,letters_of_credit,active,import,120,telecom_equipment,2,3897557.29
E09,FY2026,letters_of_credit,active,import,180,consumer_goods,1,2366785.66
E09,FY2026,letters_of_credit,active,import,180,iron_ore,2,2637124.69
E09,FY2026,letters_of_credit,active,import,270,gold,1,2130952.86
E09,FY2026,letters_of_credit,active,import,270,iron_ore,1,7339391.94
E09,FY2026,letters_of_credit,active,import,365,iron_ore,1,12801022.97
E09,FY2026,letters_of_credit,active,import,365,telecom_equipment,1,3351198.36
E09,FY2026,letters_of_credit,expired,export,30,iron_ore,1,412334.57
E09,FY2026,letters_of_credit,expired,export,60,chemicals,1,1980857.71
E09,FY2026,letters_of_credit,expired,export,60,consumer_goods,1,3797234.03
E09,FY2026,letters_of_credit,expired,export,60,electronics,2,3304100.22
E09,FY2026,letters_of_credit,expired,export,90,manufactured_goods,1,1339849.0
E09,FY2026,letters_of_credit,expired,export,120,chemicals,1,5333672.08
E09,FY2026,letters_of_credit,expired,export,120,copper,1,8876064.84
E09,FY2026,letters_of_credit,expired,import,30,consumer_goods,1,708016.43
E09,FY2026,letters_of_credit,expired,import,30,telecom_equipment,1,508398.49
E09,FY2026,letters_of_credit,expired,import,90,manufactured_goods,1,289731.05
E09,FY2026,letters_of_credit,expired,import,120,consumer_goods,1,118695.08
E09,FY2026,letters_of_credit,expired,import,120,electronics,1,12573983.85
E09,FY2026,letters_of_credit,expired,import,120,manufactured_goods,1,1223128.28
E09,FY2026,letters_of_credit,expired,import,120,pharmaceuticals,1,1276656.96
E09,FY2026,letters_of_credit,expired,import,180,electronics,1,405670.98
E09,FY2026,letters_of_credit,issued,export,30,telecom_equipment,1,2133733.6
E09,FY2026,letters_of_credit,issued,export,60,agri_produce,1,229435.19
E09,FY2026,letters_of_credit,issued,export,60,copper,1,3065048.34
E09,FY2026,letters_of_credit,issued,export,90,copper,1,1820228.47
E09,FY2026,letters_of_credit,issued,export,90,gold,1,639323.73
E09,FY2026,letters_of_credit,issued,export,90,iron_ore,1,268423.91
E09,FY2026,letters_of_credit,issued,export,120,electronics,1,1681636.17
E09,FY2026,letters_of_credit,issued,export,270,iron_ore,1,2380469.74
E09,FY2026,letters_of_credit,issued,import,30,agri_produce,2,3296129.88
E09,FY2026,letters_of_credit,issued,import,30,coal,1,1634813.35
E09,FY2026,letters_of_credit,issued,import,30,copper,1,970392.09
E09,FY2026,letters_of_credit,issued,import,30,platinum_group_metals,1,2215437.8
E09,FY2026,letters_of_credit,issued,import,30,telecom_equipment,1,69102.88
E09,FY2026,letters_of_credit,issued,import,60,iron_ore,2,6406675.119999999
E09,FY2026,letters_of_credit,issued,import,90,coal,1,1276366.58
E09,FY2026,letters_of_credit,issued,import,90,electronics,1,988725.64
E09,FY2026,letters_of_credit,issued,import,90,gold,2,2913895.48
E09,FY2026,letters_of_credit,issued,import,90,manufactured_goods,2,1490635.3599999999
E09,FY2026,letters_of_credit,issued,import,120,agri_produce,1,167482.45
E09,FY2026,letters_of_credit,issued,import,120,chemicals,1,1791903.74
E09,FY2026,letters_of_credit,issued,import,120,copper,3,4555438.76
E09,FY2026,letters_of_credit,issued,import,120,electronics,2,5649324.43
E09,FY2026,letters_of_credit,issued,import,120,gold,2,1428680.73
E09,FY2026,letters_of_credit,issued,import,120,platinum_group_metals,1,566863.49
E09,FY2026,letters_of_credit,issued,import,270,copper,1,1349546.97
E09,FY2026,letters_of_credit,issued,import,270,manufactured_goods,1,638032.37
E09,FY2026,letters_of_credit,settled,export,30,chemicals,1,637699.46
E09,FY2026,letters_of_credit,settled,export,30,coal,2,1602354.99
E09,FY2026,letters_of_credit,settled,export,30,consumer_goods,1,3161439.59
E09,FY2026,letters_of_credit,settled,export,30,copper,1,877216.68
E09,FY2026,letters_of_credit,settled,export,30,electronics,1,455399.56
E09,FY2026,letters_of_credit,settled,export,30,gold,1,280826.04
E09,FY2026,letters_of_credit,settled,export,60,chemicals,1,1715448.49
E09,FY2026,letters_of_credit,settled,export,60,consumer_goods,2,1469210.0299999998
E09,FY2026,letters_of_credit,settled,export,60,copper,2,5710907.609999999
E09,FY2026,letters_of_credit,settled,export,60,iron_ore,3,2389255.1
E09,FY2026,letters_of_credit,settled,export,60,telecom_equipment,1,4424203.59
E09,FY2026,letters_of_credit,settled,export,90,chemicals,2,6543235.16
E09,FY2026,letters_of_credit,settled,export,90,coal,2,2523623.48
E09,FY2026,letters_of_credit,settled,export,90,consumer_goods,3,14295062.48
E09,FY2026,letters_of_credit,settled,export,90,copper,1,1175832.63
E09,FY2026,letters_of_credit,settled,export,90,gold,3,8030517.24
E09,FY2026,letters_of_credit,settled,export,90,iron_ore,2,3119848.0300000003
E09,FY2026,letters_of_credit,settled,export,90,manufactured_goods,2,4846270.77
E09,FY2026,letters_of_credit,settled,export,90,pharmaceuticals,1,714222.85
E09,FY2026,letters_of_credit,settled,export,90,platinum_group_metals,1,676191.88
E09,FY2026,letters_of_credit,settled,export,90,telecom_equipment,1,3814882.28
E09,FY2026,letters_of_credit,settled,export,120,agri_produce,1,3756198.37
E09,FY2026,letters_of_credit,settled,export,120,chemicals,1,1298232.31
E09,FY2026,letters_of_credit,settled,export,120,copper,1,680476.37
E09,FY2026,letters_of_credit,settled,export,120,electronics,1,1998402.22
E09,FY2026,letters_of_credit,settled,export,120,gold,3,7311625.03
E09,FY2026,letters_of_credit,settled,export,120,manufactured_goods,1,136811.68
E09,FY2026,letters_of_credit,settled,export,120,platinum_group_metals,2,5928408.82
E09,FY2026,letters_of_credit,settled,export,180,agri_produce,1,1041644.92
E09,FY2026,letters_of_credit,settled,export,180,chemicals,1,2769943.53
E09,FY2026,letters_of_credit,settled,export,180,manufactured_goods,1,5711323.25
E09,FY2026,letters_of_credit,settled,export,270,coal,1,704796.99
E09,FY2026,letters_of_credit,settled,export,270,manufactured_goods,1,2151492.09
E09,FY2026,letters_of_credit,settled,export,270,pharmaceuticals,1,860766.43
E09,FY2026,letters_of_credit,settled,export,365,gold,1,555854.46
E09,FY2026,letters_of_credit,settled,import,30,agri_produce,2,6921868.37
E09,FY2026,letters_of_credit,settled,import,30,chemicals,2,1846229.31
E09,FY2026,letters_of_credit,settled,import,30,copper,1,5099949.98
E09,FY2026,letters_of_credit,settled,import,30,electronics,1,162827.27
E09,FY2026,letters_of_credit,settled,import,30,iron_ore,1,512041.83
E09,FY2026,letters_of_credit,settled,import,30,manufactured_goods,1,3780447.78
E09,FY2026,letters_of_credit,settled,import,30,platinum_group_metals,3,9351584.57
E09,FY2026,letters_of_credit,settled,import,30,telecom_equipment,1,1053051.82
E09,FY2026,letters_of_credit,settled,import,60,agri_produce,1,1472480.6
E09,FY2026,letters_of_credit,settled,import,60,chemicals,1,1545134.47
E09,FY2026,letters_of_credit,settled,import,60,consumer_goods,1,1443788.6
E09,FY2026,letters_of_credit,settled,import,60,gold,1,531261.34
E09,FY2026,letters_of_credit,settled,import,60,iron_ore,3,3049527.83
E09,FY2026,letters_of_credit,settled,import,60,manufactured_goods,1,565267.26
E09,FY2026,letters_of_credit,settled,import,60,telecom_equipment,1,274090.69
E09,FY2026,letters_of_credit,settled,import,90,agri_produce,1,11570180.19
E09,FY2026,letters_of_credit,settled,import,90,chemicals,1,2097015.84
E09,FY2026,letters_of_credit,settled,import,90,coal,1,1206931.72
E09,FY2026,letters_of_credit,settled,import,90,gold,1,814581.7
E09,FY2026,letters_of_credit,settled,import,90,manufactured_goods,1,960434.68
E09,FY2026,letters_of_credit,settled,import,90,pharmaceuticals,5,4233745.3
E09,FY2026,letters_of_credit,settled,import,90,telecom_equipment,2,5799352.9799999995
E09,FY2026,letters_of_credit,settled,import,120,agri_produce,1,277456.55
E09,FY2026,letters_of_credit,settled,import,120,chemicals,3,3523803.1
E09,FY2026,letters_of_credit,settled,import,120,coal,1,91950.22
E09,FY2026,letters_of_credit,settled,import,120,copper,2,3082047.06
E09,FY2026,letters_of_credit,settled,import,120,electronics,1,2411376.3
E09,FY2026,letters_of_credit,settled,import,120,pharmaceuticals,3,4131214.04
E09,FY2026,letters_of_credit,settled,import,120,platinum_group_metals,2,2141310.08
E09,FY2026,letters_of_credit,settled,import,120,telecom_equipment,1,796390.26
E09,FY2026,letters_of_credit,settled,import,180,agri_produce,1,77295.01
E09,FY2026,letters_of_credit,settled,import,180,coal,1,1984871.15
E09,FY2026,letters_of_credit,settled,import,180,electronics,1,3997456.51
E09,FY2026,letters_of_credit,settled,import,180,gold,1,7090723.42
E09,FY2026,letters_of_credit,settled,import,180,iron_ore,2,6875638.0200000005
E09,FY2026,letters_of_credit,settled,import,180,telecom_equipment,1,238476.87
E09,FY2026,letters_of_credit,settled,import,270,chemicals,1,1226849.88
E09,FY2026,letters_of_credit,settled,import,270,electronics,1,174075.65
E09,FY2026,letters_of_credit,settled,import,270,gold,1,3374525.11
E09,FY2026,letters_of_credit,settled,import,270,telecom_equipment,1,471122.13
E09,FY2026,letters_of_credit,settled,import,365,chemicals,1,1171617.53
E09,FY2026,letters_of_credit,settled,import,365,electronics,1,1520753.67
E09,FY2026,letters_of_credit,settled,import,365,gold,1,960733.02
E09,FY2026,letters_of_credit,settled,import,365,platinum_group_metals,1,772884.52
E10,FY2024,export_collections,active,export,30,agri_produce,1,3905583.97
E10,FY2024,export_collections,active,export,30,chemicals,1,155324.1
E10,FY2024,export_collections,active,export,30,coal,1,324665.33
E10,FY2024,export_collections,active,export,30,consumer_goods,2,5562911.449999999
E10,FY2024,export_collections,active,export,30,copper,2,712456.38
E10,FY2024,export_collections,active,export,30,gold,1,673438.62
E10,FY2024,export_collections,active,export,30,iron_ore,1,8423668.84
E10,FY2024,export_collections,active,export,30,manufactured_goods,1,605608.72
E10,FY2024,export_collections,active,export,30,pharmaceuticals,3,3777689.51
E10,FY2024,export_collections,active,export,30,platinum_group_metals,2,1931471.34
E10,FY2024,export_collections,active,export,30,telecom_equipment,1,2488361.12
E10,FY2024,export_collections,active,export,60,agri_produce,1,8624991.3
E10,FY2024,export_collections,active,export,60,chemicals,1,7352919.14
E10,FY2024,export_collections,active,export,60,copper,1,193497.02
E10,FY2024,export_collections,active,export,60,electronics,3,4836268.51
E10,FY2024,export_collections,active,export,60,gold,1,12417821.29
E10,FY2024,export_collections,active,export,60,iron_ore,1,1942274.63
E10,FY2024,export_collections,active,export,60,platinum_group_metals,2,1405441.9700000002
E10,FY2024,export_collections,active,export,60,telecom_equipment,1,1819788.22
E10,FY2024,export_collections,active,export,90,agri_produce,2,6302833.6899999995
E10,FY2024,export_collections,active,export,90,coal,2,5458285.390000001
E10,FY2024,export_collections,active,export,90,consumer_goods,1,149643.05
E10,FY2024,export_collections,active,export,90,copper,2,327415.65
E10,FY2024,export_collections,active,export,90,electronics,1,1129986.7
E10,FY2024,export_collections,active,export,90,gold,2,7132664.55
E10,FY2024,export_collections,active,export,90,iron_ore,2,3258671.9800000004
E10,FY2024,export_collections,active,export,90,manufactured_goods,2,2762725.71
E10,FY2024,export_collections,active,export,90,platinum_group_metals,1,2134999.03
E10,FY2024,export_collections,active,export,90,telecom_equipment,1,2210356.42
E10,FY2024,export_collections,active,export,120,agri_produce,1,919038.52
E10,FY2024,export_collections,active,export,120,chemicals,2,2160496.94
E10,FY2024,export_collections,active,export,120,coal,1,9948321.47
E10,FY2024,export_collections,active,export,120,electronics,1,1018893.95
E10,FY2024,export_collections,active,export,120,gold,2,574870.4
E10,FY2024,export_collections,active,export,120,iron_ore,1,912185.7
E10,FY2024,export_collections,active,export,120,manufactured_goods,3,5574285.37
E10,FY2024,export_collections,active,export,120,pharmaceuticals,2,931395.3900000001
E10,FY2024,export_collections,active,export,120,platinum_group_metals,1,573223.31
E10,FY2024,export_collections,active,export,120,telecom_equipment,2,17527244.97
E10,FY2024,export_collections,active,export,180,coal,1,5918501.39
E10,FY2024,export_collections,active,export,180,copper,1,503238.77
E10,FY2024,export_collections,active,export,180,electronics,1,3058399.01
E10,FY2024,export_collections,active,export,180,pharmaceuticals,1,737899.49
E10,FY2024,export_collections,active,export,180,platinum_group_metals,1,1030892.98
E10,FY2024,export_collections,active,export,270,copper,1,511954.75
E10,FY2024,export_collections,active,export,270,manufactured_goods,1,497897.64
E10,FY2024,export_collections,active,export,270,platinum_group_metals,1,3405993.82
E10,FY2024,export_collections,active,export,270,telecom_equipment,1,478081.13
E10,FY2024,export_collections,active,export,365,copper,1,826165.53
E10,FY2024,export_collections,active,export,365,electronics,1,2269668.5
E10,FY2024,export_collections,active,export,365,telecom_equipment,1,521481.11
E10,FY2024,export_collections,active,import,30,agri_produce,6,12080880.42
E10,FY2024,export_collections,active,import,30,chemicals,3,18231116.99
E10,FY2024,export_collections,active,import,30,coal,1,167952.54
E10,FY2024,export_collections,active,import,30,consumer_goods,3,24792868.200000003
E10,FY2024,export_collections,active,import,30,copper,2,778038.87
E10,FY2024,export_collections,active,import,30,electronics,2,10428604.09
E10,FY2024,export_collections,active,import,30,gold,3,11109745.59
E10,FY2024,export_collections,active,import,30,iron_ore,3,1776607.17
E10,FY2024,export_collections,active,import,30,manufactured_goods,1,3357029.45
E10,FY2024,export_collections,active,import,30,platinum_group_metals,1,1145601.64
E10,FY2024,export_collections,active,import,60,agri_produce,3,4895504.640000001
E10,FY2024,export_collections,active,import,60,chemicals,1,139090.34
E10,FY2024,export_collections,active,import,60,coal,2,9696543.03
E10,FY2024,export_collections,active,import,60,gold,1,55280.27
E10,FY2024,export_collections,active,import,60,iron_ore,4,6778949.95
E10,FY2024,export_collections,active,import,60,manufactured_goods,2,3107548.8400000003
E10,FY2024,export_collections,active,import,60,telecom_equipment,1,157839.39
E10,FY2024,export_collections,active,import,90,agri_produce,1,1983014.72
E10,FY2024,export_collections,active,import,90,chemicals,1,384378.47
E10,FY2024,export_collections,active,import,90,coal,1,2324023.98
E10,FY2024,export_collections,active,import,90,consumer_goods,2,3397282.2199999997
E10,FY2024,export_collections,active,import,90,electronics,2,2926916.4699999997
E10,FY2024,export_collections,active,import,90,gold,2,1210983.29
E10,FY2024,export_collections,active,import,90,iron_ore,2,1052961.8900000001
E10,FY2024,export_collections,active,import,90,manufactured_goods,2,3003597.71
E10,FY2024,export_collections,active,import,90,platinum_group_metals,1,171888.99
E10,FY2024,export_collections,active,import,90,telecom_equipment,1,1747305.61
E10,FY2024,export_collections,active,import,120,chemicals,1,296890.14
E10,FY2024,export_collections,active,import,120,copper,2,3084894.57
E10,FY2024,export_collections,active,import,120,electronics,1,869759.57
E10,FY2024,export_collections,active,import,120,iron_ore,1,368018.76
E10,FY2024,export_collections,active,import,120,pharmaceuticals,1,656113.87
E10,FY2024,export_collections,active,import,120,platinum_group_metals,1,472570.71
E10,FY2024,export_collections,active,import,120,telecom_equipment,1,2878045.33
E10,FY2024,export_collections,active,import,180,agri_produce,2,2423939.73
E10,FY2024,export_collections,active,import,180,coal,1,5881052.38
E10,FY2024,export_collections,active,import,180,manufactured_goods,1,122568.83
E10,FY2024,export_collections,active,import,180,pharmaceuticals,1,2022008.5
E10,FY2024,export_collections,active,import,180,platinum_group_metals,2,793102.4299999999
E10,FY2024,export_collections,active,import,180,telecom_equipment,3,1638440.3900000001
E10,FY2024,export_collections,active,import,270,agri_produce,1,899918.39
E10,FY2024,export_collections,active,import,270,chemicals,1,224870.27
E10,FY2024,export_collections,active,import,270,coal,1,922111.04
E10,FY2024,export_collections,active,import,270,consumer_goods,1,2654920.83
E10,FY2024,export_collections,active,import,270,iron_ore,2,1812608.54
E10,FY2024,export_collections,active,import,270,pharmaceuticals,1,1795997.91
E10,FY2024,export_collections,active,import,270,platinum_group_metals,1,950499.52
E10,FY2024,export_collections,active,import,365,consumer_goods,1,1158081.34
E10,FY2024,export_collections,active,import,365,gold,1,378232.95
E10,FY2024,export_collections,active,import,365,manufactured_goods,1,495906.7
E10,FY2024,export_collections,active,import,365,platinum_group_metals,1,918482.34
E10,FY2024,export_collections,expired,export,30,chemicals,1,836266.92
E10,FY2024,export_collections,expired,export,30,coal,1,9980684.7
E10,FY2024,export_collections,expired,export,30,gold,1,506966.19
E10,FY2024,export_collections,expired,export,30,manufactured_goods,1,1447637.02
E10,FY2024,export_collections,expired,export,30,platinum_group_metals,1,1876028.22
E10,FY2024,export_collections,expired,export,60,chemicals,1,446454.31
E10,FY2024,export_collections,expired,export,60,electronics,1,713862.96
E10,FY2024,export_collections,expired,export,90,chemicals,2,4677872.96
E10,FY2024,export_collections,expired,export,90,electronics,1,480473.27
E10,FY2024,export_collections,expired,export,90,iron_ore,1,354236.84
E10,FY2024,export_collections,expired,export,90,manufactured_goods,1,410944.55
E10,FY2024,export_collections,expired,export,90,platinum_group_metals,2,16339338.28
E10,FY2024,export_collections,expired,export,120,manufactured_goods,1,3195978.64
E10,FY2024,export_collections,expired,export,120,telecom_equipment,1,3014835.02
E10,FY2024,export_collections,expired,export,270,consumer_goods,1,268300.25
E10,FY2024,export_collections,expired,export,270,electronics,1,1862423.04
E10,FY2024,export_collections,expired,import,30,agri_produce,2,10807248.7
E10,FY2024,export_collections,expired,import,30,copper,1,4338251.54
E10,FY2024,export_collections,expired,import,30,electronics,1,3036700.18
E10,FY2024,export_collections,expired,import,30,telecom_equipment,2,3110113.2199999997
E10,FY2024,export_collections,expired,import,60,electronics,1,871733.82
E10,FY2024,export_collections,expired,import,60,gold,1,838373.91
E10,FY2024,export_collections,expired,import,60,manufactured_goods,2,2965813.2
E10,FY2024,export_collections,expired,import,90,chemicals,1,778827.54
E10,FY2024,export_collections,expired,import,90,electronics,1,885345.37
E10,FY2024,export_collections,expired,import,90,gold,1,1438959.13
E10,FY2024,export_collections,expired,import,120,chemicals,1,160802.18
E10,FY2024,export_collections,expired,import,120,electronics,1,4531457.01
E10,FY2024,export_collections,expired,import,120,gold,1,291630.3
E10,FY2024,export_collections,expired,import,120,pharmaceuticals,1,1500081.75
E10,FY2024,export_collections,expired,import,180,electronics,1,24184771.99
E10,FY2024,export_collections,expired,import,270,electronics,1,1550051.86
E10,FY2024,export_collections,expired,import,365,telecom_equipment,1,1223355.22
E10,FY2024,export_collections,issued,export,30,chemicals,1,367543.78
E10,FY2024,export_collections,issued,export,30,iron_ore,1,342247.2
E10,FY2024,export_collections,issued,export,60,chemicals,1,993472.52
E10,FY2024,export_collections,issued,export,60,manufactured_goods,1,1556049.93
E10,FY2024,export_collections,issued,export,90,copper,2,702440.77
E10,FY2024,export_collections,issued,export,90,platinum_group_metals,1,3581114.08
E10,FY2024,export_collections,issued,export,120,agri_produce,2,8618913.21
E10,FY2024,export_collections,issued,export,120,coal,1,5848147.87
E10,FY2024,export_collections,issued,export,120,iron_ore,1,68396.48
E10,FY2024,export_collections,issued,export,120,manufactured_goods,1,2632562.81
E10,FY2024,export_collections,issued,export,120,platinum_group_metals,1,924674.34
E10,FY2024,export_collections,issued,export,180,agri_produce,1,1821511.78
E10,FY2024,export_collections,issued,export,365,platinum_group_metals,1,1365551.43
E10,FY2024,export_collections,issued,export,365,telecom_equipment,1,204911.29
E10,FY2024,export_collections,issued,import,30,agri_produce,1,567567.0
E10,FY2024,export_collections,issued,import,30,consumer_goods,1,1402288.12
E10,FY2024,export_collections,issued,import,30,electronics,1,599160.31
E10,FY2024,export_collections,issued,import,30,gold,1,1375024.52
E10,FY2024,export_collections,issued,import,30,iron_ore,1,967456.49
