entity_id,fiscal_year,corridor_type,currency_pair,direction,txn_count,value_zar
E10,FY2025,trade,GBP/ZAR,outbound,368,243232875.86
E10,FY2025,trade,USD/ZAR,inbound,345,211489637.86
E10,FY2025,trade,USD/ZAR,outbound,365,244083917.27
E10,FY2026,intercompany,AED/ZAR,inbound,402,260698655.41
E10,FY2026,intercompany,AED/ZAR,outbound,461,308104859.37
E10,FY2026,intercompany,CNY/ZAR,inbound,446,269028183.24
E10,FY2026,intercompany,CNY/ZAR,outbound,479,330908492.04
E10,FY2026,intercompany,EUR/ZAR,inbound,452,279718756.04
E10,FY2026,intercompany,EUR/ZAR,outbound,450,249221562.95
E10,FY2026,intercompany,GBP/ZAR,inbound,410,265928984.55
E10,FY2026,intercompany,GBP/ZAR,outbound,450,320269589.72
E10,FY2026,intercompany,USD/ZAR,inbound,448,267658113.4
E10,FY2026,intercompany,USD/ZAR,outbound,433,296010806.51
E10,FY2026,other,AED/ZAR,inbound,85,58340266.13
E10,FY2026,other,AED/ZAR,outbound,100,61065329.18
E10,FY2026,other,CNY/ZAR,inbound,91,65386937.370000005
E10,FY2026,other,CNY/ZAR,outbound,88,60860307.79
E10,FY2026,other,EUR/ZAR,inbound,91,38453653.53
E10,FY2026,other,EUR/ZAR,outbound,107,60060101.68
E10,FY2026,other,GBP/ZAR,inbound,86,46176735.41
E10,FY2026,other,GBP/ZAR,outbound,108,65690500.39
E10,FY2026,other,USD/ZAR,inbound,100,74485443.85
E10,FY2026,other,USD/ZAR,outbound,101,63463748.66
E10,FY2026,trade,AED/ZAR,inbound,416,258994790.31
E10,FY2026,trade,AED/ZAR,outbound,450,298597134.4
E10,FY2026,trade,CNY/ZAR,inbound,435,260111228.94
E10,FY2026,trade,CNY/ZAR,outbound,476,292154367.29
E10,FY2026,trade,EUR/ZAR,inbound,439,289631167.4
E10,FY2026,trade,EUR/ZAR,outbound,438,252087230.38
E10,FY2026,trade,GBP/ZAR,inbound,454,286699574.29
E10,FY2026,trade,GBP/ZAR,outbound,433,249582032.52
E10,FY2026,trade,USD/ZAR,inbound,416,240578117.22
E10,FY2026,trade,USD/ZAR,outbound,467,295634484.3
E11,FY2024,intercompany,AED/ZAR,inbound,633,334758782.58
E11,FY2024,intercompany,AED/ZAR,outbound,641,313897509.23
E11,FY2024,intercompany,CNY/ZAR,inbound,575,249008759.10999998
E11,FY2024,intercompany,CNY/ZAR,outbound,672,288308606.81
E11,FY2024,intercompany,EUR/ZAR,inbound,605,293500086.26
E11,FY2024,intercompany,EUR/ZAR,outbound,649,302896462.57
E11,FY2024,intercompany,GBP/ZAR,inbound,601,269586961.58
E11,FY2024,intercompany,GBP/ZAR,outbound,652,292616737.76
E11,FY2024,intercompany,USD/ZAR,inbound,623,263875099.09
E11,FY2024,intercompany,USD/ZAR,outbound,641,302170592.94
E11,FY2024,other,AED/ZAR,inbound,117,54513447.269999996
E11,FY2024,other,AED/ZAR,outbound,151,74181432.34
E11,FY2024,other,CNY/ZAR,inbound,138,62407161.91
E11,FY2024,other,CNY/ZAR,outbound,131,52880470.49
E11,FY2024,other,EUR/ZAR,inbound,147,67027398.410000004
E11,FY2024,other,EUR/ZAR,outbound,149,80593547.62
E11,FY2024,other,GBP/ZAR,inbound,146,60550020.61
E11,FY2024,other,GBP/ZAR,outbound,147,60314151.7
E11,FY2024,other,USD/ZAR,inbound,137,54211915.7
E11,FY2024,other,USD/ZAR,outbound,139,59727085.71
E11,FY2024,trade,AED/ZAR,inbound,560,252871443.9
E11,FY2024,trade,AED/ZAR,outbound,651,296192634.55
E11,FY2024,trade,CNY/ZAR,inbound,596,265915092.2
E11,FY2024,trade,CNY/ZAR,outbound,629,315192152.97
E11,FY2024,trade,EUR/ZAR,inbound,623,270235416.71
E11,FY2024,trade,EUR/ZAR,outbound,645,281477835.77
E11,FY2024,trade,GBP/ZAR,inbound,647,310027877.82
E11,FY2024,trade,GBP/ZAR,outbound,689,285812189.89
E11,FY2024,trade,USD/ZAR,inbound,611,261836490.73
E11,FY2024,trade,USD/ZAR,outbound,630,290844509.92
E11,FY2025,intercompany,AED/ZAR,inbound,644,294699892.71
E11,FY2025,intercompany,AED/ZAR,outbound,707,355412246.52
E11,FY2025,intercompany,CNY/ZAR,inbound,637,305080969.87
E11,FY2025,intercompany,CNY/ZAR,outbound,694,295026489.02
E11,FY2025,intercompany,EUR/ZAR,inbound,611,322847296.44
E11,FY2025,intercompany,EUR/ZAR,outbound,685,329135909.16
E11,FY2025,intercompany,GBP/ZAR,inbound,622,319082038.36
E11,FY2025,intercompany,GBP/ZAR,outbound,692,293284898.94
E11,FY2025,intercompany,USD/ZAR,inbound,611,302122790.88
E11,FY2025,intercompany,USD/ZAR,outbound,690,355682216.92
E11,FY2025,other,AED/ZAR,inbound,139,73351385.66
E11,FY2025,other,AED/ZAR,outbound,137,61411419.03
E11,FY2025,other,CNY/ZAR,inbound,155,58728760.34
E11,FY2025,other,CNY/ZAR,outbound,158,83491548.07
E11,FY2025,other,EUR/ZAR,inbound,135,64775030.24
E11,FY2025,other,EUR/ZAR,outbound,149,85242536.21
E11,FY2025,other,GBP/ZAR,inbound,146,72854232.46
E11,FY2025,other,GBP/ZAR,outbound,140,67555506.87
E11,FY2025,other,USD/ZAR,inbound,144,73633909.67
E11,FY2025,other,USD/ZAR,outbound,155,70627184.54
E11,FY2025,trade,AED/ZAR,inbound,635,274907277.05
E11,FY2025,trade,AED/ZAR,outbound,672,305747783.21
E11,FY2025,trade,CNY/ZAR,inbound,610,282996296.13
E11,FY2025,trade,CNY/ZAR,outbound,702,306620492.81
E11,FY2025,trade,EUR/ZAR,inbound,634,301613737.94
E11,FY2025,trade,EUR/ZAR,outbound,720,346147076.04
E11,FY2025,trade,GBP/ZAR,inbound,647,306559146.33
E11,FY2025,trade,GBP/ZAR,outbound,695,319679695.82
E11,FY2025,trade,USD/ZAR,inbound,607,303090535.51
E11,FY2025,trade,USD/ZAR,outbound,728,339510766.93
E11,FY2026,intercompany,AED/ZAR,inbound,620,332908824.59
E11,FY2026,intercompany,AED/ZAR,outbound,663,279493780.85
E11,FY2026,intercompany,CNY/ZAR,inbound,621,296011164.85
E11,FY2026,intercompany,CNY/ZAR,outbound,694,359708932.35
E11,FY2026,intercompany,EUR/ZAR,inbound,599,255460048.28
E11,FY2026,intercompany,EUR/ZAR,outbound,661,285034644.15
E11,FY2026,intercompany,GBP/ZAR,inbound,624,290154612.92
E11,FY2026,intercompany,GBP/ZAR,outbound,686,303331657.76
E11,FY2026,intercompany,USD/ZAR,inbound,605,270914665.11
E11,FY2026,intercompany,USD/ZAR,outbound,663,319611431.51
E11,FY2026,other,AED/ZAR,inbound,97,41913225.92
E11,FY2026,other,AED/ZAR,outbound,145,61762173.88
E11,FY2026,other,CNY/ZAR,inbound,130,56140097.14
E11,FY2026,other,CNY/ZAR,outbound,148,73450531.03
E11,FY2026,other,EUR/ZAR,inbound,124,67708968.59
E11,FY2026,other,EUR/ZAR,outbound,150,88410084.18
E11,FY2026,other,GBP/ZAR,inbound,144,69736158.52
E11,FY2026,other,GBP/ZAR,outbound,151,55288457.12
E11,FY2026,other,USD/ZAR,inbound,141,51914420.08
E11,FY2026,other,USD/ZAR,outbound,125,69090179.16
E11,FY2026,trade,AED/ZAR,inbound,586,284505320.23
E11,FY2026,trade,AED/ZAR,outbound,670,308769369.26
E11,FY2026,trade,CNY/ZAR,inbound,579,306486597.53
E11,FY2026,trade,CNY/ZAR,outbound,720,371603136.51
E11,FY2026,trade,EUR/ZAR,inbound,617,264699283.74
E11,FY2026,trade,EUR/ZAR,outbound,676,319134239.71
E11,FY2026,trade,GBP/ZAR,inbound,588,262733514.09
E11,FY2026,trade,GBP/ZAR,outbound,649,282733679.84
E11,FY2026,trade,USD/ZAR,inbound,631,270502361.25
E11,FY2026,trade,USD/ZAR,outbound,695,356308579.77
E12,FY2024,intercompany,AED/ZAR,inbound,93,25580836.75
E12,FY2024,intercompany,AED/ZAR,outbound,128,41428314.1
E12,FY2024,intercompany,CNY/ZAR,inbound,112,54378330.83
E12,FY2024,intercompany,CNY/ZAR,outbound,113,59560566.35
E12,FY2024,intercompany,EUR/ZAR,inbound,106,47249060.2
E12,FY2024,intercompany,EUR/ZAR,outbound,125,49452598.230000004
E12,FY2024,intercompany,GBP/ZAR,inbound,123,43653124.1
E12,FY2024,intercompany,GBP/ZAR,outbound,122,36343290.78
E12,FY2024,intercompany,USD/ZAR,inbound,124,44665698.28
E12,FY2024,intercompany,USD/ZAR,outbound,127,50072643.11
E12,FY2024,other,AED/ZAR,inbound,24,8931795.63
E12,FY2024,other,AED/ZAR,outbound,31,10612494.68
E12,FY2024,other,CNY/ZAR,inbound,25,11779894.42
E12,FY2024,other,CNY/ZAR,outbound,23,8368595.62
E12,FY2024,other,EUR/ZAR,inbound,22,7884434.43
E12,FY2024,other,EUR/ZAR,outbound,26,10868561.74
E12,FY2024,other,GBP/ZAR,inbound,25,7309156.109999999
E12,FY2024,other,GBP/ZAR,outbound,25,6049290.87
E12,FY2024,other,USD/ZAR,inbound,26,16530387.03
E12,FY2024,other,USD/ZAR,outbound,25,7448265.59
E12,FY2024,trade,AED/ZAR,inbound,105,56653602.61
E12,FY2024,trade,AED/ZAR,outbound,125,44454471.01
E12,FY2024,trade,CNY/ZAR,inbound,92,39793619.03
E12,FY2024,trade,CNY/ZAR,outbound,125,47880361.08
E12,FY2024,trade,EUR/ZAR,inbound,123,41239835.75
E12,FY2024,trade,EUR/ZAR,outbound,114,46480737.83
E12,FY2024,trade,GBP/ZAR,inbound,132,55265456.07
E12,FY2024,trade,GBP/ZAR,outbound,125,43622493.55
E12,FY2024,trade,USD/ZAR,inbound,112,45867752.26
E12,FY2024,trade,USD/ZAR,outbound,136,43732994.7
E12,FY2025,intercompany,AED/ZAR,inbound,87,36977654.46
E12,FY2025,intercompany,AED/ZAR,outbound,101,31090176.09
E12,FY2025,intercompany,CNY/ZAR,inbound,111,50448372.28
E12,FY2025,intercompany,CNY/ZAR,outbound,112,45459422.589999996
E12,FY2025,intercompany,EUR/ZAR,inbound,119,54584615.39
E12,FY2025,intercompany,EUR/ZAR,outbound,125,45633646.31
E12,FY2025,intercompany,GBP/ZAR,inbound,123,59962861.24
E12,FY2025,intercompany,GBP/ZAR,outbound,114,50329470.45
E12,FY2025,intercompany,USD/ZAR,inbound,110,29840544.13
E12,FY2025,intercompany,USD/ZAR,outbound,106,35797932.199999996
E12,FY2025,other,AED/ZAR,inbound,24,5382233.98
E12,FY2025,other,AED/ZAR,outbound,29,10987799.87
E12,FY2025,other,CNY/ZAR,inbound,16,6710757.02
E12,FY2025,other,CNY/ZAR,outbound,27,17178361.03
E12,FY2025,other,EUR/ZAR,inbound,30,6590580.79
E12,FY2025,other,EUR/ZAR,outbound,27,7400317.24
E12,FY2025,other,GBP/ZAR,inbound,29,8580940.15
E12,FY2025,other,GBP/ZAR,outbound,26,8437181.66
E12,FY2025,other,USD/ZAR,inbound,25,16495083.4
E12,FY2025,other,USD/ZAR,outbound,25,8263299.89
E12,FY2025,trade,AED/ZAR,inbound,118,45349946.87
E12,FY2025,trade,AED/ZAR,outbound,139,47685111.29
E12,FY2025,trade,CNY/ZAR,inbound,126,54763151.54
E12,FY2025,trade,CNY/ZAR,outbound,133,49292606.45
E12,FY2025,trade,EUR/ZAR,inbound,116,36813744.0
E12,FY2025,trade,EUR/ZAR,outbound,118,46967016.95
E12,FY2025,trade,GBP/ZAR,inbound,109,43935796.26
E12,FY2025,trade,GBP/ZAR,outbound,123,47073602.769999996
E12,FY2025,trade,USD/ZAR,inbound,108,38396138.88
E12,FY2025,trade,USD/ZAR,outbound,149,66455509.05
E12,FY2026,intercompany,AED/ZAR,inbound,132,50079468.09
E12,FY2026,intercompany,AED/ZAR,outbound,118,63611248.36
E12,FY2026,intercompany,CNY/ZAR,inbound,131,48009075.78
E12,FY2026,intercompany,CNY/ZAR,outbound,120,43596030.21
E12,FY2026,intercompany,EUR/ZAR,inbound,116,43899221.92
E12,FY2026,intercompany,EUR/ZAR,outbound,126,40028629.2
E12,FY2026,intercompany,GBP/ZAR,inbound,110,42707611.36
E12,FY2026,intercompany,GBP/ZAR,outbound,120,43204960.2
E12,FY2026,intercompany,USD/ZAR,inbound,104,31969047.36
E12,FY2026,intercompany,USD/ZAR,outbound,129,58711184.01
E12,FY2026,other,AED/ZAR,inbound,26,11045619.83
E12,FY2026,other,AED/ZAR,outbound,28,11595418.52
E12,FY2026,other,CNY/ZAR,inbound,24,13289510.59
E12,FY2026,other,CNY/ZAR,outbound,26,10402326.91
E12,FY2026,other,EUR/ZAR,inbound,23,10976040.24
E12,FY2026,other,EUR/ZAR,outbound,30,13614622.48
E12,FY2026,other,GBP/ZAR,inbound,33,10691445.04
E12,FY2026,other,GBP/ZAR,outbound,22,8965817.26
E12,FY2026,other,USD/ZAR,inbound,25,5882563.9
E12,FY2026,other,USD/ZAR,outbound,19,13074644.39
E12,FY2026,trade,AED/ZAR,inbound,115,40996629.45
E12,FY2026,trade,AED/ZAR,outbound,131,50169774.09
E12,FY2026,trade,CNY/ZAR,inbound,87,33791707.28
E12,FY2026,trade,CNY/ZAR,outbound,118,39456643.33
E12,FY2026,trade,EUR/ZAR,inbound,116,51777470.75
E12,FY2026,trade,EUR/ZAR,outbound,105,36282855.2
E12,FY2026,trade,GBP/ZAR,inbound,124,44748226.26
E12,FY2026,trade,GBP/ZAR,outbound,126,54339774.85
E12,FY2026,trade,USD/ZAR,inbound,117,36787568.97
E12,FY2026,trade,USD/ZAR,outbound,105,41791653.73
E13,FY2024,intercompany,AED/ZAR,inbound,37,8158279.53
E13,FY2024,intercompany,AED/ZAR,outbound,41,10783611.97
E13,FY2024,intercompany,CNY/ZAR,inbound,25,6349641.85
E13,FY2024,intercompany,CNY/ZAR,outbound,38,5290064.39
E13,FY2024,intercompany,EUR/ZAR,inbound,24,4054260.86
E13,FY2024,intercompany,EUR/ZAR,outbound,40,6840435.43
E13,FY2024,intercompany,GBP/ZAR,inbound,27,3979277.1799999997
E13,FY2024,intercompany,GBP/ZAR,outbound,24,3490679.27
E13,FY2024,intercompany,USD/ZAR,inbound,28,6460487.99
E13,FY2024,intercompany,USD/ZAR,outbound,26,5578447.31
E13,FY2024,other,AED/ZAR,inbound,9,2331149.92
E13,FY2024,other,AED/ZAR,outbound,6,2464421.05
E13,FY2024,other,CNY/ZAR,inbound,7,684682.25
E13,FY2024,other,CNY/ZAR,outbound,10,2682464.17
E13,FY2024,other,EUR/ZAR,inbound,4,374747.83999999997
E13,FY2024,other,EUR/ZAR,outbound,8,2334218.02
E13,FY2024,other,GBP/ZAR,inbound,9,2940568.7
E13,FY2024,other,GBP/ZAR,outbound,6,801281.54
E13,FY2024,other,USD/ZAR,inbound,8,1114353.96
E13,FY2024,other,USD/ZAR,outbound,7,1514767.77
E13,FY2024,trade,AED/ZAR,inbound,21,3337911.5700000003
E13,FY2024,trade,AED/ZAR,outbound,47,13340348.5
E13,FY2024,trade,CNY/ZAR,inbound,26,5447617.22
E13,FY2024,trade,CNY/ZAR,outbound,28,7099497.11
E13,FY2024,trade,EUR/ZAR,inbound,26,6396269.0200000005
E13,FY2024,trade,EUR/ZAR,outbound,24,4313309.61
E13,FY2024,trade,GBP/ZAR,inbound,32,8865233.89
E13,FY2024,trade,GBP/ZAR,outbound,30,5062661.6899999995
E13,FY2024,trade,USD/ZAR,inbound,19,9270987.44
E13,FY2024,trade,USD/ZAR,outbound,47,9886990.53
E13,FY2025,intercompany,AED/ZAR,inbound,35,8967649.25
E13,FY2025,intercompany,AED/ZAR,outbound,46,8434153.04
E13,FY2025,intercompany,CNY/ZAR,inbound,55,8733144.98
E13,FY2025,intercompany,CNY/ZAR,outbound,44,11353643.790000001
E13,FY2025,intercompany,EUR/ZAR,inbound,52,16963585.37
E13,FY2025,intercompany,EUR/ZAR,outbound,40,10823657.28
E13,FY2025,intercompany,GBP/ZAR,inbound,46,10127871.7
E13,FY2025,intercompany,GBP/ZAR,outbound,41,11056591.28
E13,FY2025,intercompany,USD/ZAR,inbound,43,10896778.08
E13,FY2025,intercompany,USD/ZAR,outbound,44,10864630.41
E13,FY2025,other,AED/ZAR,inbound,11,4899455.87
E13,FY2025,other,AED/ZAR,outbound,6,1776084.81
E13,FY2025,other,CNY/ZAR,inbound,12,2938224.34
E13,FY2025,other,CNY/ZAR,outbound,11,2848073.1399999997
E13,FY2025,other,EUR/ZAR,inbound,10,3830835.04
E13,FY2025,other,EUR/ZAR,outbound,13,3031812.22
E13,FY2025,other,GBP/ZAR,inbound,10,2589982.0700000003
E13,FY2025,other,GBP/ZAR,outbound,7,2071862.3199999998
E13,FY2025,other,USD/ZAR,inbound,15,6049901.37
E13,FY2025,other,USD/ZAR,outbound,8,956086.31
E13,FY2025,trade,AED/ZAR,inbound,55,11568552.34
E13,FY2025,trade,AED/ZAR,outbound,48,11486684.2
E13,FY2025,trade,CNY/ZAR,inbound,43,9135860.76
E13,FY2025,trade,CNY/ZAR,outbound,55,12723728.42
E13,FY2025,trade,EUR/ZAR,inbound,45,12635567.91
E13,FY2025,trade,EUR/ZAR,outbound,52,18999703.88
E13,FY2025,trade,GBP/ZAR,inbound,35,11890736.25
E13,FY2025,trade,GBP/ZAR,outbound,57,12159970.38
E13,FY2025,trade,USD/ZAR,inbound,41,5086305.46
E13,FY2025,trade,USD/ZAR,outbound,39,11698145.9
E13,FY2026,intercompany,AED/ZAR,inbound,47,23622421.99
E13,FY2026,intercompany,AED/ZAR,outbound,56,13289309.18
E13,FY2026,intercompany,CNY/ZAR,inbound,52,9040087.4
E13,FY2026,intercompany,CNY/ZAR,outbound,55,17830121.009999998
E13,FY2026,intercompany,EUR/ZAR,inbound,66,14091437.24
E13,FY2026,intercompany,EUR/ZAR,outbound,49,14685235.9
E13,FY2026,intercompany,GBP/ZAR,inbound,45,10079497.93
E13,FY2026,intercompany,GBP/ZAR,outbound,56,11060614.39
E13,FY2026,intercompany,USD/ZAR,inbound,52,14160207.94
E13,FY2026,intercompany,USD/ZAR,outbound,53,9070875.07
E13,FY2026,other,AED/ZAR,inbound,15,2529246.58
E13,FY2026,other,AED/ZAR,outbound,12,1572627.8800000001
E13,FY2026,other,CNY/ZAR,inbound,13,2111064.8899999997
E13,FY2026,other,CNY/ZAR,outbound,11,2337874.04
E13,FY2026,other,EUR/ZAR,inbound,6,749483.71
E13,FY2026,other,EUR/ZAR,outbound,17,3238099.74
E13,FY2026,other,GBP/ZAR,inbound,12,1418541.52
E13,FY2026,other,GBP/ZAR,outbound,16,4117838.95
E13,FY2026,other,USD/ZAR,inbound,14,4056785.6
E13,FY2026,other,USD/ZAR,outbound,12,4763784.97
E13,FY2026,trade,AED/ZAR,inbound,54,11837343.37
E13,FY2026,trade,AED/ZAR,outbound,52,17437378.71
E13,FY2026,trade,CNY/ZAR,inbound,40,14415982.58
E13,FY2026,trade,CNY/ZAR,outbound,51,10565663.59
E13,FY2026,trade,EUR/ZAR,inbound,55,10551686.39
E13,FY2026,trade,EUR/ZAR,outbound,51,14009481.73
E13,FY2026,trade,GBP/ZAR,inbound,52,11753221.27
E13,FY2026,trade,GBP/ZAR,outbound,53,11425880.25
E13,FY2026,trade,USD/ZAR,inbound,56,16402843.51
E13,FY2026,trade,USD/ZAR,outbound,52,22000879.36
E14,FY2024,intercompany,AED/ZAR,inbound,170,82741009.7
E14,FY2024,intercompany,AED/ZAR,outbound,189,98032015.09
E14,FY2024,intercompany,CNY/ZAR,inbound,151,90490766.72
E14,FY2024,intercompany,CNY/ZAR,outbound,212,111514209.63
E14,FY2024,intercompany,EUR/ZAR,inbound,165,81603658.1
E14,FY2024,intercompany,EUR/ZAR,outbound,204,95249072.78
E14,FY2024,intercompany,GBP/ZAR,inbound,186,92418241.99
E14,FY2024,intercompany,GBP/ZAR,outbound,199,72950987.25
E14,FY2024,intercompany,USD/ZAR,inbound,166,86922572.7
E14,FY2024,intercompany,USD/ZAR,outbound,179,88918406.61
E14,FY2024,other,AED/ZAR,inbound,44,18616256.0
E14,FY2024,other,AED/ZAR,outbound,41,22053605.54
E14,FY2024,other,CNY/ZAR,inbound,29,21272369.73
E14,FY2024,other,CNY/ZAR,outbound,32,18289776.89
E14,FY2024,other,EUR/ZAR,inbound,41,14357467.48
E14,FY2024,other,EUR/ZAR,outbound,38,14577386.17
E14,FY2024,other,GBP/ZAR,inbound,35,19290148.58
E14,FY2024,other,GBP/ZAR,outbound,43,13002509.83
E14,FY2024,other,USD/ZAR,inbound,36,22575552.65
E14,FY2024,other,USD/ZAR,outbound,35,27057981.57
E14,FY2024,trade,AED/ZAR,inbound,176,89198264.67999999
E14,FY2024,trade,AED/ZAR,outbound,175,83234917.57
E14,FY2024,trade,CNY/ZAR,inbound,176,71389384.58
E14,FY2024,trade,CNY/ZAR,outbound,168,81005208.34
E14,FY2024,trade,EUR/ZAR,inbound,156,69858011.42
E14,FY2024,trade,EUR/ZAR,outbound,213,93816776.6
E14,FY2024,trade,GBP/ZAR,inbound,163,95781810.68
E14,FY2024,trade,GBP/ZAR,outbound,169,77436532.59
E14,FY2024,trade,USD/ZAR,inbound,176,81951513.26
E14,FY2024,trade,USD/ZAR,outbound,202,101741558.31
E14,FY2025,intercompany,AED/ZAR,inbound,169,88631034.84
E14,FY2025,intercompany,AED/ZAR,outbound,203,111299147.51
E14,FY2025,intercompany,CNY/ZAR,inbound,174,79499176.44
E14,FY2025,intercompany,CNY/ZAR,outbound,180,80830952.3
E14,FY2025,intercompany,EUR/ZAR,inbound,183,89922456.29
E14,FY2025,intercompany,EUR/ZAR,outbound,192,97970474.08
E14,FY2025,intercompany,GBP/ZAR,inbound,180,89390546.46
E14,FY2025,intercompany,GBP/ZAR,outbound,180,94217206.22
E14,FY2025,intercompany,USD/ZAR,inbound,163,81260160.15
E14,FY2025,intercompany,USD/ZAR,outbound,175,86946201.36
E14,FY2025,other,AED/ZAR,inbound,42,15271577.17
E14,FY2025,other,AED/ZAR,outbound,42,12327608.25
E14,FY2025,other,CNY/ZAR,inbound,42,26735431.779999997
E14,FY2025,other,CNY/ZAR,outbound,47,22173672.81
E14,FY2025,other,EUR/ZAR,inbound,46,26362527.26
E14,FY2025,other,EUR/ZAR,outbound,43,21147242.13
E14,FY2025,other,GBP/ZAR,inbound,35,22453631.97
E14,FY2025,other,GBP/ZAR,outbound,34,21431584.07
E14,FY2025,other,USD/ZAR,inbound,50,25207464.77
E14,FY2025,other,USD/ZAR,outbound,38,21629165.89
E14,FY2025,trade,AED/ZAR,inbound,169,65587136.4
E14,FY2025,trade,AED/ZAR,outbound,207,88862961.04
E14,FY2025,trade,CNY/ZAR,inbound,190,107137173.21
E14,FY2025,trade,CNY/ZAR,outbound,189,118965075.73
E14,FY2025,trade,EUR/ZAR,inbound,203,104528394.47
E14,FY2025,trade,EUR/ZAR,outbound,218,118025802.2
E14,FY2025,trade,GBP/ZAR,inbound,183,99497099.73
E14,FY2025,trade,GBP/ZAR,outbound,208,96174863.41
E14,FY2025,trade,USD/ZAR,inbound,173,88668650.34
E14,FY2025,trade,USD/ZAR,outbound,188,81504634.16
E14,FY2026,intercompany,AED/ZAR,inbound,183,91345284.09
E14,FY2026,intercompany,AED/ZAR,outbound,186,91093293.55
E14,FY2026,intercompany,CNY/ZAR,inbound,171,86988988.97
E14,FY2026,intercompany,CNY/ZAR,outbound,181,89654911.91
E14,FY2026,intercompany,EUR/ZAR,inbound,173,87051315.24
E14,FY2026,intercompany,EUR/ZAR,outbound,174,74662973.2
E14,FY2026,intercompany,GBP/ZAR,inbound,155,64835455.95
E14,FY2026,intercompany,GBP/ZAR,outbound,165,83713051.23
E14,FY2026,intercompany,USD/ZAR,inbound,180,93396749.02
E14,FY2026,intercompany,USD/ZAR,outbound,191,95467641.4
E14,FY2026,other,AED/ZAR,inbound,35,18825122.06
E14,FY2026,other,AED/ZAR,outbound,43,17157480.7
E14,FY2026,other,CNY/ZAR,inbound,38,15203218.31
E14,FY2026,other,CNY/ZAR,outbound,52,24986659.89
E14,FY2026,other,EUR/ZAR,inbound,31,14151667.27
E14,FY2026,other,EUR/ZAR,outbound,42,24776505.31
E14,FY2026,other,GBP/ZAR,inbound,42,21041840.43
E14,FY2026,other,GBP/ZAR,outbound,49,16718353.14
E14,FY2026,other,USD/ZAR,inbound,35,17634673.73
E14,FY2026,other,USD/ZAR,outbound,49,23849772.19
E14,FY2026,trade,AED/ZAR,inbound,156,71236336.98
E14,FY2026,trade,AED/ZAR,outbound,213,88743173.65
E14,FY2026,trade,CNY/ZAR,inbound,169,79140929.58
E14,FY2026,trade,CNY/ZAR,outbound,206,122417113.81
E14,FY2026,trade,EUR/ZAR,inbound,182,103038802.55
E14,FY2026,trade,EUR/ZAR,outbound,182,86006119.54
E14,FY2026,trade,GBP/ZAR,inbound,173,81859183.05
E14,FY2026,trade,GBP/ZAR,outbound,218,136414674.13
E14,FY2026,trade,USD/ZAR,inbound,158,80870444.98
E14,FY2026,trade,USD/ZAR,outbound,178,71032692.67
E15,FY2024,intercompany,AED/ZAR,inbound,188,110939963.47
E15,FY2024,intercompany,AED/ZAR,outbound,188,84607333.94
E15,FY2024,intercompany,CNY/ZAR,inbound,167,68746144.91
E15,FY2024,intercompany,CNY/ZAR,outbound,161,79395464.22
E15,FY2024,intercompany,EUR/ZAR,inbound,165,76910337.6
E15,FY2024,intercompany,EUR/ZAR,outbound,176,68713880.47
E15,FY2024,intercompany,GBP/ZAR,inbound,182,72224963.61
E15,FY2024,intercompany,GBP/ZAR,outbound,182,91877813.2
E15,FY2024,intercompany,USD/ZAR,inbound,163,79444515.57
E15,FY2024,intercompany,USD/ZAR,outbound,171,85992850.47
E15,FY2024,other,AED/ZAR,inbound,35,15243455.56
E15,FY2024,other,AED/ZAR,outbound,46,52281662.51
E15,FY2024,other,CNY/ZAR,inbound,46,20820258.26
E15,FY2024,other,CNY/ZAR,outbound,23,13346168.23
E15,FY2024,other,EUR/ZAR,inbound,37,14273733.799999999
E15,FY2024,other,EUR/ZAR,outbound,43,11734600.65
E15,FY2024,other,GBP/ZAR,inbound,31,18829667.68
E15,FY2024,other,GBP/ZAR,outbound,44,15602175.64
E15,FY2024,other,USD/ZAR,inbound,42,24328610.02
E15,FY2024,other,USD/ZAR,outbound,50,19393947.77
E15,FY2024,trade,AED/ZAR,inbound,161,67390189.56
E15,FY2024,trade,AED/ZAR,outbound,182,94714926.45
E15,FY2024,trade,CNY/ZAR,inbound,165,102330514.00999999
E15,FY2024,trade,CNY/ZAR,outbound,187,88496319.3
E15,FY2024,trade,EUR/ZAR,inbound,155,73715673.08
E15,FY2024,trade,EUR/ZAR,outbound,210,101731022.83
E15,FY2024,trade,GBP/ZAR,inbound,178,81394323.31
E15,FY2024,trade,GBP/ZAR,outbound,176,104532817.72
E15,FY2024,trade,USD/ZAR,inbound,171,83973388.12
E15,FY2024,trade,USD/ZAR,outbound,174,75011068.87
E15,FY2025,intercompany,AED/ZAR,inbound,179,71643346.59
E15,FY2025,intercompany,AED/ZAR,outbound,213,143438342.39000002
E15,FY2025,intercompany,CNY/ZAR,inbound,191,105769903.51
E15,FY2025,intercompany,CNY/ZAR,outbound,210,102328324.91
E15,FY2025,intercompany,EUR/ZAR,inbound,196,85155999.57
E15,FY2025,intercompany,EUR/ZAR,outbound,198,88150073.54
E15,FY2025,intercompany,GBP/ZAR,inbound,170,74630272.44
E15,FY2025,intercompany,GBP/ZAR,outbound,190,84927289.61
E15,FY2025,intercompany,USD/ZAR,inbound,174,75391099.59
E15,FY2025,intercompany,USD/ZAR,outbound,193,91079493.85
E15,FY2025,other,AED/ZAR,inbound,41,15326563.450000001
E15,FY2025,other,AED/ZAR,outbound,41,27184861.41
