entity_id,calendar_month,fiscal_year,txn_count,value_zar,dataset
E07,2026-06,FY2026,6,3073125.69,trade_finance
E08,2023-07,FY2024,13,25557742.900000002,trade_finance
E08,2023-08,FY2024,13,16766489.2,trade_finance
E08,2023-09,FY2024,12,10610917.83,trade_finance
E08,2023-10,FY2024,12,7912197.65,trade_finance
E08,2023-11,FY2024,11,20063669.36,trade_finance
E08,2023-12,FY2024,19,50866260.6,trade_finance
E08,2024-01,FY2024,13,20047758.830000002,trade_finance
E08,2024-02,FY2024,8,8584795.94,trade_finance
E08,2024-03,FY2024,5,7848141.899999999,trade_finance
E08,2024-04,FY2024,15,30887662.46,trade_finance
E08,2024-05,FY2024,8,24972287.37,trade_finance
E08,2024-06,FY2024,15,21275466.25,trade_finance
E08,2024-07,FY2025,14,14890308.26,trade_finance
E08,2024-08,FY2025,6,15325192.760000002,trade_finance
E08,2024-09,FY2025,12,10183998.78,trade_finance
E08,2024-10,FY2025,13,18167603.240000002,trade_finance
E08,2024-11,FY2025,11,13669051.93,trade_finance
E08,2024-12,FY2025,16,14465789.91,trade_finance
E08,2025-01,FY2025,8,12399249.629999999,trade_finance
E08,2025-02,FY2025,4,5320494.58,trade_finance
E08,2025-03,FY2025,10,27774790.41,trade_finance
E08,2025-04,FY2025,5,8744153.3,trade_finance
E08,2025-05,FY2025,9,25384245.85,trade_finance
E08,2025-06,FY2025,11,15972264.709999999,trade_finance
E08,2025-07,FY2026,8,14472957.1,trade_finance
E08,2025-08,FY2026,11,20099278.700000003,trade_finance
E08,2025-09,FY2026,5,11399019.15,trade_finance
E08,2025-10,FY2026,9,13297323.41,trade_finance
E08,2025-11,FY2026,8,4055028.06,trade_finance
E08,2025-12,FY2026,12,15794999.95,trade_finance
E08,2026-01,FY2026,7,15925631.469999999,trade_finance
E08,2026-02,FY2026,5,17283382.93,trade_finance
E08,2026-03,FY2026,12,21935668.46,trade_finance
E08,2026-04,FY2026,8,8647543.280000001,trade_finance
E08,2026-05,FY2026,8,4990295.02,trade_finance
E08,2026-06,FY2026,6,4435094.87,trade_finance
E09,2023-07,FY2024,63,90829143.07000001,trade_finance
E09,2023-08,FY2024,62,128534044.19,trade_finance
E09,2023-09,FY2024,54,77476061.67,trade_finance
E09,2023-10,FY2024,63,122068347.53,trade_finance
E09,2023-11,FY2024,48,81025632.23,trade_finance
E09,2023-12,FY2024,63,111545641.4,trade_finance
E09,2024-01,FY2024,58,129505449.97,trade_finance
E09,2024-02,FY2024,52,112180105.09,trade_finance
E09,2024-03,FY2024,65,91753726.04,trade_finance
E09,2024-04,FY2024,55,103143727.71,trade_finance
E09,2024-05,FY2024,55,89211046.63,trade_finance
E09,2024-06,FY2024,53,96021240.57000001,trade_finance
E09,2024-07,FY2025,62,109848950.74,trade_finance
E09,2024-08,FY2025,60,140861815.28,trade_finance
E09,2024-09,FY2025,52,148764626.89,trade_finance
E09,2024-10,FY2025,63,109317346.19,trade_finance
E09,2024-11,FY2025,51,88302898.71,trade_finance
E09,2024-12,FY2025,66,168500474.7,trade_finance
E09,2025-01,FY2025,63,91462495.48,trade_finance
E09,2025-02,FY2025,45,132129298.9,trade_finance
E09,2025-03,FY2025,56,95762370.17,trade_finance
E09,2025-04,FY2025,62,138906095.78,trade_finance
E09,2025-05,FY2025,50,141942065.53,trade_finance
E09,2025-06,FY2025,57,107233936.83,trade_finance
E09,2025-07,FY2026,65,116360678.64,trade_finance
E09,2025-08,FY2026,68,153519286.02,trade_finance
E09,2025-09,FY2026,58,115752249.2,trade_finance
E09,2025-10,FY2026,58,163971652.55,trade_finance
E09,2025-11,FY2026,59,119662305.54,trade_finance
E09,2025-12,FY2026,55,91819434.67999999,trade_finance
E09,2026-01,FY2026,78,175752723.81,trade_finance
E09,2026-02,FY2026,43,86707960.21,trade_finance
E09,2026-03,FY2026,54,102513373.98,trade_finance
E09,2026-04,FY2026,60,150544869.79,trade_finance
E09,2026-05,FY2026,64,133062168.83,trade_finance
E09,2026-06,FY2026,58,129423883.26,trade_finance
E10,2023-07,FY2024,58,76750504.96000001,trade_finance
E10,2023-08,FY2024,71,176036947.92000002,trade_finance
E10,2023-09,FY2024,66,137640333.6,trade_finance
E10,2023-10,FY2024,82,216050568.68,trade_finance
E10,2023-11,FY2024,75,129948747.8,trade_finance
E10,2023-12,FY2024,66,100116774.63,trade_finance
E10,2024-01,FY2024,84,148698772.16,trade_finance
E10,2024-02,FY2024,54,98765017.97,trade_finance
E10,2024-03,FY2024,70,145506032.1,trade_finance
E10,2024-04,FY2024,70,143866357.52,trade_finance
E10,2024-05,FY2024,70,128951885.52,trade_finance
E10,2024-06,FY2024,58,105413080.68,trade_finance
E10,2024-07,FY2025,73,139847351.99,trade_finance
E10,2024-08,FY2025,74,125456421.7,trade_finance
E10,2024-09,FY2025,77,296692721.09000003,trade_finance
E10,2024-10,FY2025,91,183853352.41,trade_finance
E10,2024-11,FY2025,72,109186550.94,trade_finance
E10,2024-12,FY2025,75,149703224.87,trade_finance
E10,2025-01,FY2025,76,143189839.77,trade_finance
E10,2025-02,FY2025,62,127959439.66,trade_finance
E10,2025-03,FY2025,105,217293708.76,trade_finance
E10,2025-04,FY2025,71,138036659.31,trade_finance
E10,2025-05,FY2025,86,146536733.57,trade_finance
E10,2025-06,FY2025,91,186443811.39000002,trade_finance
E10,2025-07,FY2026,79,191432498.25,trade_finance
E10,2025-08,FY2026,83,135030940.98,trade_finance
E10,2025-09,FY2026,77,192346790.02,trade_finance
E10,2025-10,FY2026,78,125329068.44,trade_finance
E10,2025-11,FY2026,92,176752063.32,trade_finance
E10,2025-12,FY2026,100,190431993.63,trade_finance
E10,2026-01,FY2026,79,129644991.67,trade_finance
E10,2026-02,FY2026,78,124769451.92,trade_finance
E10,2026-03,FY2026,93,161143136.79,trade_finance
E10,2026-04,FY2026,67,122601412.13,trade_finance
E10,2026-05,FY2026,69,170329200.45,trade_finance
E10,2026-06,FY2026,79,158887196.9,trade_finance
E11,2023-07,FY2024,92,130637841.38,trade_finance
E11,2023-08,FY2024,90,99264731.51,trade_finance
E11,2023-09,FY2024,92,126018313.13,trade_finance
E11,2023-10,FY2024,89,161514810.67,trade_finance
E11,2023-11,FY2024,86,96487836.34,trade_finance
E11,2023-12,FY2024,91,150151610.85,trade_finance
E11,2024-01,FY2024,94,108842007.02,trade_finance
E11,2024-02,FY2024,80,110699589.0,trade_finance
E11,2024-03,FY2024,88,167863140.82,trade_finance
E11,2024-04,FY2024,96,138082448.10999998,trade_finance
E11,2024-05,FY2024,82,109243209.95,trade_finance
E11,2024-06,FY2024,93,113478480.22,trade_finance
E11,2024-07,FY2025,72,86604687.65,trade_finance
E11,2024-08,FY2025,89,93317094.34,trade_finance
E11,2024-09,FY2025,69,116951270.75,trade_finance
E11,2024-10,FY2025,98,127647684.67999999,trade_finance
E11,2024-11,FY2025,80,125592238.29,trade_finance
E11,2024-12,FY2025,94,120681430.6,trade_finance
E11,2025-01,FY2025,85,167801881.84,trade_finance
E11,2025-02,FY2025,84,144584906.86,trade_finance
E11,2025-03,FY2025,85,147394346.97,trade_finance
E11,2025-04,FY2025,89,114156335.47,trade_finance
E11,2025-05,FY2025,86,169436571.92,trade_finance
E11,2025-06,FY2025,70,66754424.46,trade_finance
E11,2025-07,FY2026,94,116118345.11,trade_finance
E11,2025-08,FY2026,97,137571776.37,trade_finance
E11,2025-09,FY2026,89,141487954.79,trade_finance
E11,2025-10,FY2026,84,78747649.64,trade_finance
E11,2025-11,FY2026,91,139924541.27,trade_finance
E11,2025-12,FY2026,93,151600785.28,trade_finance
E11,2026-01,FY2026,82,113414823.16,trade_finance
E11,2026-02,FY2026,92,156694196.72,trade_finance
E11,2026-03,FY2026,102,132137952.25,trade_finance
E11,2026-04,FY2026,88,144552095.71,trade_finance
E11,2026-05,FY2026,84,114873693.13,trade_finance
E11,2026-06,FY2026,81,105953593.02,trade_finance
E12,2023-07,FY2024,4,4251634.42,trade_finance
E12,2023-08,FY2024,11,12604317.52,trade_finance
E12,2023-09,FY2024,7,8607661.54,trade_finance
E12,2023-10,FY2024,7,4909187.970000001,trade_finance
E12,2023-11,FY2024,7,8884515.39,trade_finance
E12,2023-12,FY2024,11,6593096.01,trade_finance
E12,2024-01,FY2024,5,6498728.7,trade_finance
E12,2024-02,FY2024,4,5296554.640000001,trade_finance
E12,2024-03,FY2024,6,5367464.279999999,trade_finance
E12,2024-04,FY2024,5,6771479.91,trade_finance
E12,2024-05,FY2024,7,1824277.72,trade_finance
E12,2024-06,FY2024,4,2482972.23,trade_finance
E12,2024-07,FY2025,10,29344502.240000002,trade_finance
E12,2024-08,FY2025,4,3402061.4699999997,trade_finance
E12,2024-09,FY2025,8,8919149.77,trade_finance
E12,2024-10,FY2025,5,5487051.68,trade_finance
E12,2024-11,FY2025,4,5782896.31,trade_finance
E12,2024-12,FY2025,7,7947945.41,trade_finance
E12,2025-01,FY2025,6,7131678.97,trade_finance
E12,2025-02,FY2025,3,1387391.29,trade_finance
E12,2025-03,FY2025,6,5194823.86,trade_finance
E12,2025-04,FY2025,3,9779199.719999999,trade_finance
E12,2025-05,FY2025,2,1888587.0999999999,trade_finance
E12,2025-06,FY2025,5,11485428.860000001,trade_finance
E12,2025-07,FY2026,6,11270218.6,trade_finance
E12,2025-09,FY2026,6,2968114.5,trade_finance
E12,2025-10,FY2026,6,4796068.07,trade_finance
E12,2025-11,FY2026,4,6698452.68,trade_finance
E12,2025-12,FY2026,6,3996382.69,trade_finance
E12,2026-01,FY2026,7,3841248.05,trade_finance
E12,2026-02,FY2026,3,6633219.4399999995,trade_finance
E12,2026-03,FY2026,8,11718498.65,trade_finance
E12,2026-04,FY2026,5,2352947.31,trade_finance
E12,2026-05,FY2026,3,2778225.42,trade_finance
E12,2026-06,FY2026,6,6814167.220000001,trade_finance
E13,2023-08,FY2024,1,271843.06,trade_finance
E13,2024-02,FY2024,1,170386.88,trade_finance
E13,2024-03,FY2024,1,47849.87,trade_finance
E13,2024-04,FY2024,1,305561.06,trade_finance
E13,2024-05,FY2024,1,417968.36,trade_finance
E13,2024-06,FY2024,1,298006.32,trade_finance
E13,2024-11,FY2025,2,1096062.92,trade_finance
E13,2024-12,FY2025,1,323240.11,trade_finance
E13,2025-01,FY2025,1,72123.76,trade_finance
E13,2025-04,FY2025,1,524650.79,trade_finance
E13,2025-05,FY2025,1,328606.99,trade_finance
E13,2025-07,FY2026,2,1770510.73,trade_finance
E13,2025-10,FY2026,2,652077.9,trade_finance
E13,2025-12,FY2026,1,448729.43,trade_finance
E13,2026-03,FY2026,1,309304.1,trade_finance
E13,2026-05,FY2026,1,318444.25,trade_finance
E13,2026-06,FY2026,1,405290.41,trade_finance
E14,2023-07,FY2024,2,1279867.04,trade_finance
E14,2023-08,FY2024,3,1395280.1099999999,trade_finance
E14,2023-09,FY2024,2,29693370.82,trade_finance
E14,2023-10,FY2024,3,6147943.970000001,trade_finance
E14,2023-12,FY2024,2,11458775.100000001,trade_finance
E14,2024-02,FY2024,1,1654298.5,trade_finance
E14,2024-06,FY2024,1,453186.23,trade_finance
E14,2024-07,FY2025,1,801196.59,trade_finance
E14,2024-08,FY2025,3,1267125.6,trade_finance
E14,2024-11,FY2025,3,11037427.370000001,trade_finance
E14,2025-02,FY2025,3,1022860.08,trade_finance
E14,2025-04,FY2025,1,606283.95,trade_finance
E14,2025-05,FY2025,2,1655475.1800000002,trade_finance
E14,2025-07,FY2026,2,6623625.55,trade_finance
E14,2025-08,FY2026,2,10759044.39,trade_finance
E14,2025-10,FY2026,3,2110613.0700000003,trade_finance
E14,2025-11,FY2026,2,6403511.68,trade_finance
E14,2026-01,FY2026,2,6479564.0600000005,trade_finance
E15,2023-07,FY2024,6,7544943.2,trade_finance
E15,2023-08,FY2024,1,8567247.05,trade_finance
E15,2023-09,FY2024,4,8844250.28,trade_finance
E15,2023-10,FY2024,1,168320.84,trade_finance
E15,2023-11,FY2024,7,4002284.62,trade_finance
E15,2023-12,FY2024,2,1822021.25,trade_finance
E15,2024-01,FY2024,1,217428.79,trade_finance
E15,2024-02,FY2024,2,656390.17,trade_finance
E15,2024-03,FY2024,2,1130661.78,trade_finance
E15,2024-04,FY2024,1,640516.26,trade_finance
E15,2024-05,FY2024,3,6175867.12,trade_finance
E15,2024-06,FY2024,2,6611508.86,trade_finance
E15,2024-07,FY2025,4,2491967.87,trade_finance
E15,2024-09,FY2025,1,525900.32,trade_finance
E15,2024-10,FY2025,5,3856051.9699999997,trade_finance
E15,2024-11,FY2025,4,4742924.949999999,trade_finance
E15,2024-12,FY2025,3,1418581.9699999997,trade_finance
E15,2025-01,FY2025,4,6963528.99,trade_finance
E15,2025-02,FY2025,1,153226.35,trade_finance
E15,2025-04,FY2025,1,1301818.26,trade_finance
E15,2025-05,FY2025,3,16736985.92,trade_finance
E15,2025-06,FY2025,2,2409222.24,trade_finance
E15,2025-07,FY2026,1,4186485.31,trade_finance
E15,2025-08,FY2026,1,998828.69,trade_finance
E15,2025-09,FY2026,7,8744544.5,trade_finance
E15,2025-10,FY2026,4,7254683.609999999,trade_finance
E15,2025-11,FY2026,3,2617493.28,trade_finance
E15,2025-12,FY2026,2,3503700.6900000004,trade_finance
E15,2026-02,FY2026,4,9452411.94,trade_finance
E15,2026-03,FY2026,1,2184401.49,trade_finance
E15,2026-04,FY2026,2,563302.3,trade_finance
E15,2026-05,FY2026,2,3280886.49,trade_finance
E15,2026-06,FY2026,1,2601603.1,trade_finance
E16,2023-07,FY2024,76,101286193.81,trade_finance
E16,2023-08,FY2024,92,133585230.42,trade_finance
E16,2023-09,FY2024,67,153559774.53,trade_finance
E16,2023-10,FY2024,82,182024452.79,trade_finance
E16,2023-11,FY2024,66,130640636.81,trade_finance
E16,2023-12,FY2024,65,143055040.11,trade_finance
E16,2024-01,FY2024,72,122281133.92,trade_finance
E16,2024-02,FY2024,55,110799854.62,trade_finance
E16,2024-03,FY2024,85,102310813.36,trade_finance
E16,2024-04,FY2024,47,77473572.88,trade_finance
E16,2024-05,FY2024,60,92852636.63,trade_finance
E16,2024-06,FY2024,68,118450416.37,trade_finance
E16,2024-07,FY2025,58,105164575.01,trade_finance
E16,2024-08,FY2025,75,145074662.55,trade_finance
E16,2024-09,FY2025,63,121477970.25,trade_finance
E16,2024-10,FY2025,74,104517497.12,trade_finance
E16,2024-11,FY2025,53,73910427.67,trade_finance
E16,2024-12,FY2025,70,95693065.97,trade_finance
E16,2025-01,FY2025,66,166180643.98,trade_finance
E16,2025-02,FY2025,66,168907588.14000002,trade_finance
E16,2025-03,FY2025,63,123990481.38,trade_finance
E16,2025-04,FY2025,58,130469409.74,trade_finance
E16,2025-05,FY2025,75,122196989.07000001,trade_finance
E16,2025-06,FY2025,73,134791642.88,trade_finance
E16,2025-07,FY2026,65,106865799.23,trade_finance
E16,2025-08,FY2026,70,153060860.60999998,trade_finance
E16,2025-09,FY2026,65,137408705.67,trade_finance
E16,2025-10,FY2026,61,117445398.97,trade_finance
E16,2025-11,FY2026,57,63460664.02,trade_finance
E16,2025-12,FY2026,60,111062255.54,trade_finance
E16,2026-01,FY2026,60,79267122.66,trade_finance
E16,2026-02,FY2026,60,115015604.16,trade_finance
E16,2026-03,FY2026,71,126791212.51,trade_finance
E16,2026-04,FY2026,72,136931378.01,trade_finance
E16,2026-05,FY2026,71,131766236.36,trade_finance
E16,2026-06,FY2026,72,164093923.23,trade_finance
E17,2023-07,FY2024,7,7791666.89,trade_finance
E17,2023-08,FY2024,8,10972844.219999999,trade_finance
E17,2023-09,FY2024,5,2934248.59,trade_finance
E17,2023-10,FY2024,10,35521700.18,trade_finance
E17,2023-11,FY2024,7,16102576.120000001,trade_finance
E17,2023-12,FY2024,3,7553178.1899999995,trade_finance
E17,2024-01,FY2024,8,16720087.57,trade_finance
E17,2024-02,FY2024,3,2723883.41,trade_finance
E17,2024-03,FY2024,8,16915366.46,trade_finance
E17,2024-04,FY2024,8,7244374.1,trade_finance
E17,2024-05,FY2024,11,8355569.45,trade_finance
E17,2024-06,FY2024,6,5325670.220000001,trade_finance
E17,2024-07,FY2025,5,6130944.09,trade_finance
E17,2024-08,FY2025,13,62249860.440000005,trade_finance
E17,2024-09,FY2025,8,15857181.24,trade_finance
E17,2024-10,FY2025,14,19085863.91,trade_finance
E17,2024-11,FY2025,10,15010737.56,trade_finance
E17,2024-12,FY2025,12,13939464.46,trade_finance
E17,2025-01,FY2025,6,11112051.67,trade_finance
E17,2025-02,FY2025,7,8048161.39,trade_finance
E17,2025-03,FY2025,9,13867178.370000001,trade_finance
E17,2025-04,FY2025,7,8781436.09,trade_finance
E17,2025-05,FY2025,8,7998982.15,trade_finance
E17,2025-06,FY2025,7,15477786.18,trade_finance
E17,2025-07,FY2026,16,33643391.5,trade_finance
E17,2025-08,FY2026,8,5106088.1899999995,trade_finance
E17,2025-09,FY2026,12,10953209.5,trade_finance
E17,2025-10,FY2026,12,11377999.11,trade_finance
E17,2025-11,FY2026,5,14109463.17,trade_finance
E17,2025-12,FY2026,8,9048010.13,trade_finance
E17,2026-01,FY2026,7,20305803.14,trade_finance
E17,2026-02,FY2026,10,15063372.89,trade_finance
E17,2026-03,FY2026,4,5230356.86,trade_finance
E17,2026-04,FY2026,10,24062227.69,trade_finance
E17,2026-05,FY2026,12,19306757.79,trade_finance
E17,2026-06,FY2026,9,12532193.86,trade_finance
E18,2023-07,FY2024,53,76849372.13,trade_finance
E18,2023-08,FY2024,59,113143658.52,trade_finance
E18,2023-09,FY2024,69,104309930.48,trade_finance
E18,2023-10,FY2024,54,70092917.17,trade_finance
E18,2023-11,FY2024,68,104564451.14999999,trade_finance
E18,2023-12,FY2024,57,84693883.34,trade_finance
E18,2024-01,FY2024,67,111395474.71,trade_finance
E18,2024-02,FY2024,60,81852026.78,trade_finance
E18,2024-03,FY2024,48,74847214.15,trade_finance
E18,2024-04,FY2024,64,96900876.2,trade_finance
E18,2024-05,FY2024,68,134879122.91,trade_finance
E18,2024-06,FY2024,81,106199470.65,trade_finance
E18,2024-07,FY2025,62,100765841.5,trade_finance
E18,2024-08,FY2025,58,110042086.45,trade_finance
E18,2024-09,FY2025,53,68751637.86,trade_finance
E18,2024-10,FY2025,66,115769830.75,trade_finance
E18,2024-11,FY2025,72,98469005.31,trade_finance
E18,2024-12,FY2025,59,90277728.96,trade_finance
E18,2025-01,FY2025,59,117756569.67,trade_finance
E18,2025-02,FY2025,62,115986141.57000001,trade_finance
E18,2025-03,FY2025,53,77002813.41,trade_finance
E18,2025-04,FY2025,46,61799016.7,trade_finance
E18,2025-05,FY2025,63,106216255.6,trade_finance
E18,2025-06,FY2025,63,86321809.27,trade_finance
E18,2025-07,FY2026,63,110173141.4,trade_finance
E18,2025-08,FY2026,62,173638609.51,trade_finance
E18,2025-09,FY2026,73,81939181.02,trade_finance
E18,2025-10,FY2026,75,111028617.22,trade_finance
E18,2025-11,FY2026,67,93125806.54,trade_finance
E18,2025-12,FY2026,62,80627040.98,trade_finance
E18,2026-01,FY2026,71,106446855.91,trade_finance
E18,2026-02,FY2026,62,79709824.89,trade_finance
E18,2026-03,FY2026,85,193964407.79999998,trade_finance
E18,2026-04,FY2026,77,120686467.7,trade_finance
E18,2026-05,FY2026,106,170574294.0,trade_finance
E18,2026-06,FY2026,75,142116538.55,trade_finance
E19,2023-07,FY2024,28,23772133.17,trade_finance
E19,2023-08,FY2024,29,32850932.62,trade_finance
E19,2023-09,FY2024,30,48957739.62,trade_finance
E19,2023-10,FY2024,30,27233590.6,trade_finance
E19,2023-11,FY2024,23,17805234.98,trade_finance
E19,2023-12,FY2024,32,32355925.0,trade_finance
E19,2024-01,FY2024,34,52785717.57,trade_finance
E19,2024-02,FY2024,32,27232174.7,trade_finance
E19,2024-03,FY2024,28,34405046.91,trade_finance
E19,2024-04,FY2024,36,34320896.9,trade_finance
E19,2024-05,FY2024,30,37172825.08,trade_finance
E19,2024-06,FY2024,24,25922815.82,trade_finance
E19,2024-07,FY2025,25,18638925.31,trade_finance
E19,2024-08,FY2025,19,18771368.39,trade_finance
E19,2024-09,FY2025,34,27513202.92,trade_finance
E19,2024-10,FY2025,28,26553905.349999998,trade_finance
E19,2024-11,FY2025,28,34693906.22,trade_finance
E19,2024-12,FY2025,39,41941775.33,trade_finance
E19,2025-01,FY2025,33,41738966.16,trade_finance
E19,2025-02,FY2025,26,28920891.560000002,trade_finance
E19,2025-03,FY2025,28,28953462.55,trade_finance
E19,2025-04,FY2025,34,44084794.23,trade_finance
E19,2025-05,FY2025,25,31102911.09,trade_finance
E19,2025-06,FY2025,26,26253385.77,trade_finance
E19,2025-07,FY2026,35,25235453.04,trade_finance
E19,2025-08,FY2026,35,46789196.65,trade_finance
E19,2025-09,FY2026,17,16329821.129999999,trade_finance
E19,2025-10,FY2026,28,37098080.93,trade_finance
E19,2025-11,FY2026,36,72711902.66,trade_finance
E19,2025-12,FY2026,38,34614451.730000004,trade_finance
E19,2026-01,FY2026,41,70217910.67,trade_finance
E19,2026-02,FY2026,46,58277931.28,trade_finance
E19,2026-03,FY2026,38,48624541.81,trade_finance
E19,2026-04,FY2026,37,44884712.19,trade_finance
E19,2026-05,FY2026,39,37090375.29,trade_finance
E19,2026-06,FY2026,36,40548339.18,trade_finance
E20,2023-07,FY2024,2,2484215.23,trade_finance
E20,2023-08,FY2024,2,898834.03,trade_finance
E20,2023-09,FY2024,1,643147.42,trade_finance
E20,2023-10,FY2024,2,191921.59,trade_finance
E20,2023-12,FY2024,1,356880.38,trade_finance
E20,2024-01,FY2024,1,259679.5,trade_finance
E20,2024-03,FY2024,2,4983560.87,trade_finance
E20,2024-05,FY2024,1,273018.16,trade_finance
E20,2024-11,FY2025,1,598583.83,trade_finance
E20,2024-12,FY2025,1,112597.01,trade_finance
E20,2025-01,FY2025,2,695361.87,trade_finance
E20,2025-02,FY2025,1,323272.7,trade_finance
E20,2025-04,FY2025,1,599375.4,trade_finance
E20,2025-07,FY2026,3,3832124.95,trade_finance
E20,2025-08,FY2026,3,182198.61000000002,trade_finance
E20,2025-12,FY2026,1,85518.7,trade_finance
E20,2026-01,FY2026,3,3747933.35,trade_finance
E20,2026-04,FY2026,1,423164.85,trade_finance
E20,2026-06,FY2026,1,69821.21,trade_finance
E01,2023-07,FY2024,182,156550882.24,cross_border_payments
E01,2023-08,FY2024,237,214156746.02,cross_border_payments
E01,2023-09,FY2024,211,172976583.23,cross_border_payments
E01,2023-10,FY2024,167,157715258.32,cross_border_payments
E01,2023-11,FY2024,221,172926641.3,cross_border_payments
E01,2023-12,FY2024,174,157435499.16,cross_border_payments
E01,2024-01,FY2024,194,194608029.65,cross_border_payments
E01,2024-02,FY2024,167,190443118.97,cross_border_payments
E01,2024-03,FY2024,203,180608273.2,cross_border_payments
E01,2024-04,FY2024,172,175564061.6,cross_border_payments
E01,2024-05,FY2024,197,165475875.65,cross_border_payments
E01,2024-06,FY2024,184,144799357.65,cross_border_payments
E01,2024-07,FY2025,179,138021625.41,cross_border_payments
E01,2024-08,FY2025,191,194789474.45,cross_border_payments
E01,2024-09,FY2025,200,174616836.71,cross_border_payments
E01,2024-10,FY2025,161,135048801.79,cross_border_payments
E01,2024-11,FY2025,207,156354534.59,cross_border_payments
E01,2024-12,FY2025,206,175933766.92,cross_border_payments
E01,2025-01,FY2025,230,224406287.99,cross_border_payments
E01,2025-02,FY2025,185,208550736.93,cross_border_payments
E01,2025-03,FY2025,163,141778939.48,cross_border_payments
E01,2025-04,FY2025,239,241253664.28,cross_border_payments
E01,2025-05,FY2025,253,214447598.91,cross_border_payments
E01,2025-06,FY2025,197,169261184.95,cross_border_payments
E01,2025-07,FY2026,178,164664195.97,cross_border_payments
E01,2025-08,FY2026,145,103293853.16,cross_border_payments
E01,2025-09,FY2026,191,147101956.82,cross_border_payments
E01,2025-10,FY2026,202,179121054.75,cross_border_payments
E01,2025-11,FY2026,159,172945105.47,cross_border_payments
E01,2025-12,FY2026,190,204681140.47,cross_border_payments
E01,2026-01,FY2026,200,221385135.53,cross_border_payments
E01,2026-02,FY2026,179,151205028.36,cross_border_payments
E01,2026-03,FY2026,249,224721301.81,cross_border_payments
E01,2026-04,FY2026,162,162091725.08,cross_border_payments
E01,2026-05,FY2026,174,148060869.73,cross_border_payments
E01,2026-06,FY2026,162,203584895.97,cross_border_payments
E02,2023-07,FY2024,126,194517396.69,cross_border_payments
E02,2023-08,FY2024,149,189102053.66,cross_border_payments
E02,2023-09,FY2024,129,216798651.52,cross_border_payments
E02,2023-10,FY2024,109,148505188.98,cross_border_payments
E02,2023-11,FY2024,119,218806797.42000002,cross_border_payments
E02,2023-12,FY2024,110,236071066.88,cross_border_payments
E02,2024-01,FY2024,98,126788430.12,cross_border_payments
E02,2024-02,FY2024,114,141815991.15,cross_border_payments
E02,2024-03,FY2024,120,232197373.94,cross_border_payments
E02,2024-04,FY2024,110,185232451.38,cross_border_payments
E02,2024-05,FY2024,157,288919297.79,cross_border_payments
E02,2024-06,FY2024,113,198394891.1,cross_border_payments
E02,2024-07,FY2025,124,186189972.52,cross_border_payments
E02,2024-08,FY2025,115,159725607.94,cross_border_payments
E02,2024-09,FY2025,132,171046081.8,cross_border_payments
E02,2024-10,FY2025,112,157060967.60999998,cross_border_payments
E02,2024-11,FY2025,148,226743657.85,cross_border_payments
E02,2024-12,FY2025,136,223008471.14,cross_border_payments
E02,2025-01,FY2025,144,239481496.0,cross_border_payments
E02,2025-02,FY2025,110,143381295.87,cross_border_payments
E02,2025-03,FY2025,121,196478420.93,cross_border_payments
E02,2025-04,FY2025,151,248184895.18,cross_border_payments
E02,2025-05,FY2025,162,300072166.77,cross_border_payments
E02,2025-06,FY2025,126,158584385.34,cross_border_payments
E02,2025-07,FY2026,103,151086265.29,cross_border_payments
E02,2025-08,FY2026,117,163768175.06,cross_border_payments
E02,2025-09,FY2026,128,246692148.91000003,cross_border_payments
E02,2025-10,FY2026,129,222876696.32,cross_border_payments
E02,2025-11,FY2026,87,133787416.9,cross_border_payments
E02,2025-12,FY2026,130,205650480.28,cross_border_payments
E02,2026-01,FY2026,142,211888295.37,cross_border_payments
E02,2026-02,FY2026,113,135450711.53,cross_border_payments
E02,2026-03,FY2026,171,271342433.48,cross_border_payments
E02,2026-04,FY2026,125,248470297.05,cross_border_payments
E02,2026-05,FY2026,102,154541483.14,cross_border_payments
E02,2026-06,FY2026,117,178371922.95,cross_border_payments
E03,2023-07,FY2024,242,182278289.83,cross_border_payments
E03,2023-08,FY2024,218,154171374.59,cross_border_payments
E03,2023-09,FY2024,211,141583641.53,cross_border_payments
E03,2023-10,FY2024,203,136008488.69,cross_border_payments
E03,2023-11,FY2024,204,123615380.5,cross_border_payments
E03,2023-12,FY2024,175,120660647.44,cross_border_payments
E03,2024-01,FY2024,206,231820037.54999998,cross_border_payments
E03,2024-02,FY2024,194,141305631.51,cross_border_payments
E03,2024-03,FY2024,184,111135873.82000001,cross_border_payments
E03,2024-04,FY2024,166,114357378.28999999,cross_border_payments
E03,2024-05,FY2024,216,154216983.29,cross_border_payments
E03,2024-06,FY2024,139,127165229.53,cross_border_payments
E03,2024-07,FY2025,177,114945189.3,cross_border_payments
E03,2024-08,FY2025,174,121299917.72,cross_border_payments
E03,2024-09,FY2025,191,128104794.72,cross_border_payments
E03,2024-10,FY2025,160,122508066.67,cross_border_payments
E03,2024-11,FY2025,192,116148874.68,cross_border_payments
E03,2024-12,FY2025,168,97242732.3,cross_border_payments
E03,2025-01,FY2025,187,108226968.89,cross_border_payments
E03,2025-02,FY2025,150,88985183.8,cross_border_payments
E03,2025-03,FY2025,169,117945040.58,cross_border_payments
E03,2025-04,FY2025,162,132928456.52,cross_border_payments
E03,2025-05,FY2025,157,103886934.54,cross_border_payments
