entity_id,fiscal_year,counterparty_country,direction,txn_count,value_zar,dataset
E18,FY2024,Netherlands,inbound,54,25545975.81,cross_border_payments
E18,FY2024,Netherlands,outbound,73,39712683.63,cross_border_payments
E18,FY2024,Nigeria,inbound,7,3037054.15,cross_border_payments
E18,FY2024,Nigeria,outbound,9,4205368.32,cross_border_payments
E18,FY2024,Switzerland,inbound,78,51060473.39,cross_border_payments
E18,FY2024,Switzerland,outbound,54,21947984.45,cross_border_payments
E18,FY2024,Uganda,inbound,68,47529471.84,cross_border_payments
E18,FY2024,Uganda,outbound,98,53197865.85,cross_border_payments
E18,FY2024,United Arab Emirates,inbound,61,26960292.59,cross_border_payments
E18,FY2024,United Arab Emirates,outbound,69,39161953.769999996,cross_border_payments
E18,FY2024,United Kingdom,inbound,59,28338608.88,cross_border_payments
E18,FY2024,United Kingdom,outbound,82,46870889.07,cross_border_payments
E18,FY2024,United States,inbound,58,23808433.03,cross_border_payments
E18,FY2024,United States,outbound,69,31246429.759999998,cross_border_payments
E18,FY2024,Unknown,inbound,24,9862555.81,cross_border_payments
E18,FY2024,Unknown,outbound,29,16375259.48,cross_border_payments
E18,FY2024,Zambia,inbound,68,34607258.82,cross_border_payments
E18,FY2024,Zambia,outbound,99,61983397.71,cross_border_payments
E18,FY2024,Zimbabwe,inbound,64,47521250.35,cross_border_payments
E18,FY2024,Zimbabwe,outbound,103,69979649.9,cross_border_payments
E18,FY2025,Botswana,inbound,90,38009179.33,cross_border_payments
E18,FY2025,Botswana,outbound,91,40141005.38,cross_border_payments
E18,FY2025,Brazil,inbound,83,34159731.17,cross_border_payments
E18,FY2025,Brazil,outbound,80,39590439.82,cross_border_payments
E18,FY2025,China,inbound,65,30594670.42,cross_border_payments
E18,FY2025,China,outbound,62,47088834.599999994,cross_border_payments
E18,FY2025,Eswatini,inbound,82,39231728.18,cross_border_payments
E18,FY2025,Eswatini,outbound,105,57488228.24,cross_border_payments
E18,FY2025,Germany,inbound,49,33600193.94,cross_border_payments
E18,FY2025,Germany,outbound,62,21516427.83,cross_border_payments
E18,FY2025,Ghana,inbound,83,35743855.97,cross_border_payments
E18,FY2025,Ghana,outbound,128,58734373.83,cross_border_payments
E18,FY2025,India,inbound,60,24385018.42,cross_border_payments
E18,FY2025,India,outbound,59,31381472.45,cross_border_payments
E18,FY2025,Japan,inbound,66,23676447.2,cross_border_payments
E18,FY2025,Japan,outbound,75,37502846.95,cross_border_payments
E18,FY2025,Kenya,inbound,95,42315890.12,cross_border_payments
E18,FY2025,Kenya,outbound,107,65592975.13,cross_border_payments
E18,FY2025,Lesotho,inbound,68,52568497.06,cross_border_payments
E18,FY2025,Lesotho,outbound,85,49906243.56,cross_border_payments
E18,FY2025,Mauritius,inbound,84,38978253.96,cross_border_payments
E18,FY2025,Mauritius,outbound,95,39770096.34,cross_border_payments
E18,FY2025,Mozambique,inbound,63,25733373.39,cross_border_payments
E18,FY2025,Mozambique,outbound,71,39102606.15,cross_border_payments
E18,FY2025,Namibia,inbound,74,39051688.37,cross_border_payments
E18,FY2025,Namibia,outbound,88,45256520.26,cross_border_payments
E18,FY2025,Netherlands,inbound,56,29015261.02,cross_border_payments
E18,FY2025,Netherlands,outbound,71,50745207.98,cross_border_payments
E18,FY2025,Nigeria,inbound,16,4674087.25,cross_border_payments
E18,FY2025,Nigeria,outbound,14,6646757.92,cross_border_payments
E18,FY2025,Switzerland,inbound,67,35491533.29,cross_border_payments
E18,FY2025,Switzerland,outbound,70,36843853.22,cross_border_payments
E18,FY2025,Uganda,inbound,74,43898797.15,cross_border_payments
E18,FY2025,Uganda,outbound,95,57135374.589999996,cross_border_payments
E18,FY2025,United Arab Emirates,inbound,58,34187011.94,cross_border_payments
E18,FY2025,United Arab Emirates,outbound,67,40787674.949999996,cross_border_payments
E18,FY2025,United Kingdom,inbound,57,40876108.75,cross_border_payments
E18,FY2025,United Kingdom,outbound,63,31637617.720000003,cross_border_payments
E18,FY2025,United States,inbound,73,35682100.03,cross_border_payments
E18,FY2025,United States,outbound,67,37799207.699999996,cross_border_payments
E18,FY2025,Unknown,inbound,13,5782287.68,cross_border_payments
E18,FY2025,Unknown,outbound,23,11842191.73,cross_border_payments
E18,FY2025,Zambia,inbound,71,31550098.04,cross_border_payments
E18,FY2025,Zambia,outbound,90,28944713.36,cross_border_payments
E18,FY2025,Zimbabwe,inbound,76,35906655.57,cross_border_payments
E18,FY2025,Zimbabwe,outbound,73,32435503.669999998,cross_border_payments
E18,FY2026,Botswana,inbound,61,34820124.34,cross_border_payments
E18,FY2026,Botswana,outbound,83,45363984.5,cross_border_payments
E18,FY2026,Brazil,inbound,71,37308542.24,cross_border_payments
E18,FY2026,Brazil,outbound,70,26049217.33,cross_border_payments
E18,FY2026,China,inbound,54,25291274.07,cross_border_payments
E18,FY2026,China,outbound,63,35896933.68,cross_border_payments
E18,FY2026,Eswatini,inbound,67,44108408.99,cross_border_payments
E18,FY2026,Eswatini,outbound,71,34583393.85,cross_border_payments
E18,FY2026,Germany,inbound,68,38513583.21,cross_border_payments
E18,FY2026,Germany,outbound,73,36431974.15,cross_border_payments
E18,FY2026,Ghana,inbound,85,45502542.33,cross_border_payments
E18,FY2026,Ghana,outbound,88,32273402.04,cross_border_payments
E18,FY2026,India,inbound,70,33048017.62,cross_border_payments
E18,FY2026,India,outbound,70,45662640.31,cross_border_payments
E18,FY2026,Japan,inbound,64,39920826.96,cross_border_payments
E18,FY2026,Japan,outbound,67,40422990.35,cross_border_payments
E18,FY2026,Kenya,inbound,80,38710471.57,cross_border_payments
E18,FY2026,Kenya,outbound,106,59194546.55,cross_border_payments
E18,FY2026,Lesotho,inbound,84,34571150.69,cross_border_payments
E18,FY2026,Lesotho,outbound,69,44034154.45,cross_border_payments
E18,FY2026,Mauritius,inbound,78,39818856.59,cross_border_payments
E18,FY2026,Mauritius,outbound,73,33790914.47,cross_border_payments
E18,FY2026,Mozambique,inbound,74,36297268.17,cross_border_payments
E18,FY2026,Mozambique,outbound,80,50796987.46,cross_border_payments
E18,FY2026,Namibia,inbound,79,41073996.07,cross_border_payments
E18,FY2026,Namibia,outbound,67,36993199.660000004,cross_border_payments
E18,FY2026,Netherlands,inbound,61,28582935.15,cross_border_payments
E18,FY2026,Netherlands,outbound,55,21868413.29,cross_border_payments
E18,FY2026,Nigeria,inbound,17,10409647.17,cross_border_payments
E18,FY2026,Nigeria,outbound,11,3296434.72,cross_border_payments
E18,FY2026,Switzerland,inbound,53,22641618.94,cross_border_payments
E18,FY2026,Switzerland,outbound,70,42348992.66,cross_border_payments
E18,FY2026,Uganda,inbound,74,46999732.93,cross_border_payments
E18,FY2026,Uganda,outbound,84,42734631.73,cross_border_payments
E18,FY2026,United Arab Emirates,inbound,62,25378520.77,cross_border_payments
E18,FY2026,United Arab Emirates,outbound,69,31199771.07,cross_border_payments
E18,FY2026,United Kingdom,inbound,73,40173850.98,cross_border_payments
E18,FY2026,United Kingdom,outbound,69,31120642.97,cross_border_payments
E18,FY2026,United States,inbound,82,31933705.88,cross_border_payments
E18,FY2026,United States,outbound,76,45188762.48,cross_border_payments
E18,FY2026,Unknown,inbound,16,7798680.5600000005,cross_border_payments
E18,FY2026,Unknown,outbound,24,8075153.83,cross_border_payments
E18,FY2026,Zambia,inbound,77,35867133.78,cross_border_payments
E18,FY2026,Zambia,outbound,93,56090561.99,cross_border_payments
E18,FY2026,Zimbabwe,inbound,93,30846863.93,cross_border_payments
E18,FY2026,Zimbabwe,outbound,82,41222417.11,cross_border_payments
E19,FY2024,Brazil,inbound,75,24585692.24,cross_border_payments
E19,FY2024,Brazil,outbound,79,33952405.94,cross_border_payments
E19,FY2024,China,inbound,56,17262798.6,cross_border_payments
E19,FY2024,China,outbound,92,29805107.69,cross_border_payments
E19,FY2024,Germany,inbound,70,26731224.54,cross_border_payments
E19,FY2024,Germany,outbound,70,24160226.91,cross_border_payments
E19,FY2024,Ghana,inbound,185,76063100.4,cross_border_payments
E19,FY2024,Ghana,outbound,195,89720511.53,cross_border_payments
E19,FY2024,India,inbound,76,21501346.92,cross_border_payments
E19,FY2024,India,outbound,78,35474043.78,cross_border_payments
E19,FY2024,Japan,inbound,72,28869534.88,cross_border_payments
E19,FY2024,Japan,outbound,92,27981895.83,cross_border_payments
E19,FY2024,Kenya,inbound,186,78928999.21,cross_border_payments
E19,FY2024,Kenya,outbound,217,81121423.41,cross_border_payments
E19,FY2024,Mauritius,inbound,166,67768240.37,cross_border_payments
E19,FY2024,Mauritius,outbound,183,63382520.05,cross_border_payments
E19,FY2024,Netherlands,inbound,73,36435149.980000004,cross_border_payments
E19,FY2024,Netherlands,outbound,85,33868789.26,cross_border_payments
E19,FY2024,Nigeria,inbound,185,54983417.53,cross_border_payments
E19,FY2024,Nigeria,outbound,220,81259447.58,cross_border_payments
E19,FY2024,Switzerland,inbound,77,20491234.06,cross_border_payments
E19,FY2024,Switzerland,outbound,68,28078413.2,cross_border_payments
E19,FY2024,Tanzania,inbound,166,87754056.37,cross_border_payments
E19,FY2024,Tanzania,outbound,152,62510031.13,cross_border_payments
E19,FY2024,Uganda,inbound,165,58574235.84,cross_border_payments
E19,FY2024,Uganda,outbound,168,66241056.800000004,cross_border_payments
E19,FY2024,United Arab Emirates,inbound,69,35245305.88,cross_border_payments
E19,FY2024,United Arab Emirates,outbound,72,23331533.97,cross_border_payments
E19,FY2024,United Kingdom,inbound,67,22994715.83,cross_border_payments
E19,FY2024,United Kingdom,outbound,86,26537450.36,cross_border_payments
E19,FY2024,United States,inbound,78,25528871.47,cross_border_payments
E19,FY2024,United States,outbound,72,25516180.87,cross_border_payments
E19,FY2024,Unknown,inbound,19,8384967.68,cross_border_payments
E19,FY2024,Unknown,outbound,36,14210015.74,cross_border_payments
E19,FY2025,Brazil,inbound,84,27335013.71,cross_border_payments
E19,FY2025,Brazil,outbound,74,28341060.15,cross_border_payments
E19,FY2025,China,inbound,83,28202713.6,cross_border_payments
E19,FY2025,China,outbound,73,25656945.09,cross_border_payments
E19,FY2025,Germany,inbound,67,27181915.88,cross_border_payments
E19,FY2025,Germany,outbound,86,39628445.77,cross_border_payments
E19,FY2025,Ghana,inbound,171,57964422.01,cross_border_payments
E19,FY2025,Ghana,outbound,177,64789211.82,cross_border_payments
E19,FY2025,India,inbound,69,25556008.14,cross_border_payments
E19,FY2025,India,outbound,87,23545547.57,cross_border_payments
E19,FY2025,Japan,inbound,64,16776380.73,cross_border_payments
E19,FY2025,Japan,outbound,87,29083318.52,cross_border_payments
E19,FY2025,Kenya,inbound,179,63971716.87,cross_border_payments
E19,FY2025,Kenya,outbound,215,82377368.26,cross_border_payments
E19,FY2025,Mauritius,inbound,174,64391736.25,cross_border_payments
E19,FY2025,Mauritius,outbound,184,68345024.1,cross_border_payments
E19,FY2025,Netherlands,inbound,74,42649516.78,cross_border_payments
E19,FY2025,Netherlands,outbound,92,28447432.08,cross_border_payments
E19,FY2025,Nigeria,inbound,184,57635569.67,cross_border_payments
E19,FY2025,Nigeria,outbound,205,70479625.03,cross_border_payments
E19,FY2025,Switzerland,inbound,66,24440588.14,cross_border_payments
E19,FY2025,Switzerland,outbound,84,38537057.44,cross_border_payments
E19,FY2025,Tanzania,inbound,152,51059879.24,cross_border_payments
E19,FY2025,Tanzania,outbound,180,64843828.33,cross_border_payments
E19,FY2025,Uganda,inbound,161,68476698.98,cross_border_payments
E19,FY2025,Uganda,outbound,171,60804087.07,cross_border_payments
E19,FY2025,United Arab Emirates,inbound,74,27087811.57,cross_border_payments
E19,FY2025,United Arab Emirates,outbound,76,23996992.73,cross_border_payments
E19,FY2025,United Kingdom,inbound,74,30930226.73,cross_border_payments
E19,FY2025,United Kingdom,outbound,100,35083537.77,cross_border_payments
E19,FY2025,United States,inbound,73,21580422.45,cross_border_payments
E19,FY2025,United States,outbound,76,26808281.25,cross_border_payments
E19,FY2025,Unknown,inbound,25,7459715.42,cross_border_payments
E19,FY2025,Unknown,outbound,28,17305531.86,cross_border_payments
E19,FY2026,Brazil,inbound,75,36447697.1,cross_border_payments
E19,FY2026,Brazil,outbound,71,18465624.2,cross_border_payments
E19,FY2026,China,inbound,61,24881349.78,cross_border_payments
E19,FY2026,China,outbound,71,35786313.86,cross_border_payments
E19,FY2026,Germany,inbound,73,32499336.64,cross_border_payments
E19,FY2026,Germany,outbound,76,51016957.04,cross_border_payments
E19,FY2026,Ghana,inbound,161,72085115.06,cross_border_payments
E19,FY2026,Ghana,outbound,222,110320831.76,cross_border_payments
E19,FY2026,India,inbound,57,13915311.5,cross_border_payments
E19,FY2026,India,outbound,81,24960005.3,cross_border_payments
E19,FY2026,Japan,inbound,84,34800227.05,cross_border_payments
E19,FY2026,Japan,outbound,68,22245187.19,cross_border_payments
E19,FY2026,Kenya,inbound,199,68723956.66,cross_border_payments
E19,FY2026,Kenya,outbound,201,71264505.71,cross_border_payments
E19,FY2026,Mauritius,inbound,162,58178607.81,cross_border_payments
E19,FY2026,Mauritius,outbound,159,57611810.6,cross_border_payments
E19,FY2026,Netherlands,inbound,79,24340656.62,cross_border_payments
E19,FY2026,Netherlands,outbound,69,28909216.8,cross_border_payments
E19,FY2026,Nigeria,inbound,166,63852984.5,cross_border_payments
E19,FY2026,Nigeria,outbound,198,77349390.88,cross_border_payments
E19,FY2026,Switzerland,inbound,69,34896816.76,cross_border_payments
E19,FY2026,Switzerland,outbound,86,31204091.56,cross_border_payments
E19,FY2026,Tanzania,inbound,161,56491097.17,cross_border_payments
E19,FY2026,Tanzania,outbound,170,60099844.54,cross_border_payments
E19,FY2026,Uganda,inbound,168,50094174.31,cross_border_payments
E19,FY2026,Uganda,outbound,180,69394562.66,cross_border_payments
E19,FY2026,United Arab Emirates,inbound,79,22674821.8,cross_border_payments
E19,FY2026,United Arab Emirates,outbound,60,19143713.11,cross_border_payments
E19,FY2026,United Kingdom,inbound,61,21175156.98,cross_border_payments
E19,FY2026,United Kingdom,outbound,70,24859626.14,cross_border_payments
E19,FY2026,United States,inbound,85,45099254.36,cross_border_payments
E19,FY2026,United States,outbound,75,27404855.830000002,cross_border_payments
E19,FY2026,Unknown,inbound,27,7717996.26,cross_border_payments
E19,FY2026,Unknown,outbound,29,15075892.81,cross_border_payments
E20,FY2024,Brazil,inbound,28,2995452.79,cross_border_payments
E20,FY2024,Brazil,outbound,27,3106346.99,cross_border_payments
E20,FY2024,China,inbound,12,1352645.1199999999,cross_border_payments
E20,FY2024,China,outbound,40,7438654.67,cross_border_payments
E20,FY2024,Germany,inbound,22,3878162.89,cross_border_payments
E20,FY2024,Germany,outbound,32,7650123.880000001,cross_border_payments
E20,FY2024,India,inbound,20,3458965.02,cross_border_payments
E20,FY2024,India,outbound,34,4705042.28,cross_border_payments
E20,FY2024,Japan,inbound,33,6025622.58,cross_border_payments
E20,FY2024,Japan,outbound,24,5490057.11,cross_border_payments
E20,FY2024,Netherlands,inbound,31,4481631.87,cross_border_payments
E20,FY2024,Netherlands,outbound,32,4688105.5,cross_border_payments
E20,FY2024,Switzerland,inbound,25,4097262.42,cross_border_payments
E20,FY2024,Switzerland,outbound,31,4146976.52,cross_border_payments
E20,FY2024,United Arab Emirates,inbound,23,6346268.65,cross_border_payments
E20,FY2024,United Arab Emirates,outbound,15,2376797.42,cross_border_payments
E20,FY2024,United Kingdom,inbound,22,3447578.56,cross_border_payments
E20,FY2024,United Kingdom,outbound,33,7587300.29,cross_border_payments
E20,FY2024,United States,inbound,30,6764295.09,cross_border_payments
E20,FY2024,United States,outbound,35,8762612.790000001,cross_border_payments
E20,FY2024,Unknown,inbound,2,357531.31,cross_border_payments
E20,FY2024,Unknown,outbound,3,260972.32,cross_border_payments
E20,FY2025,Brazil,inbound,39,6208963.649999999,cross_border_payments
E20,FY2025,Brazil,outbound,35,6699165.95,cross_border_payments
E20,FY2025,China,inbound,25,6227232.05,cross_border_payments
E20,FY2025,China,outbound,38,7254403.33,cross_border_payments
E20,FY2025,Germany,inbound,23,5457627.23,cross_border_payments
E20,FY2025,Germany,outbound,37,5173636.97,cross_border_payments
E20,FY2025,India,inbound,29,3709666.91,cross_border_payments
E20,FY2025,India,outbound,27,7292728.23,cross_border_payments
E20,FY2025,Japan,inbound,24,4230587.79,cross_border_payments
E20,FY2025,Japan,outbound,32,11833182.53,cross_border_payments
E20,FY2025,Netherlands,inbound,35,8052631.26,cross_border_payments
E20,FY2025,Netherlands,outbound,27,3818700.91,cross_border_payments
E20,FY2025,Switzerland,inbound,21,7106719.9,cross_border_payments
E20,FY2025,Switzerland,outbound,33,6665487.03,cross_border_payments
E20,FY2025,United Arab Emirates,inbound,33,5350970.64,cross_border_payments
E20,FY2025,United Arab Emirates,outbound,27,4750787.35,cross_border_payments
E20,FY2025,United Kingdom,inbound,29,6245741.45,cross_border_payments
E20,FY2025,United Kingdom,outbound,29,6711985.48,cross_border_payments
E20,FY2025,United States,inbound,27,6226932.16,cross_border_payments
E20,FY2025,United States,outbound,29,6849575.7,cross_border_payments
E20,FY2025,Unknown,inbound,5,598579.95,cross_border_payments
E20,FY2025,Unknown,outbound,9,1283096.6199999999,cross_border_payments
E20,FY2026,Brazil,inbound,32,5670987.12,cross_border_payments
E20,FY2026,Brazil,outbound,30,6648175.94,cross_border_payments
E20,FY2026,China,inbound,26,5124212.0,cross_border_payments
E20,FY2026,China,outbound,37,4726088.34,cross_border_payments
E20,FY2026,Germany,inbound,20,2440956.4,cross_border_payments
E20,FY2026,Germany,outbound,34,6437229.26,cross_border_payments
E20,FY2026,India,inbound,35,4145164.44,cross_border_payments
E20,FY2026,India,outbound,27,4526620.7,cross_border_payments
E20,FY2026,Japan,inbound,39,5439622.7299999995,cross_border_payments
E20,FY2026,Japan,outbound,26,4618456.02,cross_border_payments
E20,FY2026,Netherlands,inbound,23,4476676.2,cross_border_payments
E20,FY2026,Netherlands,outbound,25,5571659.55,cross_border_payments
E20,FY2026,Switzerland,inbound,34,5386963.61,cross_border_payments
E20,FY2026,Switzerland,outbound,35,5910117.19,cross_border_payments
E20,FY2026,United Arab Emirates,inbound,30,6903875.54,cross_border_payments
E20,FY2026,United Arab Emirates,outbound,22,3658049.56,cross_border_payments
E20,FY2026,United Kingdom,inbound,33,12984689.12,cross_border_payments
E20,FY2026,United Kingdom,outbound,28,3424819.76,cross_border_payments
E20,FY2026,United States,inbound,25,6318626.41,cross_border_payments
E20,FY2026,United States,outbound,39,6077825.79,cross_border_payments
E20,FY2026,Unknown,inbound,3,436517.8,cross_border_payments
E20,FY2026,Unknown,outbound,4,451817.18,cross_border_payments
E01,FY2024,Brazil,export,21,36962236.57,trade_finance
E01,FY2024,Brazil,import,17,53843174.98,trade_finance
E01,FY2024,China,export,20,40738898.28,trade_finance
E01,FY2024,China,import,31,83651889.68,trade_finance
E01,FY2024,Germany,export,17,36273848.81,trade_finance
E01,FY2024,Germany,import,31,80280414.93,trade_finance
E01,FY2024,India,export,18,62720501.18,trade_finance
E01,FY2024,India,import,25,47671039.06,trade_finance
E01,FY2024,Japan,export,13,15180622.49,trade_finance
E01,FY2024,Japan,import,22,66402592.75,trade_finance
E01,FY2024,Netherlands,export,22,61666006.52,trade_finance
E01,FY2024,Netherlands,import,14,38882665.47,trade_finance
E01,FY2024,Switzerland,export,23,70046509.81,trade_finance
E01,FY2024,Switzerland,import,23,87635800.71,trade_finance
E01,FY2024,United Arab Emirates,export,21,92716802.88,trade_finance
E01,FY2024,United Arab Emirates,import,19,77406225.27,trade_finance
E01,FY2024,United Kingdom,export,19,43753274.18,trade_finance
E01,FY2024,United Kingdom,import,23,92969919.27,trade_finance
E01,FY2024,United States,export,11,29718980.400000002,trade_finance
E01,FY2024,United States,import,23,71514893.95,trade_finance
E01,FY2024,Unknown,export,3,3665180.33,trade_finance
E01,FY2024,Unknown,import,2,10512661.51,trade_finance
E01,FY2025,Brazil,export,20,52103359.95,trade_finance
E01,FY2025,Brazil,import,16,38016362.51,trade_finance
E01,FY2025,China,export,19,98007097.23,trade_finance
E01,FY2025,China,import,23,80299397.22,trade_finance
E01,FY2025,Germany,export,16,37359990.91,trade_finance
E01,FY2025,Germany,import,20,54680400.8,trade_finance
E01,FY2025,India,export,20,67860063.42,trade_finance
E01,FY2025,India,import,29,99999489.51,trade_finance
E01,FY2025,Japan,export,26,48877103.59,trade_finance
E01,FY2025,Japan,import,16,30353195.29,trade_finance
E01,FY2025,Netherlands,export,19,68795972.7,trade_finance
E01,FY2025,Netherlands,import,24,66629047.02,trade_finance
E01,FY2025,Switzerland,export,15,53933227.620000005,trade_finance
E01,FY2025,Switzerland,import,21,53118080.04,trade_finance
E01,FY2025,United Arab Emirates,export,21,107190638.71000001,trade_finance
E01,FY2025,United Arab Emirates,import,21,48533119.65,trade_finance
E01,FY2025,United Kingdom,export,23,98011854.55,trade_finance
E01,FY2025,United Kingdom,import,22,61244906.09,trade_finance
E01,FY2025,United States,export,13,43856913.09,trade_finance
E01,FY2025,United States,import,22,54127761.24,trade_finance
E01,FY2025,Unknown,export,2,1495203.9,trade_finance
E01,FY2025,Unknown,import,10,14213222.05,trade_finance
E01,FY2026,Brazil,export,22,66345859.48,trade_finance
E01,FY2026,Brazil,import,16,29748964.99,trade_finance
E01,FY2026,China,export,22,74906440.73,trade_finance
E01,FY2026,China,import,29,105741950.33,trade_finance
E01,FY2026,Germany,export,18,46906187.01,trade_finance
E01,FY2026,Germany,import,32,91587123.14,trade_finance
E01,FY2026,India,export,23,50868729.98,trade_finance
E01,FY2026,India,import,15,36661061.36,trade_finance
E01,FY2026,Japan,export,17,68007617.00999999,trade_finance
E01,FY2026,Japan,import,33,79952395.57,trade_finance
E01,FY2026,Netherlands,export,25,87826704.32000001,trade_finance
E01,FY2026,Netherlands,import,29,75767174.74,trade_finance
E01,FY2026,Switzerland,export,22,106607175.94,trade_finance
E01,FY2026,Switzerland,import,23,91704291.53999999,trade_finance
E01,FY2026,United Arab Emirates,export,14,62113129.09,trade_finance
E01,FY2026,United Arab Emirates,import,29,58390817.71,trade_finance
E01,FY2026,United Kingdom,export,25,104250844.19,trade_finance
E01,FY2026,United Kingdom,import,24,67832105.17,trade_finance
E01,FY2026,United States,export,25,73564095.92,trade_finance
E01,FY2026,United States,import,20,24996497.32,trade_finance
E01,FY2026,Unknown,export,3,9308970.65,trade_finance
E01,FY2026,Unknown,import,5,31461981.959999997,trade_finance
E02,FY2024,Brazil,export,9,52318603.21,trade_finance
E02,FY2024,Brazil,import,11,79566539.59,trade_finance
E02,FY2024,China,export,9,32474558.439999998,trade_finance
E02,FY2024,China,import,10,60420929.9,trade_finance
E02,FY2024,DRC,export,6,16865349.98,trade_finance
E02,FY2024,DRC,import,2,5925263.62,trade_finance
E02,FY2024,Germany,export,13,76033180.38,trade_finance
E02,FY2024,Germany,import,6,26427035.26,trade_finance
E02,FY2024,Ghana,export,5,20921529.34,trade_finance
E02,FY2024,Ghana,import,6,17184644.66,trade_finance
E02,FY2024,India,export,6,12234081.57,trade_finance
E02,FY2024,India,import,13,50312200.12,trade_finance
E02,FY2024,Japan,export,4,7609032.9,trade_finance
E02,FY2024,Japan,import,6,18834179.16,trade_finance
E02,FY2024,Kenya,export,4,16949024.46,trade_finance
E02,FY2024,Kenya,import,4,33079979.34,trade_finance
E02,FY2024,Netherlands,export,6,18187577.2,trade_finance
E02,FY2024,Netherlands,import,12,111510857.94000001,trade_finance
E02,FY2024,Nigeria,export,3,20390620.21,trade_finance
E02,FY2024,Nigeria,import,3,14063614.049999999,trade_finance
E02,FY2024,Switzerland,export,12,39376797.12,trade_finance
E02,FY2024,Switzerland,import,15,40912620.33,trade_finance
E02,FY2024,United Arab Emirates,export,6,22834677.81,trade_finance
E02,FY2024,United Arab Emirates,import,9,41260529.75,trade_finance
E02,FY2024,United Kingdom,export,8,18432476.88,trade_finance
E02,FY2024,United Kingdom,import,10,36374144.83,trade_finance
E02,FY2024,United States,export,10,47464253.58,trade_finance
E02,FY2024,United States,import,20,73205072.18,trade_finance
E02,FY2024,Unknown,export,3,4505611.2700000005,trade_finance
E02,FY2024,Unknown,import,2,1840870.07,trade_finance
E02,FY2024,Zambia,export,6,19191249.41,trade_finance
E02,FY2024,Zambia,import,11,43181750.76,trade_finance
E02,FY2025,Brazil,export,12,54133744.99,trade_finance
E02,FY2025,Brazil,import,12,75888296.96,trade_finance
E02,FY2025,China,export,7,22559907.27,trade_finance
E02,FY2025,China,import,10,12739363.82,trade_finance
E02,FY2025,DRC,export,3,6368578.9399999995,trade_finance
E02,FY2025,DRC,import,5,9132927.879999999,trade_finance
E02,FY2025,Germany,export,12,47808902.93,trade_finance
E02,FY2025,Germany,import,11,48547499.28,trade_finance
E02,FY2025,Ghana,export,2,2137881.21,trade_finance
E02,FY2025,Ghana,import,13,49273987.25,trade_finance
E02,FY2025,India,export,9,37092864.08,trade_finance
E02,FY2025,India,import,8,47334939.21,trade_finance
E02,FY2025,Japan,export,4,12176394.44,trade_finance
E02,FY2025,Japan,import,10,20612629.34,trade_finance
E02,FY2025,Kenya,export,4,28693140.73,trade_finance
E02,FY2025,Kenya,import,5,20372219.78,trade_finance
E02,FY2025,Netherlands,export,9,38779202.53,trade_finance
E02,FY2025,Netherlands,import,5,13533541.19,trade_finance
E02,FY2025,Nigeria,export,12,56899461.43,trade_finance
E02,FY2025,Nigeria,import,9,17688990.869999997,trade_finance
E02,FY2025,Switzerland,export,9,39976097.07,trade_finance
E02,FY2025,Switzerland,import,8,32138848.119999997,trade_finance
E02,FY2025,United Arab Emirates,export,4,22980639.380000003,trade_finance
E02,FY2025,United Arab Emirates,import,8,16731568.1,trade_finance
E02,FY2025,United Kingdom,export,8,12616400.16,trade_finance
E02,FY2025,United Kingdom,import,10,62623223.019999996,trade_finance
E02,FY2025,United States,export,9,48586476.93,trade_finance
E02,FY2025,United States,import,10,42030893.76,trade_finance
E02,FY2025,Unknown,export,2,10656812.489999998,trade_finance
E02,FY2025,Unknown,import,2,10600363.05,trade_finance
E02,FY2025,Zambia,export,6,24085017.33,trade_finance
E02,FY2025,Zambia,import,7,22359066.93,trade_finance
E02,FY2026,Brazil,export,8,35990926.14,trade_finance
E02,FY2026,Brazil,import,12,20713843.62,trade_finance
E02,FY2026,China,export,11,52826235.18,trade_finance
E02,FY2026,China,import,6,13616508.68,trade_finance
E02,FY2026,DRC,export,11,80670054.2,trade_finance
E02,FY2026,DRC,import,6,32681942.020000003,trade_finance
E02,FY2026,Germany,export,7,26514140.75,trade_finance
E02,FY2026,Germany,import,7,11313359.989999998,trade_finance
E02,FY2026,Ghana,export,9,42064227.06,trade_finance
E02,FY2026,Ghana,import,5,17902404.68,trade_finance
E02,FY2026,India,export,4,17578813.34,trade_finance
E02,FY2026,India,import,5,11550596.629999999,trade_finance
E02,FY2026,Japan,export,6,19333042.91,trade_finance
E02,FY2026,Japan,import,10,41981156.5,trade_finance
E02,FY2026,Kenya,export,8,63878814.73,trade_finance
E02,FY2026,Kenya,import,5,28562483.7,trade_finance
E02,FY2026,Netherlands,export,6,35516536.580000006,trade_finance
E02,FY2026,Netherlands,import,15,47004689.22,trade_finance
E02,FY2026,Nigeria,export,9,65294864.34,trade_finance
E02,FY2026,Nigeria,import,6,13187167.94,trade_finance
E02,FY2026,Switzerland,export,7,33665320.9,trade_finance
E02,FY2026,Switzerland,import,12,27396476.16,trade_finance
E02,FY2026,United Arab Emirates,export,4,39083917.260000005,trade_finance
E02,FY2026,United Arab Emirates,import,12,83872774.78,trade_finance
E02,FY2026,United Kingdom,export,5,19617376.15,trade_finance
E02,FY2026,United Kingdom,import,7,28808388.84,trade_finance
E02,FY2026,United States,export,6,37885313.96,trade_finance
E02,FY2026,United States,import,11,58643906.21,trade_finance
E02,FY2026,Unknown,export,2,4832290.9,trade_finance
