dataset,entity_id,log10_value,txn_count
cross_border_payments,E01,2.9625,0
cross_border_payments,E01,3.1374999999999997,0
cross_border_payments,E01,3.3125,0
cross_border_payments,E01,3.4875,0
cross_border_payments,E01,3.6625,0
cross_border_payments,E01,3.8375,3
cross_border_payments,E01,4.012499999999999,5
cross_border_payments,E01,4.1875,17
cross_border_payments,E01,4.3625,43
cross_border_payments,E01,4.5375,101
cross_border_payments,E01,4.7125,181
cross_border_payments,E01,4.887499999999999,284
cross_border_payments,E01,5.0625,504
cross_border_payments,E01,5.2375,656
cross_border_payments,E01,5.4125,830
cross_border_payments,E01,5.5875,979
cross_border_payments,E01,5.762499999999999,873
cross_border_payments,E01,5.9375,764
cross_border_payments,E01,6.112499999999999,643
cross_border_payments,E01,6.2875,433
cross_border_payments,E01,6.4625,298
cross_border_payments,E01,6.637499999999999,178
cross_border_payments,E01,6.8125,65
cross_border_payments,E01,6.987499999999999,35
cross_border_payments,E01,7.1625,10
cross_border_payments,E01,7.3375,7
cross_border_payments,E01,7.512499999999999,2
cross_border_payments,E01,7.6875,0
cross_border_payments,E01,7.862499999999999,0
cross_border_payments,E01,8.0375,0
cross_border_payments,E01,8.2125,0
cross_border_payments,E01,8.3875,0
cross_border_payments,E01,8.5625,0
cross_border_payments,E01,8.737499999999999,0
cross_border_payments,E01,8.9125,0
cross_border_payments,E02,2.0875,0
cross_border_payments,E02,2.2625,0
cross_border_payments,E02,2.4375,0
cross_border_payments,E02,2.6125,0
cross_border_payments,E02,2.7875,0
cross_border_payments,E02,2.9625,0
cross_border_payments,E02,3.1374999999999997,0
cross_border_payments,E02,3.3125,0
cross_border_payments,E02,3.4875,0
cross_border_payments,E02,3.6625,0
cross_border_payments,E02,3.8375,0
cross_border_payments,E02,4.012499999999999,0
cross_border_payments,E02,4.1875,8
cross_border_payments,E02,4.3625,9
cross_border_payments,E02,4.5375,17
cross_border_payments,E02,4.7125,58
cross_border_payments,E02,4.887499999999999,104
cross_border_payments,E02,5.0625,160
cross_border_payments,E02,5.2375,264
cross_border_payments,E02,5.4125,401
cross_border_payments,E02,5.5875,493
cross_border_payments,E02,5.762499999999999,601
cross_border_payments,E02,5.9375,627
cross_border_payments,E02,6.112499999999999,534
cross_border_payments,E02,6.2875,447
cross_border_payments,E02,6.4625,333
cross_border_payments,E02,6.637499999999999,207
cross_border_payments,E02,6.8125,125
cross_border_payments,E02,6.987499999999999,60
cross_border_payments,E02,7.1625,29
cross_border_payments,E02,7.3375,14
cross_border_payments,E02,7.512499999999999,5
cross_border_payments,E02,7.6875,2
cross_border_payments,E02,7.862499999999999,0
cross_border_payments,E02,8.0375,1
cross_border_payments,E02,8.2125,0
cross_border_payments,E02,8.3875,0
cross_border_payments,E02,8.5625,0
cross_border_payments,E02,8.737499999999999,0
cross_border_payments,E02,8.9125,0
cross_border_payments,E03,2.0875,0
cross_border_payments,E03,2.2625,0
cross_border_payments,E03,2.4375,0
cross_border_payments,E03,2.6125,0
cross_border_payments,E03,2.7875,0
cross_border_payments,E03,2.9625,0
cross_border_payments,E03,3.1374999999999997,0
cross_border_payments,E03,3.3125,0
cross_border_payments,E03,3.4875,1
cross_border_payments,E03,3.6625,1
cross_border_payments,E03,3.8375,5
cross_border_payments,E03,4.012499999999999,13
cross_border_payments,E03,4.1875,31
cross_border_payments,E03,4.3625,64
cross_border_payments,E03,4.5375,115
cross_border_payments,E03,4.7125,239
cross_border_payments,E03,4.887499999999999,348
cross_border_payments,E03,5.0625,534
cross_border_payments,E03,5.2375,667
cross_border_payments,E03,5.4125,731
cross_border_payments,E03,5.5875,796
cross_border_payments,E03,5.762499999999999,696
cross_border_payments,E03,5.9375,601
cross_border_payments,E03,6.112499999999999,436
cross_border_payments,E03,6.2875,284
cross_border_payments,E03,6.4625,171
cross_border_payments,E03,6.637499999999999,73
cross_border_payments,E03,6.8125,37
cross_border_payments,E03,6.987499999999999,14
cross_border_payments,E03,7.1625,3
cross_border_payments,E03,7.3375,1
cross_border_payments,E03,7.512499999999999,1
cross_border_payments,E03,7.6875,1
cross_border_payments,E03,7.862499999999999,0
cross_border_payments,E03,8.0375,0
cross_border_payments,E03,8.2125,0
cross_border_payments,E03,8.3875,0
cross_border_payments,E03,8.5625,0
cross_border_payments,E03,8.737499999999999,0
cross_border_payments,E03,8.9125,0
cross_border_payments,E04,2.0875,0
cross_border_payments,E04,2.2625,0
cross_border_payments,E04,2.4375,0
cross_border_payments,E04,2.6125,0
cross_border_payments,E04,2.7875,0
cross_border_payments,E04,2.9625,0
cross_border_payments,E04,3.1374999999999997,0
cross_border_payments,E04,3.3125,0
cross_border_payments,E04,3.4875,0
cross_border_payments,E04,3.6625,3
cross_border_payments,E04,3.8375,5
cross_border_payments,E04,4.012499999999999,10
cross_border_payments,E04,4.1875,38
cross_border_payments,E04,4.3625,68
cross_border_payments,E04,4.5375,135
cross_border_payments,E04,4.7125,228
cross_border_payments,E04,4.887499999999999,343
cross_border_payments,E04,5.0625,484
cross_border_payments,E04,5.2375,584
cross_border_payments,E04,5.4125,613
cross_border_payments,E04,5.5875,606
cross_border_payments,E04,5.762499999999999,543
cross_border_payments,E04,5.9375,397
cross_border_payments,E04,6.112499999999999,264
cross_border_payments,E04,6.2875,164
cross_border_payments,E04,6.4625,79
cross_border_payments,E04,6.637499999999999,46
cross_border_payments,E04,6.8125,17
cross_border_payments,E04,6.987499999999999,6
cross_border_payments,E04,7.1625,3
cross_border_payments,E04,7.3375,3
cross_border_payments,E04,7.512499999999999,0
cross_border_payments,E04,7.6875,0
cross_border_payments,E04,7.862499999999999,0
cross_border_payments,E04,8.0375,0
cross_border_payments,E04,8.2125,0
cross_border_payments,E04,8.3875,0
cross_border_payments,E04,8.5625,0
cross_border_payments,E04,8.737499999999999,0
cross_border_payments,E04,8.9125,0
cross_border_payments,E05,2.0875,0
cross_border_payments,E05,2.2625,0
cross_border_payments,E05,2.4375,0
cross_border_payments,E05,2.6125,0
cross_border_payments,E05,2.7875,0
cross_border_payments,E05,2.9625,0
cross_border_payments,E05,3.1374999999999997,0
cross_border_payments,E05,3.3125,0
cross_border_payments,E05,3.4875,0
cross_border_payments,E05,3.6625,3
cross_border_payments,E05,3.8375,7
cross_border_payments,E05,4.012499999999999,21
cross_border_payments,E05,4.1875,44
cross_border_payments,E05,4.3625,91
cross_border_payments,E05,4.5375,129
cross_border_payments,E05,4.7125,254
cross_border_payments,E05,4.887499999999999,396
cross_border_payments,E05,5.0625,559
cross_border_payments,E05,5.2375,662
cross_border_payments,E05,5.4125,686
cross_border_payments,E05,5.5875,625
cross_border_payments,E05,5.762499999999999,527
cross_border_payments,E05,5.9375,429
cross_border_payments,E05,6.112499999999999,304
cross_border_payments,E05,6.2875,141
cross_border_payments,E05,6.4625,107
cross_border_payments,E05,6.637499999999999,45
cross_border_payments,E05,6.8125,24
cross_border_payments,E05,6.987499999999999,8
cross_border_payments,E05,7.1625,6
cross_border_payments,E05,7.3375,1
cross_border_payments,E05,7.512499999999999,0
cross_border_payments,E05,7.6875,0
cross_border_payments,E05,7.862499999999999,0
cross_border_payments,E05,8.0375,0
cross_border_payments,E05,8.2125,0
cross_border_payments,E05,8.3875,0
cross_border_payments,E05,8.5625,0
cross_border_payments,E05,8.737499999999999,0
cross_border_payments,E05,8.9125,0
cross_border_payments,E06,2.0875,0
cross_border_payments,E06,2.2625,0
cross_border_payments,E06,2.4375,0
cross_border_payments,E06,2.6125,0
cross_border_payments,E06,2.7875,0
cross_border_payments,E06,2.9625,0
cross_border_payments,E06,3.1374999999999997,0
cross_border_payments,E06,3.3125,0
cross_border_payments,E06,3.4875,1
cross_border_payments,E06,3.6625,1
cross_border_payments,E06,3.8375,0
cross_border_payments,E06,4.012499999999999,2
cross_border_payments,E06,4.1875,15
cross_border_payments,E06,4.3625,18
cross_border_payments,E06,4.5375,47
cross_border_payments,E06,4.7125,60
cross_border_payments,E06,4.887499999999999,104
cross_border_payments,E06,5.0625,111
cross_border_payments,E06,5.2375,126
cross_border_payments,E06,5.4125,157
cross_border_payments,E06,5.5875,141
cross_border_payments,E06,5.762499999999999,96
cross_border_payments,E06,5.9375,88
cross_border_payments,E06,6.112499999999999,71
cross_border_payments,E06,6.2875,33
cross_border_payments,E06,6.4625,20
cross_border_payments,E06,6.637499999999999,12
cross_border_payments,E06,6.8125,2
cross_border_payments,E06,6.987499999999999,0
cross_border_payments,E06,7.1625,1
cross_border_payments,E06,7.3375,0
cross_border_payments,E06,7.512499999999999,0
cross_border_payments,E06,7.6875,0
cross_border_payments,E06,7.862499999999999,0
cross_border_payments,E06,8.0375,0
cross_border_payments,E06,8.2125,0
cross_border_payments,E06,8.3875,0
cross_border_payments,E06,8.5625,0
cross_border_payments,E06,8.737499999999999,0
cross_border_payments,E06,8.9125,0
cross_border_payments,E07,2.0875,0
cross_border_payments,E07,2.2625,0
cross_border_payments,E07,2.4375,0
cross_border_payments,E07,2.6125,0
cross_border_payments,E07,2.7875,0
cross_border_payments,E07,2.9625,0
cross_border_payments,E07,3.1374999999999997,0
cross_border_payments,E07,3.3125,0
cross_border_payments,E07,3.4875,6
cross_border_payments,E07,3.6625,12
cross_border_payments,E07,3.8375,17
cross_border_payments,E07,4.012499999999999,63
cross_border_payments,E07,4.1875,134
cross_border_payments,E07,4.3625,243
cross_border_payments,E07,4.5375,358
cross_border_payments,E07,4.7125,572
cross_border_payments,E07,4.887499999999999,770
cross_border_payments,E07,5.0625,875
cross_border_payments,E07,5.2375,992
cross_border_payments,E07,5.4125,910
cross_border_payments,E07,5.5875,719
cross_border_payments,E07,5.762499999999999,556
cross_border_payments,E07,5.9375,369
cross_border_payments,E07,6.112499999999999,232
cross_border_payments,E07,6.2875,116
cross_border_payments,E07,6.4625,61
cross_border_payments,E07,6.637499999999999,21
cross_border_payments,E07,6.8125,5
cross_border_payments,E07,6.987499999999999,2
cross_border_payments,E07,7.1625,1
cross_border_payments,E07,7.3375,0
cross_border_payments,E07,7.512499999999999,0
cross_border_payments,E07,7.6875,0
cross_border_payments,E07,7.862499999999999,0
cross_border_payments,E07,8.0375,0
cross_border_payments,E07,8.2125,0
cross_border_payments,E07,8.3875,0
cross_border_payments,E07,8.5625,0
cross_border_payments,E07,8.737499999999999,0
cross_border_payments,E07,8.9125,0
cross_border_payments,E08,2.0875,0
cross_border_payments,E08,2.2625,0
cross_border_payments,E08,2.4375,0
cross_border_payments,E08,2.6125,0
cross_border_payments,E08,2.7875,0
cross_border_payments,E08,2.9625,0
cross_border_payments,E08,3.1374999999999997,0
cross_border_payments,E08,3.3125,0
cross_border_payments,E08,3.4875,1
cross_border_payments,E08,3.6625,5
cross_border_payments,E08,3.8375,24
cross_border_payments,E08,4.012499999999999,64
cross_border_payments,E08,4.1875,135
cross_border_payments,E08,4.3625,307
cross_border_payments,E08,4.5375,530
cross_border_payments,E08,4.7125,894
cross_border_payments,E08,4.887499999999999,1306
cross_border_payments,E08,5.0625,1796
cross_border_payments,E08,5.2375,2045
cross_border_payments,E08,5.4125,2129
cross_border_payments,E08,5.5875,1948
cross_border_payments,E08,5.762499999999999,1650
cross_border_payments,E08,5.9375,1279
cross_border_payments,E08,6.112499999999999,823
cross_border_payments,E08,6.2875,556
cross_border_payments,E08,6.4625,296
cross_border_payments,E08,6.637499999999999,142
cross_border_payments,E08,6.8125,45
cross_border_payments,E08,6.987499999999999,20
cross_border_payments,E08,7.1625,11
cross_border_payments,E08,7.3375,2
cross_border_payments,E08,7.512499999999999,0
cross_border_payments,E08,7.6875,0
cross_border_payments,E08,7.862499999999999,0
cross_border_payments,E08,8.0375,0
cross_border_payments,E08,8.2125,0
cross_border_payments,E08,8.3875,0
cross_border_payments,E08,8.5625,0
cross_border_payments,E08,8.737499999999999,0
cross_border_payments,E08,8.9125,0
cross_border_payments,E09,2.0875,0
cross_border_payments,E09,2.2625,0
cross_border_payments,E09,2.4375,0
cross_border_payments,E09,2.6125,0
cross_border_payments,E09,2.7875,0
cross_border_payments,E09,2.9625,0
cross_border_payments,E09,3.1374999999999997,0
cross_border_payments,E09,3.3125,0
cross_border_payments,E09,3.4875,1
cross_border_payments,E09,3.6625,6
cross_border_payments,E09,3.8375,15
cross_border_payments,E09,4.012499999999999,34
cross_border_payments,E09,4.1875,77
cross_border_payments,E09,4.3625,212
cross_border_payments,E09,4.5375,416
cross_border_payments,E09,4.7125,699
cross_border_payments,E09,4.887499999999999,1137
cross_border_payments,E09,5.0625,1532
cross_border_payments,E09,5.2375,1832
cross_border_payments,E09,5.4125,2091
cross_border_payments,E09,5.5875,2016
cross_border_payments,E09,5.762499999999999,1879
cross_border_payments,E09,5.9375,1424
cross_border_payments,E09,6.112499999999999,1040
cross_border_payments,E09,6.2875,676
cross_border_payments,E09,6.4625,385
cross_border_payments,E09,6.637499999999999,188
cross_border_payments,E09,6.8125,84
cross_border_payments,E09,6.987499999999999,35
cross_border_payments,E09,7.1625,22
cross_border_payments,E09,7.3375,2
cross_border_payments,E09,7.512499999999999,3
cross_border_payments,E09,7.6875,0
cross_border_payments,E09,7.862499999999999,0
cross_border_payments,E09,8.0375,0
cross_border_payments,E09,8.2125,0
cross_border_payments,E09,8.3875,0
cross_border_payments,E09,8.5625,0
cross_border_payments,E09,8.737499999999999,0
cross_border_payments,E09,8.9125,0
cross_border_payments,E10,2.0875,0
cross_border_payments,E10,2.2625,0
cross_border_payments,E10,2.4375,0
cross_border_payments,E10,2.6125,0
cross_border_payments,E10,2.7875,0
cross_border_payments,E10,2.9625,0
cross_border_payments,E10,3.1374999999999997,0
cross_border_payments,E10,3.3125,1
cross_border_payments,E10,3.4875,2
cross_border_payments,E10,3.6625,13
cross_border_payments,E10,3.8375,19
cross_border_payments,E10,4.012499999999999,64
cross_border_payments,E10,4.1875,167
cross_border_payments,E10,4.3625,349
cross_border_payments,E10,4.5375,644
cross_border_payments,E10,4.7125,1125
cross_border_payments,E10,4.887499999999999,1728
cross_border_payments,E10,5.0625,2378
cross_border_payments,E10,5.2375,2975
cross_border_payments,E10,5.4125,3239
cross_border_payments,E10,5.5875,3059
cross_border_payments,E10,5.762499999999999,2852
cross_border_payments,E10,5.9375,2200
cross_border_payments,E10,6.112499999999999,1574
cross_border_payments,E10,6.2875,1000
cross_border_payments,E10,6.4625,564
cross_border_payments,E10,6.637499999999999,265
cross_border_payments,E10,6.8125,133
cross_border_payments,E10,6.987499999999999,48
cross_border_payments,E10,7.1625,29
cross_border_payments,E10,7.3375,8
cross_border_payments,E10,7.512499999999999,3
cross_border_payments,E10,7.6875,1
cross_border_payments,E10,7.862499999999999,0
cross_border_payments,E10,8.0375,0
cross_border_payments,E10,8.2125,0
cross_border_payments,E10,8.3875,0
cross_border_payments,E10,8.5625,0
cross_border_payments,E10,8.737499999999999,0
cross_border_payments,E10,8.9125,0
cross_border_payments,E11,2.0875,0
cross_border_payments,E11,2.2625,0
cross_border_payments,E11,2.4375,0
cross_border_payments,E11,2.6125,0
cross_border_payments,E11,2.7875,0
cross_border_payments,E11,2.9625,0
cross_border_payments,E11,3.1374999999999997,0
cross_border_payments,E11,3.3125,5
cross_border_payments,E11,3.4875,9
cross_border_payments,E11,3.6625,28
cross_border_payments,E11,3.8375,77
cross_border_payments,E11,4.012499999999999,223
cross_border_payments,E11,4.1875,501
cross_border_payments,E11,4.3625,931
cross_border_payments,E11,4.5375,1692
cross_border_payments,E11,4.7125,2680
cross_border_payments,E11,4.887499999999999,3777
cross_border_payments,E11,5.0625,4961
cross_border_payments,E11,5.2375,5491
cross_border_payments,E11,5.4125,5727
cross_border_payments,E11,5.5875,5107
cross_border_payments,E11,5.762499999999999,4253
cross_border_payments,E11,5.9375,3142
cross_border_payments,E11,6.112499999999999,1985
cross_border_payments,E11,6.2875,1183
cross_border_payments,E11,6.4625,628
cross_border_payments,E11,6.637499999999999,293
cross_border_payments,E11,6.8125,122
cross_border_payments,E11,6.987499999999999,42
cross_border_payments,E11,7.1625,19
cross_border_payments,E11,7.3375,1
cross_border_payments,E11,7.512499999999999,1
cross_border_payments,E11,7.6875,0
cross_border_payments,E11,7.862499999999999,0
cross_border_payments,E11,8.0375,0
cross_border_payments,E11,8.2125,0
cross_border_payments,E11,8.3875,0
cross_border_payments,E11,8.5625,0
cross_border_payments,E11,8.737499999999999,0
cross_border_payments,E11,8.9125,0
cross_border_payments,E12,2.0875,0
cross_border_payments,E12,2.2625,0
cross_border_payments,E12,2.4375,0
cross_border_payments,E12,2.6125,0
cross_border_payments,E12,2.7875,0
cross_border_payments,E12,2.9625,1
cross_border_payments,E12,3.1374999999999997,0
cross_border_payments,E12,3.3125,0
cross_border_payments,E12,3.4875,2
cross_border_payments,E12,3.6625,8
cross_border_payments,E12,3.8375,17
cross_border_payments,E12,4.012499999999999,57
cross_border_payments,E12,4.1875,112
cross_border_payments,E12,4.3625,237
cross_border_payments,E12,4.5375,385
cross_border_payments,E12,4.7125,592
cross_border_payments,E12,4.887499999999999,828
cross_border_payments,E12,5.0625,969
cross_border_payments,E12,5.2375,973
cross_border_payments,E12,5.4125,1024
cross_border_payments,E12,5.5875,870
cross_border_payments,E12,5.762499999999999,699
cross_border_payments,E12,5.9375,473
cross_border_payments,E12,6.112499999999999,282
cross_border_payments,E12,6.2875,157
cross_border_payments,E12,6.4625,80
cross_border_payments,E12,6.637499999999999,35
cross_border_payments,E12,6.8125,18
cross_border_payments,E12,6.987499999999999,4
cross_border_payments,E12,7.1625,2
cross_border_payments,E12,7.3375,0
cross_border_payments,E12,7.512499999999999,0
cross_border_payments,E12,7.6875,0
cross_border_payments,E12,7.862499999999999,0
cross_border_payments,E12,8.0375,0
cross_border_payments,E12,8.2125,0
cross_border_payments,E12,8.3875,0
cross_border_payments,E12,8.5625,0
cross_border_payments,E12,8.737499999999999,0
cross_border_payments,E12,8.9125,0
cross_border_payments,E13,2.0875,0
cross_border_payments,E13,2.2625,0
cross_border_payments,E13,2.4375,0
cross_border_payments,E13,2.6125,0
cross_border_payments,E13,2.7875,0
cross_border_payments,E13,2.9625,0
cross_border_payments,E13,3.1374999999999997,1
cross_border_payments,E13,3.3125,1
cross_border_payments,E13,3.4875,2
cross_border_payments,E13,3.6625,9
cross_border_payments,E13,3.8375,20
cross_border_payments,E13,4.012499999999999,57
cross_border_payments,E13,4.1875,88
cross_border_payments,E13,4.3625,154
cross_border_payments,E13,4.5375,193
cross_border_payments,E13,4.7125,319
cross_border_payments,E13,4.887499999999999,343
cross_border_payments,E13,5.0625,389
cross_border_payments,E13,5.2375,398
cross_border_payments,E13,5.4125,295
cross_border_payments,E13,5.5875,232
cross_border_payments,E13,5.762499999999999,183
cross_border_payments,E13,5.9375,85
cross_border_payments,E13,6.112499999999999,61
cross_border_payments,E13,6.2875,31
cross_border_payments,E13,6.4625,9
cross_border_payments,E13,6.637499999999999,6
cross_border_payments,E13,6.8125,2
cross_border_payments,E13,6.987499999999999,0
cross_border_payments,E13,7.1625,0
cross_border_payments,E13,7.3375,0
cross_border_payments,E13,7.512499999999999,0
cross_border_payments,E13,7.6875,0
cross_border_payments,E13,7.862499999999999,0
cross_border_payments,E13,8.0375,0
cross_border_payments,E13,8.2125,0
cross_border_payments,E13,8.3875,0
cross_border_payments,E13,8.5625,0
cross_border_payments,E13,8.737499999999999,0
cross_border_payments,E13,8.9125,0
cross_border_payments,E14,2.0875,0
cross_border_payments,E14,2.2625,0
cross_border_payments,E14,2.4375,0
cross_border_payments,E14,2.6125,0
cross_border_payments,E14,2.7875,0
cross_border_payments,E14,2.9625,0
cross_border_payments,E14,3.1374999999999997,0
cross_border_payments,E14,3.3125,0
cross_border_payments,E14,3.4875,5
cross_border_payments,E14,3.6625,4
cross_border_payments,E14,3.8375,20
cross_border_payments,E14,4.012499999999999,51
cross_border_payments,E14,4.1875,111
cross_border_payments,E14,4.3625,252
cross_border_payments,E14,4.5375,440
cross_border_payments,E14,4.7125,697
cross_border_payments,E14,4.887499999999999,1050
cross_border_payments,E14,5.0625,1359
cross_border_payments,E14,5.2375,1549
cross_border_payments,E14,5.4125,1577
cross_border_payments,E14,5.5875,1566
cross_border_payments,E14,5.762499999999999,1191
cross_border_payments,E14,5.9375,931
cross_border_payments,E14,6.112499999999999,616
cross_border_payments,E14,6.2875,358
cross_border_payments,E14,6.4625,206
cross_border_payments,E14,6.637499999999999,78
cross_border_payments,E14,6.8125,39
cross_border_payments,E14,6.987499999999999,20
cross_border_payments,E14,7.1625,3
cross_border_payments,E14,7.3375,2
cross_border_payments,E14,7.512499999999999,0
cross_border_payments,E14,7.6875,0
cross_border_payments,E14,7.862499999999999,0
cross_border_payments,E14,8.0375,0
cross_border_payments,E14,8.2125,0
cross_border_payments,E14,8.3875,0
cross_border_payments,E14,8.5625,0
cross_border_payments,E14,8.737499999999999,0
cross_border_payments,E14,8.9125,0
cross_border_payments,E15,2.0875,0
cross_border_payments,E15,2.2625,0
cross_border_payments,E15,2.4375,0
cross_border_payments,E15,2.6125,0
cross_border_payments,E15,2.7875,0
cross_border_payments,E15,2.9625,0
cross_border_payments,E15,3.1374999999999997,0
cross_border_payments,E15,3.3125,2
cross_border_payments,E15,3.4875,2
cross_border_payments,E15,3.6625,4
cross_border_payments,E15,3.8375,13
cross_border_payments,E15,4.012499999999999,42
cross_border_payments,E15,4.1875,127
cross_border_payments,E15,4.3625,234
cross_border_payments,E15,4.5375,428
cross_border_payments,E15,4.7125,635
cross_border_payments,E15,4.887499999999999,1040
cross_border_payments,E15,5.0625,1331
cross_border_payments,E15,5.2375,1507
cross_border_payments,E15,5.4125,1515
cross_border_payments,E15,5.5875,1496
cross_border_payments,E15,5.762499999999999,1281
cross_border_payments,E15,5.9375,944
cross_border_payments,E15,6.112499999999999,632
cross_border_payments,E15,6.2875,367
cross_border_payments,E15,6.4625,189
cross_border_payments,E15,6.637499999999999,83
cross_border_payments,E15,6.8125,45
cross_border_payments,E15,6.987499999999999,12
cross_border_payments,E15,7.1625,3
cross_border_payments,E15,7.3375,2
cross_border_payments,E15,7.512499999999999,0
cross_border_payments,E15,7.6875,0
cross_border_payments,E15,7.862499999999999,0
cross_border_payments,E15,8.0375,0
cross_border_payments,E15,8.2125,0
cross_border_payments,E15,8.3875,0
cross_border_payments,E15,8.5625,0
cross_border_payments,E15,8.737499999999999,0
cross_border_payments,E15,8.9125,0
cross_border_payments,E16,2.0875,0
cross_border_payments,E16,2.2625,0
cross_border_payments,E16,2.4375,0
cross_border_payments,E16,2.6125,0
cross_border_payments,E16,2.7875,0
cross_border_payments,E16,2.9625,0
cross_border_payments,E16,3.1374999999999997,1
cross_border_payments,E16,3.3125,1
cross_border_payments,E16,3.4875,5
cross_border_payments,E16,3.6625,11
cross_border_payments,E16,3.8375,33
cross_border_payments,E16,4.012499999999999,96
cross_border_payments,E16,4.1875,201
cross_border_payments,E16,4.3625,411
cross_border_payments,E16,4.5375,840
cross_border_payments,E16,4.7125,1493
cross_border_payments,E16,4.887499999999999,2237
cross_border_payments,E16,5.0625,3200
cross_border_payments,E16,5.2375,3784
cross_border_payments,E16,5.4125,4271
cross_border_payments,E16,5.5875,4109
cross_border_payments,E16,5.762499999999999,3628
cross_border_payments,E16,5.9375,2873
cross_border_payments,E16,6.112499999999999,1974
cross_border_payments,E16,6.2875,1315
cross_border_payments,E16,6.4625,690
cross_border_payments,E16,6.637499999999999,360
cross_border_payments,E16,6.8125,137
cross_border_payments,E16,6.987499999999999,78
cross_border_payments,E16,7.1625,21
cross_border_payments,E16,7.3375,5
cross_border_payments,E16,7.512499999999999,3
cross_border_payments,E16,7.6875,0
cross_border_payments,E16,7.862499999999999,0
cross_border_payments,E16,8.0375,0
cross_border_payments,E16,8.2125,0
cross_border_payments,E16,8.3875,0
cross_border_payments,E16,8.5625,0
cross_border_payments,E16,8.737499999999999,0
cross_border_payments,E16,8.9125,0
cross_border_payments,E17,2.0875,0
cross_border_payments,E17,2.2625,0
cross_border_payments,E17,2.4375,0
cross_border_payments,E17,2.6125,0
cross_border_payments,E17,2.7875,0
cross_border_payments,E17,2.9625,0
cross_border_payments,E17,3.1374999999999997,0
cross_border_payments,E17,3.3125,1
cross_border_payments,E17,3.4875,2
cross_border_payments,E17,3.6625,10
cross_border_payments,E17,3.8375,19
cross_border_payments,E17,4.012499999999999,58
cross_border_payments,E17,4.1875,137
cross_border_payments,E17,4.3625,265
cross_border_payments,E17,4.5375,562
cross_border_payments,E17,4.7125,910
cross_border_payments,E17,4.887499999999999,1295
cross_border_payments,E17,5.0625,1780
cross_border_payments,E17,5.2375,2119
cross_border_payments,E17,5.4125,2338
cross_border_payments,E17,5.5875,2161
cross_border_payments,E17,5.762499999999999,1771
cross_border_payments,E17,5.9375,1354
cross_border_payments,E17,6.112499999999999,930
cross_border_payments,E17,6.2875,564
cross_border_payments,E17,6.4625,297
cross_border_payments,E17,6.637499999999999,134
cross_border_payments,E17,6.8125,77
cross_border_payments,E17,6.987499999999999,25
cross_border_payments,E17,7.1625,3
cross_border_payments,E17,7.3375,2
cross_border_payments,E17,7.512499999999999,3
cross_border_payments,E17,7.6875,0
cross_border_payments,E17,7.862499999999999,0
cross_border_payments,E17,8.0375,0
cross_border_payments,E17,8.2125,0
cross_border_payments,E17,8.3875,0
cross_border_payments,E17,8.5625,0
cross_border_payments,E17,8.737499999999999,0
cross_border_payments,E17,8.9125,0
cross_border_payments,E18,2.0875,0
cross_border_payments,E18,2.2625,0
cross_border_payments,E18,2.4375,0
cross_border_payments,E18,2.6125,0
cross_border_payments,E18,2.7875,0
cross_border_payments,E18,2.9625,0
cross_border_payments,E18,3.1374999999999997,0
cross_border_payments,E18,3.3125,1
cross_border_payments,E18,3.4875,0
cross_border_payments,E18,3.6625,3
cross_border_payments,E18,3.8375,16
cross_border_payments,E18,4.012499999999999,49
cross_border_payments,E18,4.1875,95
cross_border_payments,E18,4.3625,142
cross_border_payments,E18,4.5375,316
cross_border_payments,E18,4.7125,582
cross_border_payments,E18,4.887499999999999,764
cross_border_payments,E18,5.0625,1059
cross_border_payments,E18,5.2375,1161
cross_border_payments,E18,5.4125,1337
cross_border_payments,E18,5.5875,1208
cross_border_payments,E18,5.762499999999999,1002
cross_border_payments,E18,5.9375,788
cross_border_payments,E18,6.112499999999999,528
cross_border_payments,E18,6.2875,306
cross_border_payments,E18,6.4625,153
cross_border_payments,E18,6.637499999999999,65
cross_border_payments,E18,6.8125,40
cross_border_payments,E18,6.987499999999999,13
cross_border_payments,E18,7.1625,7
cross_border_payments,E18,7.3375,1
cross_border_payments,E18,7.512499999999999,0
cross_border_payments,E18,7.6875,0
cross_border_payments,E18,7.862499999999999,0
cross_border_payments,E18,8.0375,0
cross_border_payments,E18,8.2125,0
cross_border_payments,E18,8.3875,0
cross_border_payments,E18,8.5625,0
cross_border_payments,E18,8.737499999999999,0
cross_border_payments,E18,8.9125,0
cross_border_payments,E19,2.0875,0
cross_border_payments,E19,2.2625,0
cross_border_payments,E19,2.4375,0
cross_border_payments,E19,2.6125,0
cross_border_payments,E19,2.7875,0
cross_border_payments,E19,2.9625,0
cross_border_payments,E19,3.1374999999999997,0
cross_border_payments,E19,3.3125,3
cross_border_payments,E19,3.4875,2
cross_border_payments,E19,3.6625,16
cross_border_payments,E19,3.8375,31
cross_border_payments,E19,4.012499999999999,93
cross_border_payments,E19,4.1875,190
cross_border_payments,E19,4.3625,344
cross_border_payments,E19,4.5375,581
cross_border_payments,E19,4.7125,803
cross_border_payments,E19,4.887499999999999,1128
cross_border_payments,E19,5.0625,1437
cross_border_payments,E19,5.2375,1492
cross_border_payments,E19,5.4125,1430
cross_border_payments,E19,5.5875,1202
cross_border_payments,E19,5.762499999999999,958
cross_border_payments,E19,5.9375,660
cross_border_payments,E19,6.112499999999999,413
cross_border_payments,E19,6.2875,204
